Element 1: (1, (1, 13), ['%', '%', '%', '.'], [(14, 7), (13, 9), (15, 2)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (2, 13))
Element 2: (1, (2, 13), ['', '%', '%', '.'], [(15, 7), (14, 9), (16, 2)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (3, 13))
Element 3: (1, (3, 13), ['', '.', '%', '%'], [(16, 7), (15, 9), (17, 2)], [False, False, True, True], 94, False, [False, True, False, False], 87, 'South', (3, 12))
Element 4: (1, (3, 12), ['%', '%', '', '.'], [(16, 6), (16, 9), (17, 3)], [True, True, False, False], 92, False, [False, False, False, True], 126, 'East', (4, 12))
Element 5: (1, (4, 12), ['', '%', '%', '.'], [(17, 6), (17, 9), (17, 4)], [False, True, True, False], 90, False, [False, False, False, True], 165, 'East', (5, 12))
Element 6: (1, (5, 12), ['', '.', '.', '.'], [(18, 6), (18, 9), (18, 4)], [False, False, False, False], 88, False, [False, True, True, True], 204, 'East', (6, 12))
Element 7: (1, (6, 12), ['', '.', '.', '%'], [(17, 6), (18, 10), (17, 4)], [False, False, False, True], 86, False, [False, True, True, False], 223, 'North', (6, 13))
Element 8: (1, (6, 13), ['.', '', '%', '.'], [(16, 6), (18, 11), (17, 5)], [False, False, True, False], 84, False, [True, False, False, True], 252, 'East', (7, 13))
Element 9: (1, (7, 13), ['', '%', '%', '%'], [(17, 6), (18, 12), (16, 5)], [False, True, True, True], 82, False, [False, False, False, False], 281, 'West', (6, 13))
Element 10: (1, (6, 13), ['.', '', '%', ''], [(16, 6), (18, 13), (16, 4)], [False, False, True, False], 80, False, [True, False, False, False], 300, 'West', (5, 13))
Element 11: (1, (5, 13), ['%', '', '%', ''], [(16, 5), (17, 13), (16, 3)], [True, False, True, False], 78, False, [False, False, False, False], 329, 'East', (6, 13))
Element 12: (1, (6, 13), ['', '', '%', ''], [(15, 5), (17, 12), (15, 3)], [False, False, True, False], 76, False, [False, False, False, False], 358, 'South', (6, 12))
Element 13: (1, (6, 12), ['', '.', '', '%'], [(15, 6), (17, 11), (14, 3)], [False, False, False, True], 74, False, [False, True, False, False], 387, 'South', (6, 11))
Element 14: (1, (6, 11), ['.', '.', '', '.'], [(14, 6), (17, 10), (14, 4)], [False, False, False, False], 72, False, [True, True, False, True], 426, 'East', (7, 11))
Element 15: (1, (7, 11), ['', '.', '%', '%'], [(13, 6), (16, 10), (14, 5)], [False, False, True, True], 70, False, [False, True, False, False], 465, 'South', (7, 10))
Element 16: (1, (7, 10), ['.', '%', '', '.'], [(12, 6), (16, 11), (13, 5)], [False, True, False, False], 68, False, [True, False, False, True], 1494, 'East', (8, 10))
