Element 1: (2, (11, 1), ['F', '%', '.', '.'], [(18, 11), (9, 3), (14, 3)], [False, True, False, False], 98, False, [False, False, True, True], 19, 'West', (10, 1))
Element 2: (2, (10, 1), ['.', '%', '.', ''], [(18, 12), (9, 4), (15, 3)], [False, True, False, False], 96, False, [True, False, True, False], 1048, 'North', (10, 2))
Element 3: (2, (10, 2), ['%', '', '%', '.'], [(18, 13), (10, 4), (16, 3)], [True, False, True, False], 94, False, [False, False, False, True], 1087, 'East', (11, 2))
Element 4: (2, (11, 2), ['', '', '.', '%'], [(17, 13), (11, 4), (17, 3)], [False, False, False, True], 92, False, [False, False, True, False], 1126, 'North', (11, 3))
Element 5: (2, (11, 3), ['%', '', '', '.'], [(17, 12), (12, 4), (17, 4)], [True, False, False, False], 90, False, [False, False, False, True], 1165, 'East', (12, 3))
Element 6: (2, (12, 3), ['', '%', '', '.'], [(16, 12), (13, 4), (18, 4)], [False, True, False, False], 88, False, [False, False, False, True], 1204, 'East', (13, 3))
Element 7: (2, (13, 3), ['', '%', '', ''], [(16, 13), (14, 4), (17, 4)], [False, True, False, False], 86, False, [False, False, False, False], 1233, 'East', (14, 3))
Element 8: (2, (14, 3), ['', '%', '', ''], [(16, 12), (14, 5), (17, 5)], [False, True, False, False], 84, False, [False, False, False, False], 1252, 'East', (15, 3))
Element 9: (2, (15, 3), ['', '.', '%', ''], [(16, 11), (15, 5), (17, 6)], [False, False, True, False], 82, False, [False, True, False, False], 1281, 'South', (15, 2))
Element 10: (2, (15, 2), ['%', '.', '', '.'], [(16, 10), (16, 5), (18, 6)], [True, False, False, False], 80, False, [False, True, False, True], 1320, 'East', (16, 2))
Element 11: (2, (16, 2), ['', '.', '', '.'], [(17, 10), (16, 6), (17, 6)], [False, False, False, False], 78, False, [False, True, False, True], 1349, 'East', (17, 2))
Element 12: (2, (17, 2), ['', '.', '', '%'], [(18, 10), (16, 7), (17, 5)], [False, False, False, True], 76, False, [False, True, False, False], 1378, 'South', (17, 1))
Element 13: (2, (17, 1), ['.', '%', '', '.'], [(18, 9), (15, 7), (17, 6)], [False, True, False, False], 74, False, [True, False, False, True], 1407, 'East', (18, 1))
Element 14: (2, (18, 1), ['', '%', '%', '%'], [(18, 8), (15, 6), (17, 5)], [False, True, True, True], 72, False, [False, False, False, False], 1436, 'West', (17, 1))
Element 15: (2, (17, 1), ['.', '%', '', ''], [(17, 8), (14, 6), (16, 5)], [False, True, False, False], 70, False, [True, False, False, False], 1455, 'West', (16, 1))
Element 16: (2, (16, 1), ['.', '%', '', ''], [(17, 9), (14, 7), (16, 4)], [False, True, False, False], 68, False, [True, False, False, False], 1494, 'West', (15, 1))
Element 17: (2, (15, 1), ['.', '%', '', ''], [(16, 9), (13, 7), (16, 5)], [False, True, False, False], 66, False, [True, False, False, False], 1523, 'West', (14, 1))
Element 18: (2, (14, 1), ['.', '%', '%', ''], [(15, 9), (13, 8), (16, 6)], [False, True, True, False], 64, False, [True, False, False, False], 1552, 'West', (13, 1))
Element 19: (2, (13, 1), ['.', '%', '%', ''], [(15, 10), (13, 9), (16, 7)], [False, True, True, False], 62, False, [True, False, False, False], 1581, 'West', (12, 1))
Element 20: (2, (12, 1), ['', '%', '%', ''], [(15, 11), (14, 9), (15, 7)], [False, True, True, False], 60, False, [False, False, False, False], 1610, 'East', (13, 1))
Element 21: (2, (13, 1), ['', '%', '%', ''], [(15, 12), (15, 9), (15, 6)], [False, True, True, False], 58, False, [False, False, False, False], 1619, 'East', (14, 1))
Element 22: (2, (14, 1), ['', '%', '%', ''], [(14, 12), (16, 9), (15, 5)], [False, True, True, False], 56, False, [False, False, False, False], 1628, 'East', (15, 1))
Element 23: (2, (15, 1), ['', '%', '', ''], [(14, 13), (17, 9), (14, 5)], [False, True, False, False], 54, False, [False, False, False, False], 1637, 'East', (16, 1))
Element 24: (2, (16, 1), ['', '%', '', ''], [(13, 13), (18, 9), (13, 5)], [False, True, False, False], 52, False, [False, False, False, False], 1656, 'East', (17, 1))
Element 25: (2, (17, 1), ['', '%', '', ''], [(12, 13), (18, 10), (13, 6)], [False, True, False, False], 50, False, [False, False, False, False], 1675, 'North', (17, 2))
Element 26: (2, (17, 2), ['', '', '', '%'], [(11, 13), (18, 11), (12, 6)], [False, False, False, True], 48, False, [False, False, False, False], 2684, 'North', (17, 3))
Element 27: (2, (17, 3), ['', '', '', '%'], [(11, 12), (18, 12), (12, 7)], [False, False, False, True], 46, False, [False, False, False, False], 2703, 'North', (17, 4))
Element 28: (2, (17, 4), ['', '', '', ''], [(11, 11), (18, 13), (12, 8)], [False, False, False, False], 44, False, [False, False, False, False], 2722, 'East', (18, 4))
Element 29: (2, (18, 4), ['', '%', '%', '%'], [(12, 11), (17, 13), (12, 9)], [False, True, True, True], 42, False, [False, False, False, False], 2741, 'West', (17, 4))
Element 30: (2, (17, 4), ['', '', '', ''], [(13, 11), (17, 12), (11, 9)], [False, False, False, False], 40, False, [False, False, False, False], 2760, 'North', (17, 5))
Element 31: (2, (17, 5), ['', '', '', '%'], [(12, 11), (17, 11), (12, 9)], [False, False, False, True], 38, False, [False, False, False, False], 2759, 'North', (17, 6))
Element 32: (2, (17, 6), ['', '', '%', ''], [(11, 11), (17, 10), (13, 9)], [False, False, True, False], 36, False, [False, False, False, False], 2758, 'East', (18, 6))
Element 33: (2, (18, 6), ['', '%', '%', '%'], [(10, 11), (16, 10), (14, 9)], [False, True, True, True], 34, False, [False, False, False, False], 2767, 'West', (17, 6))
Element 34: (2, (17, 6), ['', '', '%', ''], [(10, 12), (16, 11), (15, 9)], [False, False, True, False], 32, False, [False, False, False, False], 2776, 'West', (16, 6))
Element 35: (2, (16, 6), ['', '', '', ''], [(9, 12), (16, 12), (16, 9)], [False, False, False, False], 30, False, [False, False, False, False], 2785, 'North', (16, 7))
Element 36: (2, (16, 7), ['', '', '%', '%'], [(9, 13), (16, 13), (17, 9)], [False, False, True, True], 28, False, [False, False, False, False], 2794, 'West', (15, 7))
Element 37: (2, (15, 7), ['', '', '%', ''], [(9, 12), (16, 12), (18, 9)], [False, False, True, False], 26, False, [False, False, False, False], 2793, 'South', (15, 6))
Element 38: (2, (15, 6), ['', '', '', ''], [(9, 11), (15, 12), (18, 10)], [False, False, False, False], 24, False, [False, False, False, False], 2802, 'South', (15, 5))
Element 39: (2, (15, 5), ['', '%', '', ''], [(9, 10), (15, 11), (18, 11)], [False, True, False, False], 22, False, [False, False, False, False], 2811, 'East', (16, 5))
Element 40: (2, (16, 5), ['', '', '', ''], [(8, 10), (15, 10), (18, 12)], [False, False, False, False], 20, False, [False, False, False, False], 2820, 'South', (16, 4))
Element 41: (2, (16, 4), ['%', '', '', ''], [(7, 10), (15, 11), (18, 13)], [True, False, False, False], 18, False, [False, False, False, False], 2829, 'South', (16, 3))
Element 42: (2, (16, 3), ['', '', '', ''], [(7, 11), (15, 12), (17, 13)], [False, False, False, False], 16, False, [False, False, False, False], 2838, 'North', (16, 4))
Element 43: (2, (16, 4), ['%', '', '', ''], [(6, 11), (14, 12), (17, 12)], [True, False, False, False], 14, False, [False, False, False, False], 2847, 'North', (16, 5))
Element 44: (2, (16, 5), ['', '', '', ''], [(6, 12), (14, 13), (17, 11)], [False, False, False, False], 12, False, [False, False, False, False], 2856, 'West', (15, 5))
Element 45: (2, (15, 5), ['', '%', '', ''], [(6, 13), (13, 13), (17, 10)], [False, True, False, False], 10, False, [False, False, False, False], 2865, 'West', (14, 5))
Element 46: (2, (14, 5), ['', '', '', ''], [(7, 13), (12, 13), (16, 10)], [False, False, False, False], 8, False, [False, False, False, False], 2874, 'North', (14, 6))
Element 47: (2, (14, 6), ['', '', '', ''], [(6, 13), (11, 13), (16, 11)], [False, False, False, False], 6, False, [False, False, False, False], 2873, 'North', (14, 7))
Element 48: (2, (14, 7), ['', '', '%', ''], [(5, 13), (11, 12), (16, 12)], [False, False, True, False], 4, False, [False, False, False, False], 2882, 'West', (13, 7))
Element 49: (2, (13, 7), ['', '', '', ''], [(5, 12), (11, 11), (16, 13)], [False, False, False, False], 2, False, [False, False, False, False], 2891, 'North', (13, 8))
Element 50: (2, (13, 8), ['', '', '', '%'], [(5, 12), (11, 11), (16, 12)], [False, False, False, True], 0, False, [False, False, False, False], 2890, 'Stop', (13, 8))
Element 51: #0#
