Element 1: (0, (9, 3), ['.', '%', '.', '%'], [(3, 5), (9, 8), (17, 12)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (9, 4))
Element 2: (0, (9, 4), ['.', '', '.', '.'], [(4, 5), (10, 8), (18, 12)], [False, False, False, False], 96, False, [True, False, True, True], 39, 'East', (10, 4))
Element 3: (0, (10, 4), ['', '%', '.', '.'], [(3, 5), (9, 8), (18, 13)], [False, True, False, False], 94, False, [False, False, True, True], 58, 'East', (11, 4))
Element 4: (0, (11, 4), ['', '.', '%', '.'], [(2, 5), (8, 8), (17, 13)], [False, False, True, False], 92, False, [False, True, False, True], 97, 'East', (12, 4))
Element 5: (0, (12, 4), ['', '.', '%', '.'], [(1, 5), (8, 7), (16, 13)], [False, False, True, False], 90, False, [False, True, False, True], 1126, 'East', (13, 4))
Element 6: (0, (13, 4), ['', '.', '.', '.'], [(2, 5), (8, 6), (16, 12)], [False, False, False, False], 88, False, [False, True, True, True], 1155, 'East', (14, 4))
Element 7: (0, (14, 4), ['', '.', '.', '%'], [(3, 5), (9, 6), (16, 11)], [False, False, False, True], 86, False, [False, True, True, False], 1184, 'North', (14, 5))
Element 8: (0, (14, 5), ['.', '', '.', '.'], [(3, 5), (10, 6), (17, 11)], [False, False, False, False], 84, False, [True, False, True, True], 1213, 'East', (15, 5))
Element 9: (0, (15, 5), ['', '%', '.', '.'], [(4, 5), (11, 6), (18, 11)], [False, True, False, False], 82, False, [False, False, True, True], 1242, 'East', (16, 5))
Element 10: (0, (16, 5), ['', '.', '.', '.'], [(3, 5), (12, 6), (18, 10)], [False, False, False, False], 80, False, [False, True, True, True], 2261, 'East', (17, 5))
Element 11: (0, (17, 5), ['', '.', '.', '%'], [(2, 5), (13, 6), (18, 9)], [False, False, False, True], 78, False, [False, True, True, False], 2290, 'North', (17, 6))
Element 12: (0, (17, 6), ['.', '', '%', '.'], [(1, 5), (14, 6), (18, 8)], [False, False, True, False], 76, False, [True, False, False, True], 2319, 'East', (18, 6))
Element 13: (0, (18, 6), ['', '%', '%', '%'], [(2, 5), (15, 6), (17, 8)], [False, True, True, True], 74, False, [False, False, False, False], 2348, 'West', (17, 6))
Element 14: (0, (17, 6), ['G', '', '%', ''], [(3, 5), (16, 6), (17, 9)], [False, False, True, False], 72, False, [False, False, False, False], 2367, 'South', (17, 5))
Element 15: (0, (17, 5), ['', '.', '', '%'], [(3, 5), (16, 7), (17, 10)], [False, False, False, True], 70, False, [False, True, False, False], 2386, 'North', (17, 6))
Element 16: (0, (17, 6), ['', '', '%', ''], [(4, 5), (15, 7), (16, 10)], [False, False, True, False], 68, False, [False, False, False, False], 2405, 'South', (17, 5))
Element 17: (0, (17, 5), ['', '.', '', '%'], [(3, 5), (14, 7), (16, 9)], [False, False, False, True], 66, False, [False, True, False, False], 2424, 'South', (17, 4))
Element 18: (0, (17, 4), ['.', '.', '', '.'], [(2, 5), (13, 7), (15, 9)], [False, False, False, False], 64, False, [True, True, False, True], 2453, 'East', (18, 4))
Element 19: (0, (18, 4), ['', '%', '%', '%'], [(1, 5), (13, 8), (15, 10)], [False, True, True, True], 62, False, [False, False, False, False], 2482, 'West', (17, 4))
Element 20: (0, (17, 4), ['.', '.', '', ''], [(2, 5), (13, 9), (15, 11)], [False, False, False, False], 60, False, [True, True, False, False], 2501, 'South', (17, 3))
Element 21: (0, (17, 3), ['.', '.', '', '%'], [(3, 5), (14, 9), (15, 12)], [False, False, False, True], 58, False, [True, True, False, False], 2530, 'South', (17, 2))
Element 22: (0, (17, 2), ['.', '.', '', '%'], [(3, 5), (15, 9), (14, 12)], [False, False, False, True], 56, False, [True, True, False, False], 2549, 'South', (17, 1))
Element 23: (0, (17, 1), ['.', '%', '', '.'], [(4, 5), (16, 9), (14, 13)], [False, True, False, False], 54, False, [True, False, False, True], 2568, 'East', (18, 1))
Element 24: (0, (18, 1), ['', '%', '%', '%'], [(3, 5), (17, 9), (13, 13)], [False, True, True, True], 52, False, [False, False, False, False], 2587, 'West', (17, 1))
Element 25: (0, (17, 1), ['.', '%', '', ''], [(2, 5), (18, 9), (12, 13)], [False, True, False, False], 50, False, [True, False, False, False], 2596, 'West', (16, 1))
Element 26: (0, (16, 1), ['.', '%', '.', ''], [(1, 5), (18, 10), (11, 13)], [False, True, False, False], 48, False, [True, False, True, False], 2615, 'North', (16, 2))
Element 27: (0, (16, 2), ['.', '', '.', ''], [(2, 5), (18, 11), (11, 12)], [False, False, False, False], 46, False, [True, False, True, False], 2634, 'North', (16, 3))
Element 28: (0, (16, 3), ['.', '', '.', ''], [(3, 5), (18, 12), (11, 11)], [False, False, False, False], 44, False, [True, False, True, False], 2653, 'North', (16, 4))
Element 29: (0, (16, 4), ['%', '', '', ''], [(3, 5), (18, 13), (12, 11)], [True, False, False, False], 42, False, [False, False, False, False], 2672, 'South', (16, 3))
Element 30: (0, (16, 3), ['.', '', '', ''], [(4, 5), (17, 13), (13, 11)], [False, False, False, False], 40, False, [True, False, False, False], 2681, 'West', (15, 3))
Element 31: (0, (15, 3), ['.', '.', '%', ''], [(3, 5), (17, 12), (12, 11)], [False, False, True, False], 38, False, [True, True, False, False], 2690, 'South', (15, 2))
Element 32: (0, (15, 2), ['%', '.', '', ''], [(2, 5), (17, 11), (11, 11)], [True, False, False, False], 36, False, [False, True, False, False], 2699, 'South', (15, 1))
Element 33: (0, (15, 1), ['.', '%', '', ''], [(1, 5), (17, 10), (10, 11)], [False, True, False, False], 34, False, [True, False, False, False], 2718, 'West', (14, 1))
Element 34: (0, (14, 1), ['.', '%', '%', ''], [(2, 5), (16, 10), (10, 12)], [False, True, True, False], 32, False, [True, False, False, False], 2737, 'West', (13, 1))
Element 35: (0, (13, 1), ['.', '%', '%', ''], [(3, 5), (16, 11), (9, 12)], [False, True, True, False], 30, False, [True, False, False, False], 2756, 'West', (12, 1))
Element 36: (0, (12, 1), ['.', '%', '%', ''], [(3, 5), (16, 12), (9, 13)], [False, True, True, False], 28, False, [True, False, False, False], 2775, 'West', (11, 1))
Element 37: (0, (11, 1), ['F', '%', '.', ''], [(4, 5), (16, 13), (9, 12)], [False, True, False, False], 26, False, [False, False, True, False], 2784, 'West', (10, 1))
Element 38: (0, (10, 1), ['.', '%', '.', ''], [(3, 5), (16, 12), (9, 11)], [False, True, False, False], 24, False, [True, False, True, False], 3793, 'North', (10, 2))
Element 39: (0, (10, 2), ['%', '', '%', '.'], [(2, 5), (15, 12), (9, 10)], [True, False, True, False], 22, False, [False, False, False, True], 3812, 'East', (11, 2))
Element 40: (0, (11, 2), ['', '', '.', '%'], [(1, 5), (15, 11), (8, 10)], [False, False, False, True], 20, False, [False, False, True, False], 3831, 'North', (11, 3))
Element 41: (0, (11, 3), ['%', '', '', '.'], [(2, 5), (15, 10), (7, 10)], [True, False, False, False], 18, False, [False, False, False, True], 3850, 'East', (12, 3))
Element 42: (0, (12, 3), ['', '%', '', '.'], [(3, 5), (15, 11), (7, 11)], [False, True, False, False], 16, False, [False, False, False, True], 3869, 'East', (13, 3))
Element 43: (0, (13, 3), ['', '%', '', '.'], [(3, 5), (15, 12), (6, 11)], [False, True, False, False], 14, False, [False, False, False, True], 3888, 'East', (14, 3))
Element 44: (0, (14, 3), ['', '%', '', ''], [(4, 5), (14, 12), (6, 12)], [False, True, False, False], 12, False, [False, False, False, False], 3907, 'West', (13, 3))
Element 45: (0, (13, 3), ['', '%', '', ''], [(3, 5), (14, 13), (6, 13)], [False, True, False, False], 10, False, [False, False, False, False], 3916, 'West', (12, 3))
Element 46: (0, (12, 3), ['', '%', '', ''], [(2, 5), (13, 13), (7, 13)], [False, True, False, False], 8, False, [False, False, False, False], 3925, 'West', (11, 3))
Element 47: (0, (11, 3), ['%', '', '', ''], [(1, 5), (12, 13), (6, 13)], [True, False, False, False], 6, False, [False, False, False, False], 3924, 'South', (11, 2))
Element 48: (0, (11, 2), ['', '', '', '%'], [(2, 5), (11, 13), (5, 13)], [False, False, False, True], 4, False, [False, False, False, False], 3933, 'West', (10, 2))
Element 49: (0, (10, 2), ['%', '', '%', ''], [(3, 5), (11, 12), (5, 12)], [True, False, True, False], 2, False, [False, False, False, False], 3942, 'South', (10, 1))
Element 50: (0, (10, 1), ['.', '%', '', ''], [(3, 5), (11, 11), (5, 11)], [False, True, False, False], 0, False, [True, False, False, False], 3951, 'Stop', (10, 1))
Element 51: #0#
