Element 1: (1, (1, 11), ['%', '%', '%', '.'], [(3, 1), (7, 11), (15, 11)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (2, 11))
Element 2: (1, (2, 11), ['', '%', '%', '%'], [(4, 1), (7, 10), (16, 11)], [False, True, True, True], 96, False, [False, False, False, False], 48, 'West', (1, 11))
Element 3: (1, (1, 11), ['%', '%', '%', ''], [(4, 2), (8, 10), (17, 11)], [True, True, True, False], 94, False, [False, False, False, False], 77, 'Stop', (1, 11))
Element 4: (1, (1, 11), ['%', '%', '%', ''], [(5, 2), (9, 10), (18, 11)], [True, True, True, False], 92, False, [False, False, False, False], 106, 'East', (2, 11))
Element 5: (1, (2, 11), ['', '%', '%', '%'], [(4, 2), (9, 11), (18, 12)], [False, True, True, True], 90, False, [False, False, False, False], 125, 'West', (1, 11))
Element 6: (1, (1, 11), ['%', '%', '%', ''], [(3, 2), (10, 11), (18, 13)], [True, True, True, False], 88, False, [False, False, False, False], 154, 'Stop', (1, 11))
Element 7: (1, (1, 11), ['%', '%', '%', ''], [(2, 2), (11, 11), (17, 13)], [True, True, True, False], 86, False, [False, False, False, False], 183, 'East', (2, 11))
Element 8: (1, (2, 11), ['', '%', '%', '%'], [(1, 2), (12, 11), (17, 12)], [False, True, True, True], 84, False, [False, False, False, False], 212, 'West', (1, 11))
Element 9: (1, (1, 11), ['%', '%', '%', ''], [(1, 1), (13, 11), (16, 12)], [True, True, True, False], 82, False, [False, False, False, False], 241, 'Stop', (1, 11))
Element 10: (1, (1, 11), ['%', '%', '%', ''], [(1, 2), (12, 11), (16, 13)], [True, True, True, False], 80, False, [False, False, False, False], 250, 'East', (2, 11))
Element 11: (1, (2, 11), ['', '%', '%', '%'], [(2, 2), (11, 11), (16, 12)], [False, True, True, True], 78, False, [False, False, False, False], 249, 'West', (1, 11))
Element 12: (1, (1, 11), ['%', '%', '%', ''], [(3, 2), (11, 12), (15, 12)], [True, True, True, False], 76, False, [False, False, False, False], 268, 'Stop', (1, 11))
Element 13: (1, (1, 11), ['%', '%', '%', ''], [(4, 2), (11, 13), (14, 12)], [True, True, True, False], 74, False, [False, False, False, False], 287, 'East', (2, 11))
Element 14: (1, (2, 11), ['', '%', '%', '%'], [(4, 1), (12, 13), (14, 13)], [False, True, True, True], 72, False, [False, False, False, False], 306, 'West', (1, 11))
Element 15: (1, (1, 11), ['%', '%', '%', ''], [(3, 1), (13, 13), (14, 12)], [True, True, True, False], 70, False, [False, False, False, False], 315, 'Stop', (1, 11))
Element 16: (1, (1, 11), ['%', '%', '%', ''], [(3, 2), (14, 13), (15, 12)], [True, True, True, False], 68, False, [False, False, False, False], 314, 'East', (2, 11))
Element 17: (1, (2, 11), ['', '%', '%', '%'], [(3, 1), (14, 12), (16, 12)], [False, True, True, True], 66, False, [False, False, False, False], 313, 'West', (1, 11))
Element 18: (1, (1, 11), ['%', '%', '%', ''], [(2, 1), (15, 12), (17, 12)], [True, True, True, False], 64, False, [False, False, False, False], 312, 'Stop', (1, 11))
Element 19: (1, (1, 11), ['%', '%', '%', ''], [(2, 2), (16, 12), (17, 13)], [True, True, True, False], 62, False, [False, False, False, False], 311, 'East', (2, 11))
Element 20: (1, (2, 11), ['', '%', '%', '%'], [(2, 1), (17, 12), (16, 13)], [False, True, True, True], 60, False, [False, False, False, False], 310, 'West', (1, 11))
Element 21: (1, (1, 11), ['%', '%', '%', ''], [(1, 1), (18, 12), (17, 13)], [True, True, True, False], 58, False, [False, False, False, False], 309, 'Stop', (1, 11))
Element 22: (1, (1, 11), ['%', '%', '%', ''], [(2, 1), (18, 13), (16, 13)], [True, True, True, False], 56, False, [False, False, False, False], 308, 'East', (2, 11))
Element 23: (1, (2, 11), ['', '%', '%', '%'], [(2, 1), (17, 13), (16, 12)], [False, True, True, True], 54, False, [False, False, False, False], 307, 'West', (1, 11))
Element 24: (1, (1, 11), ['%', '%', '%', ''], [(3, 1), (16, 13), (17, 12)], [True, True, True, False], 52, False, [False, False, False, False], 306, 'Stop', (1, 11))
Element 25: (1, (1, 11), ['%', '%', '%', ''], [(4, 1), (17, 13), (18, 12)], [True, True, True, False], 50, False, [False, False, False, False], 305, 'East', (2, 11))
Element 26: (1, (2, 11), ['', '%', '%', '%'], [(4, 2), (18, 13), (18, 11)], [False, True, True, True], 48, False, [False, False, False, False], 304, 'West', (1, 11))
Element 27: (1, (1, 11), ['%', '%', '%', ''], [(5, 2), (18, 12), (18, 10)], [True, True, True, False], 46, False, [False, False, False, False], 313, 'Stop', (1, 11))
Element 28: (1, (1, 11), ['%', '%', '%', ''], [(4, 2), (18, 11), (18, 9)], [True, True, True, False], 44, False, [False, False, False, False], 322, 'East', (2, 11))
Element 29: (1, (2, 11), ['', '%', '%', '%'], [(3, 2), (18, 10), (18, 8)], [False, True, True, True], 42, False, [False, False, False, False], 331, 'West', (1, 11))
Element 30: (1, (1, 11), ['%', '%', '%', ''], [(2, 2), (17, 10), (17, 8)], [True, True, True, False], 40, False, [False, False, False, False], 350, 'Stop', (1, 11))
Element 31: (1, (1, 11), ['%', '%', '%', ''], [(1, 2), (17, 9), (18, 8)], [True, True, True, False], 38, False, [False, False, False, False], 359, 'East', (2, 11))
Element 32: (1, (2, 11), ['', '%', '%', '%'], [(1, 1), (16, 9), (18, 9)], [False, True, True, True], 36, False, [False, False, False, False], 368, 'West', (1, 11))
Element 33: (1, (1, 11), ['%', '%', '%', ''], [(1, 2), (16, 10), (17, 9)], [True, True, True, False], 34, False, [False, False, False, False], 377, 'Stop', (1, 11))
Element 34: (1, (1, 11), ['%', '%', '%', ''], [(2, 2), (15, 10), (17, 10)], [True, True, True, False], 32, False, [False, False, False, False], 386, 'East', (2, 11))
Element 35: (1, (2, 11), ['', '%', '%', '%'], [(3, 2), (15, 9), (16, 10)], [False, True, True, True], 30, False, [False, False, False, False], 395, 'West', (1, 11))
Element 36: (1, (1, 11), ['%', '%', '%', ''], [(4, 2), (14, 9), (16, 9)], [True, True, True, False], 28, False, [False, False, False, False], 404, 'Stop', (1, 11))
Element 37: (1, (1, 11), ['%', '%', '%', ''], [(4, 1), (13, 9), (15, 9)], [True, True, True, False], 26, False, [False, False, False, False], 413, 'East', (2, 11))
Element 38: (1, (2, 11), ['', '%', '%', '%'], [(3, 1), (13, 8), (15, 10)], [False, True, True, True], 24, False, [False, False, False, False], 422, 'West', (1, 11))
Element 39: (1, (1, 11), ['%', '%', '%', ''], [(3, 2), (13, 7), (15, 9)], [True, True, True, False], 22, False, [False, False, False, False], 431, 'Stop', (1, 11))
Element 40: (1, (1, 11), ['%', '%', '%', ''], [(3, 1), (14, 7), (14, 9)], [True, True, True, False], 20, False, [False, False, False, False], 440, 'East', (2, 11))
Element 41: (1, (2, 11), ['', '%', '%', '%'], [(2, 1), (15, 7), (13, 9)], [False, True, True, True], 18, False, [False, False, False, False], 449, 'West', (1, 11))
Element 42: (1, (1, 11), ['%', '%', '%', ''], [(2, 2), (16, 7), (12, 9)], [True, True, True, False], 16, False, [False, False, False, False], 468, 'Stop', (1, 11))
Element 43: (1, (1, 11), ['%', '%', '%', ''], [(2, 1), (16, 6), (12, 8)], [True, True, True, False], 14, False, [False, False, False, False], 487, 'East', (2, 11))
Element 44: (1, (2, 11), ['', '%', '%', '%'], [(1, 1), (17, 6), (12, 7)], [False, True, True, True], 12, False, [False, False, False, False], 506, 'West', (1, 11))
Element 45: (1, (1, 11), ['%', '%', '%', ''], [(2, 1), (18, 6), (12, 6)], [True, True, True, False], 10, False, [False, False, False, False], 1515, 'Stop', (1, 11))
Element 46: (1, (1, 11), ['%', '%', '%', ''], [(2, 1), (17, 6), (13, 6)], [True, True, True, False], 8, False, [False, False, False, False], 1524, 'East', (2, 11))
Element 47: (1, (2, 11), ['', '%', '%', '%'], [(3, 1), (17, 5), (14, 6)], [False, True, True, True], 6, False, [False, False, False, False], 1543, 'West', (1, 11))
Element 48: (1, (1, 11), ['%', '%', '%', ''], [(4, 1), (17, 4), (15, 6)], [True, True, True, False], 4, False, [False, False, False, False], 1562, 'Stop', (1, 11))
Element 49: (1, (1, 11), ['%', '%', '%', ''], [(4, 2), (18, 4), (15, 5)], [True, True, True, False], 2, False, [False, False, False, False], 1581, 'East', (2, 11))
Element 50: (1, (2, 11), ['', '%', '%', '%'], [(4, 2), (17, 4), (16, 5)], [False, True, True, True], 0, False, [False, False, False, False], 1590, 'Stop', (2, 11))
Element 51: #0#
