Element 1: (1, (11, 1), ['F', '%', '.', '.'], [(16, 10), (17, 5), (17, 10)], [False, True, False, False], 98, False, [False, False, True, True], 9, 'West', (10, 1))
Element 2: (1, (10, 1), ['.', '%', '.', ''], [(16, 11), (17, 6), (18, 10)], [False, True, False, False], 96, False, [True, False, True, False], 1038, 'North', (10, 2))
Element 3: (1, (10, 2), ['%', '', '%', '.'], [(17, 11), (18, 6), (18, 11)], [True, False, True, False], 94, False, [False, False, False, True], 1077, 'East', (11, 2))
Element 4: (1, (11, 2), ['', '', '.', '%'], [(17, 12), (17, 6), (18, 12)], [False, False, False, True], 92, False, [False, False, True, False], 1106, 'North', (11, 3))
Element 5: (1, (11, 3), ['%', '', '.', '.'], [(17, 13), (16, 6), (18, 13)], [True, False, False, False], 90, False, [False, False, True, True], 1145, 'East', (12, 3))
Element 6: (1, (12, 3), ['', '%', '.', '.'], [(16, 13), (16, 7), (18, 12)], [False, True, False, False], 88, False, [False, False, True, True], 1174, 'East', (13, 3))
Element 7: (1, (13, 3), ['', '%', '.', '.'], [(16, 12), (15, 7), (18, 11)], [False, True, False, False], 86, False, [False, False, True, True], 1203, 'East', (14, 3))
Element 8: (1, (14, 3), ['', '%', '.', '.'], [(15, 12), (15, 6), (18, 10)], [False, True, False, False], 84, False, [False, False, True, True], 1232, 'East', (15, 3))
Element 9: (1, (15, 3), ['', '.', '%', '.'], [(15, 11), (15, 5), (18, 9)], [False, False, True, False], 82, False, [False, True, False, True], 1271, 'East', (16, 3))
Element 10: (1, (16, 3), ['', '.', '.', '.'], [(15, 12), (16, 5), (18, 8)], [False, False, False, False], 80, False, [False, True, True, True], 1300, 'East', (17, 3))
Element 11: (1, (17, 3), ['', '.', '.', '%'], [(14, 12), (16, 4), (17, 8)], [False, False, False, True], 78, False, [False, True, True, False], 1339, 'North', (17, 4))
Element 12: (1, (17, 4), ['', '', '', '.'], [(14, 13), (16, 3), (17, 9)], [False, False, False, False], 76, False, [False, False, False, True], 1368, 'East', (18, 4))
Element 13: (1, (18, 4), ['', '%', '%', '%'], [(13, 13), (16, 2), (16, 9)], [False, True, True, True], 74, False, [False, False, False, False], 1407, 'West', (17, 4))
Element 14: (1, (17, 4), ['', '', '', ''], [(12, 13), (17, 2), (15, 9)], [False, False, False, False], 72, False, [False, False, False, False], 1436, 'North', (17, 5))
Element 15: (1, (17, 5), ['', '', '', '%'], [(11, 13), (17, 1), (14, 9)], [False, False, False, True], 70, False, [False, False, False, False], 1465, 'North', (17, 6))
Element 16: (1, (17, 6), ['', '', '%', ''], [(11, 12), (18, 1), (13, 9)], [False, False, True, False], 68, False, [False, False, False, False], 1494, 'East', (18, 6))
Element 17: (1, (18, 6), ['', '%', '%', '%'], [(11, 11), (17, 1), (13, 8)], [False, True, True, True], 66, False, [False, False, False, False], 1513, 'West', (17, 6))
Element 18: (1, (17, 6), ['', '', '%', ''], [(12, 11), (16, 1), (13, 7)], [False, False, True, False], 64, False, [False, False, False, False], 1542, 'West', (16, 6))
Element 19: (1, (16, 6), ['', '', '', ''], [(13, 11), (15, 1), (14, 7)], [False, False, False, False], 62, False, [False, False, False, False], 1571, 'North', (16, 7))
Element 20: (1, (16, 7), ['', '', '%', '%'], [(12, 11), (15, 2), (14, 6)], [False, False, True, True], 60, False, [False, False, False, False], 1590, 'West', (15, 7))
Element 21: (1, (15, 7), ['', '', '%', ''], [(11, 11), (15, 3), (14, 5)], [False, False, True, False], 58, False, [False, False, False, False], 1599, 'South', (15, 6))
Element 22: (1, (15, 6), ['', '', '', ''], [(10, 11), (14, 3), (14, 4)], [False, False, False, False], 56, False, [False, False, False, False], 1618, 'South', (15, 5))
Element 23: (1, (15, 5), ['', '%', '', ''], [(10, 12), (13, 3), (13, 4)], [False, True, False, False], 54, False, [False, False, False, False], 1637, 'East', (16, 5))
Element 24: (1, (16, 5), ['', '', '', ''], [(9, 12), (12, 3), (13, 5)], [False, False, False, False], 52, False, [False, False, False, False], 1656, 'South', (16, 4))
Element 25: (1, (16, 4), ['%', '', '', ''], [(9, 13), (12, 4), (13, 6)], [True, False, False, False], 50, False, [False, False, False, False], 1685, 'North', (16, 5))
