Element 1: (3, (13, 4), ['', '.', '.', '.'], [(12, 3), (5, 12), (9, 3)], [False, False, False, False], 98, False, [False, True, True, True], 29, 'East', (14, 4))
Element 15: (3, (14, 7), ['.', '', '%', ''], [(17, 6), (10, 11), (7, 1)], [False, False, True, False], 70, False, [True, False, False, False], 1445, 'West', (13, 7))
Element 16: (3, (13, 7), ['.', '.', '.', ''], [(16, 6), (11, 11), (8, 1)], [False, False, False, False], 68, False, [True, True, True, False], 1464, 'North', (13, 8))
Element 17: (3, (13, 8), ['.', '', '.', '%'], [(16, 7), (12, 11), (9, 1)], [False, False, False, True], 66, False, [True, False, True, False], 1483, 'North', (13, 9))
Element 18: (3, (13, 9), ['.', '', '%', '.'], [(15, 7), (13, 11), (10, 1)], [False, False, True, False], 64, False, [True, False, False, True], 1502, 'East', (14, 9))
Element 19: (3, (14, 9), ['', '%', '%', '.'], [(15, 6), (12, 11), (11, 1)], [False, True, True, False], 62, False, [False, False, False, True], 1511, 'East', (15, 9))
Element 20: (3, (15, 9), ['', '%', '.', '.'], [(15, 5), (11, 11), (12, 1)], [False, True, False, False], 60, False, [False, False, True, True], 1530, 'East', (16, 9))
Element 21: (3, (16, 9), ['', '%', '.', '.'], [(14, 5), (11, 12), (13, 1)], [False, True, False, False], 58, False, [False, False, True, True], 1559, 'East', (17, 9))
Element 22: (3, (17, 9), ['', '.', '.', '.'], [(13, 5), (11, 13), (14, 1)], [False, False, False, False], 56, False, [False, True, True, True], 1598, 'East', (18, 9))
Element 23: (3, (18, 9), ['', '.', '.', '%'], [(13, 6), (12, 13), (15, 1)], [False, False, False, True], 54, False, [False, True, True, False], 1637, 'North', (18, 10))
Element 24: (3, (18, 10), ['.', '', '.', '%'], [(12, 6), (13, 13), (16, 1)], [False, False, False, True], 52, False, [True, False, True, False], 2666, 'North', (18, 11))
Element 25: (3, (18, 11), ['.', '', '.', '%'], [(12, 7), (14, 13), (17, 1)], [False, False, False, True], 50, False, [True, False, True, False], 2705, 'North', (18, 12))
Element 26: (3, (18, 12), ['.', '', '.', '%'], [(12, 8), (14, 12), (18, 1)], [False, False, False, True], 48, False, [True, False, True, False], 2744, 'North', (18, 13))
Element 27: (3, (18, 13), ['.', '', '%', '%'], [(12, 9), (15, 12), (17, 1)], [False, False, True, True], 46, False, [True, False, False, False], 2773, 'West', (17, 13))
Element 28: (3, (17, 13), ['.', '.', '%', ''], [(11, 9), (16, 12), (17, 2)], [False, False, True, False], 44, False, [True, True, False, False], 2812, 'South', (17, 12))
Element 29: (3, (17, 12), ['', '.', '', ''], [(12, 9), (16, 13), (16, 2)], [False, False, False, False], 42, False, [False, True, False, False], 2841, 'South', (17, 11))
Element 30: (3, (17, 11), ['.', '.', '', ''], [(13, 9), (17, 13), (15, 2)], [False, False, False, False], 40, False, [True, True, False, False], 2860, 'South', (17, 10))
Element 31: (3, (17, 10), ['.', '', '', ''], [(14, 9), (18, 13), (15, 3)], [False, False, False, False], 38, False, [True, False, False, False], 2869, 'West', (16, 10))
Element 32: (3, (16, 10), ['.', '', '.', ''], [(15, 9), (18, 12), (16, 3)], [False, False, False, False], 36, False, [True, False, True, False], 2878, 'North', (16, 11))
Element 33: (3, (16, 11), ['.', '', '', ''], [(15, 10), (18, 11), (17, 3)], [False, False, False, False], 34, False, [True, False, False, False], 2897, 'West', (15, 11))
Element 34: (3, (15, 11), ['%', '', '', ''], [(16, 10), (18, 10), (17, 4)], [True, False, False, False], 32, False, [False, False, False, False], 2906, 'North', (15, 12))
Element 35: (3, (15, 12), ['', '', '%', ''], [(17, 10), (18, 9), (18, 4)], [False, False, True, False], 30, False, [False, False, False, False], 2905, 'East', (16, 12))
Element 36: (3, (16, 12), ['', '', '', ''], [(18, 10), (18, 8), (17, 4)], [False, False, False, False], 28, False, [False, False, False, False], 2914, 'North', (16, 13))
Element 37: (3, (16, 13), ['%', '', '%', ''], [(18, 11), (17, 8), (17, 5)], [True, False, True, False], 26, False, [False, False, False, False], 2923, 'South', (16, 12))
Element 38: (3, (16, 12), ['', '', '', ''], [(18, 12), (17, 9), (17, 6)], [False, False, False, False], 24, False, [False, False, False, False], 2922, 'West', (15, 12))
Element 39: (3, (15, 12), ['', '', '%', ''], [(18, 13), (17, 10), (18, 6)], [False, False, True, False], 22, False, [False, False, False, False], 2921, 'West', (14, 12))
Element 40: (3, (14, 12), ['%', '%', '', ''], [(17, 13), (17, 11), (17, 6)], [True, True, False, False], 20, False, [False, False, False, False], 2920, 'North', (14, 13))
Element 41: (3, (14, 13), ['', '', '%', '%'], [(17, 12), (16, 11), (16, 6)], [False, False, True, True], 18, False, [False, False, False, False], 2919, 'West', (13, 13))
Element 42: (3, (13, 13), ['', '%', '%', ''], [(17, 11), (16, 10), (16, 7)], [False, True, True, False], 16, False, [False, False, False, False], 2918, 'West', (12, 13))
Element 43: (3, (12, 13), ['', '%', '%', ''], [(16, 11), (16, 9), (15, 7)], [False, True, True, False], 14, False, [False, False, False, False], 2917, 'West', (11, 13))
Element 44: (3, (11, 13), ['%', '', '%', ''], [(16, 12), (15, 9), (15, 6)], [True, False, True, False], 12, False, [False, False, False, False], 2916, 'South', (11, 12))
Element 45: (3, (11, 12), ['.', '', '', '%'], [(16, 13), (15, 10), (15, 5)], [False, False, False, True], 10, False, [True, False, False, False], 2915, 'West', (10, 12))
Element 46: (3, (10, 12), ['.', '', '%', ''], [(16, 12), (15, 11), (16, 5)], [False, False, True, False], 8, False, [True, False, False, False], 2924, 'West', (9, 12))
Element 47: (3, (9, 12), ['.', '', '.', ''], [(15, 12), (15, 10), (16, 4)], [False, False, False, False], 6, False, [True, False, True, False], 2933, 'North', (9, 13))
Element 48: (3, (9, 13), ['%', '', '%', '%'], [(15, 11), (15, 9), (16, 5)], [True, False, True, True], 4, False, [False, False, False, False], 2942, 'South', (9, 12))
Element 49: (3, (9, 12), ['.', '', '', ''], [(15, 12), (14, 9), (15, 5)], [False, False, False, False], 2, False, [True, False, False, False], 2941, 'West', (8, 12))
Element 50: (3, (8, 12), ['%', '%', '%', ''], [(15, 12), (14, 9), (15, 5)], [True, True, True, False], 0, False, [False, False, False, False], 2950, 'Stop', (8, 12))
Element 51: #0#
