Element 1: (0, (17, 12), ['.', '.', 'G', '.'], [(14, 7), (16, 10), (17, 13)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'East', (18, 12))
Element 2: (0, (18, 12), ['', '.', 'G', '%'], [(15, 7), (17, 10), (18, 13)], [False, False, False, True], 96, False, [False, True, False, False], 39, 'South', (18, 11))
Element 3: (0, (18, 11), ['.', 'G', 'G', '%'], [(16, 7), (18, 10), (18, 12)], [False, False, False, True], 94, False, [True, False, False, False], 68, 'West', (17, 11))
Element 4: (0, (17, 11), ['.', '', '', 'G'], [(16, 6), (18, 9), (18, 11)], [False, False, False, False], 92, False, [True, False, False, False], 97, 'West', (16, 11))
Element 5: (0, (16, 11), ['.', '', '.', ''], [(17, 6), (18, 8), (18, 10)], [False, False, False, False], 90, False, [True, False, True, False], 126, 'North', (16, 12))
Element 6: (0, (16, 12), ['.', '', '.', ''], [(18, 6), (17, 8), (18, 9)], [False, False, False, False], 88, False, [True, False, True, False], 155, 'North', (16, 13))
Element 7: (0, (16, 13), ['%', '', '%', ''], [(17, 6), (17, 9), (18, 8)], [True, False, True, False], 86, False, [False, False, False, False], 174, 'East', (17, 13))
Element 8: (0, (17, 13), ['', '', '%', ''], [(17, 5), (16, 9), (17, 8)], [False, False, True, False], 84, False, [False, False, False, False], 193, 'East', (18, 13))
Element 9: (0, (18, 13), ['', '', '%', '%'], [(17, 4), (15, 9), (17, 9)], [False, False, True, True], 82, False, [False, False, False, False], 212, 'West', (17, 13))
Element 10: (0, (17, 13), ['', '', '%', ''], [(18, 4), (15, 10), (17, 10)], [False, False, True, False], 80, False, [False, False, False, False], 231, 'West', (16, 13))
Element 11: (0, (16, 13), ['%', '', '%', ''], [(17, 4), (15, 11), (17, 11)], [True, False, True, False], 78, False, [False, False, False, False], 240, 'South', (16, 12))
Element 12: (0, (16, 12), ['G', '', '', 'G'], [(17, 3), (15, 12), (17, 12)], [False, False, False, False], 76, False, [False, False, False, False], 259, 'South', (16, 11))
Element 13: (0, (16, 11), ['', '', 'G', ''], [(17, 2), (14, 12), (16, 12)], [False, False, False, False], 74, False, [False, False, False, False], 278, 'West', (15, 11))
Element 14: (0, (15, 11), ['%', '', '', ''], [(17, 1), (14, 13), (16, 13)], [True, False, False, False], 72, False, [False, False, False, False], 297, 'North', (15, 12))
Element 15: (0, (15, 12), ['', '', '%', 'G'], [(18, 1), (13, 13), (16, 12)], [False, False, True, False], 70, False, [False, False, False, False], 316, 'West', (14, 12))
Element 16: (0, (14, 12), ['%', '%', '', ''], [(17, 1), (12, 13), (16, 11)], [True, True, False, False], 68, False, [False, False, False, False], 325, 'North', (14, 13))
Element 17: (0, (14, 13), ['', '', '%', '%'], [(16, 1), (11, 13), (16, 10)], [False, False, True, True], 66, False, [False, False, False, False], 344, 'West', (13, 13))
Element 18: (0, (13, 13), ['', '%', '%', ''], [(16, 2), (11, 12), (16, 9)], [False, True, True, False], 64, False, [False, False, False, False], 363, 'West', (12, 13))
Element 19: (0, (12, 13), ['', '%', '%', ''], [(16, 3), (11, 11), (15, 9)], [False, True, True, False], 62, False, [False, False, False, False], 382, 'West', (11, 13))
Element 20: (0, (11, 13), ['%', '', '%', ''], [(16, 4), (12, 11), (14, 9)], [True, False, True, False], 60, False, [False, False, False, False], 411, 'South', (11, 12))
Element 21: (0, (11, 12), ['.', '', '', '%'], [(16, 5), (13, 11), (13, 9)], [False, False, False, True], 58, False, [True, False, False, False], 440, 'West', (10, 12))
Element 22: (0, (10, 12), ['.', '.', '%', ''], [(15, 5), (12, 11), (13, 8)], [False, False, True, False], 56, False, [True, True, False, False], 469, 'South', (10, 11))
Element 23: (0, (10, 11), ['.', '%', '', 'G'], [(15, 6), (11, 11), (13, 7)], [False, True, False, False], 54, False, [True, False, False, False], 498, 'West', (9, 11))
Element 24: (0, (9, 11), ['%', '.', '.', 'G'], [(14, 6), (10, 11), (13, 6)], [True, False, False, False], 52, False, [False, True, True, False], 527, 'North', (9, 12))
Element 25: (0, (9, 12), ['.', '', '.', 'G'], [(14, 5), (10, 12), (12, 6)], [False, False, False, False], 50, False, [True, False, True, False], 1546, 'North', (9, 13))
