Element 1: (3, (13, 11), ['.', '%', '%', '%'], [(6, 11), (4, 10), (10, 8)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (12, 11))
Element 2: (3, (12, 11), ['.', '%', '%', ''], [(7, 11), (5, 10), (9, 8)], [False, True, True, False], 96, False, [True, False, False, False], 58, 'West', (11, 11))
Element 3: (3, (11, 11), ['.', '%', '.', ''], [(7, 10), (6, 10), (8, 8)], [False, True, False, False], 94, False, [True, False, True, False], 97, 'North', (11, 12))
Element 4: (3, (11, 12), ['.', '', '.', '%'], [(8, 10), (7, 10), (8, 7)], [False, False, False, True], 92, False, [True, False, True, False], 1116, 'North', (11, 13))
Element 5: (3, (11, 13), ['%', '', '%', '.'], [(9, 10), (8, 10), (8, 6)], [True, False, True, False], 90, False, [False, False, False, True], 1145, 'East', (12, 13))
Element 6: (3, (12, 13), ['', '%', '%', '.'], [(9, 11), (9, 10), (9, 6)], [False, True, True, False], 88, False, [False, False, False, True], 1174, 'East', (13, 13))
Element 7: (3, (13, 13), ['', '%', '%', '.'], [(10, 11), (9, 11), (10, 6)], [False, True, True, False], 86, False, [False, False, False, True], 1203, 'East', (14, 13))
Element 8: (3, (14, 13), ['', '.', '%', '%'], [(10, 12), (9, 12), (11, 6)], [False, False, True, True], 84, False, [False, True, False, False], 1242, 'South', (14, 12))
Element 9: (3, (14, 12), ['%', '%', '', '.'], [(11, 12), (9, 13), (12, 6)], [True, True, False, False], 82, False, [False, False, False, True], 2261, 'East', (15, 12))
Element 10: (3, (15, 12), ['', '.', '%', '.'], [(11, 13), (9, 12), (13, 6)], [False, False, True, False], 80, False, [False, True, False, True], 2280, 'East', (16, 12))
Element 11: (3, (16, 12), ['', '.', '.', '.'], [(12, 13), (8, 12), (14, 6)], [False, False, False, False], 78, False, [False, True, True, True], 2309, 'East', (17, 12))
Element 12: (3, (17, 12), ['', '.', '.', '.'], [(13, 13), (9, 12), (15, 6)], [False, False, False, False], 76, False, [False, True, True, True], 2328, 'East', (18, 12))
Element 13: (3, (18, 12), ['', '.', '.', '%'], [(14, 13), (10, 12), (16, 6)], [False, False, False, True], 74, False, [False, True, True, False], 2347, 'North', (18, 13))
Element 14: (3, (18, 13), ['.', '', '%', '%'], [(14, 12), (11, 12), (17, 6)], [False, False, True, True], 72, False, [True, False, False, False], 2366, 'West', (17, 13))
Element 15: (3, (17, 13), ['.', '', '%', ''], [(15, 12), (11, 13), (18, 6)], [False, False, True, False], 70, False, [True, False, False, False], 2385, 'West', (16, 13))
Element 16: (3, (16, 13), ['%', '', '%', ''], [(15, 11), (12, 13), (17, 6)], [True, False, True, False], 68, False, [False, False, False, False], 2404, 'East', (17, 13))
Element 17: (3, (17, 13), ['', '', '%', ''], [(16, 11), (13, 13), (17, 5)], [False, False, True, False], 66, False, [False, False, False, False], 2423, 'East', (18, 13))
