Element 1: (1, (3, 10), ['%', '%', '%', '.'], [(6, 11), (9, 8), (13, 11)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (4, 10))
Element 2: (1, (4, 10), ['', '%', '%', '.'], [(7, 11), (10, 8), (12, 11)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (5, 10))
Element 3: (1, (5, 10), ['', '%', '', '.'], [(7, 10), (9, 8), (11, 11)], [False, True, False, False], 94, False, [False, False, False, True], 77, 'East', (6, 10))
Element 4: (1, (6, 10), ['', '%', '', ''], [(8, 10), (8, 8), (11, 12)], [False, True, False, False], 92, False, [False, False, False, False], 116, 'East', (7, 10))
Element 5: (1, (7, 10), ['', '%', '', ''], [(9, 10), (8, 7), (11, 13)], [False, True, False, False], 90, False, [False, False, False, False], 1135, 'East', (8, 10))
Element 6: (1, (8, 10), ['', '%', '%', ''], [(9, 11), (8, 6), (12, 13)], [False, True, True, False], 88, False, [False, False, False, False], 1164, 'East', (9, 10))
Element 7: (1, (9, 10), ['', '%', '', '%'], [(10, 11), (9, 6), (13, 13)], [False, True, False, True], 86, False, [False, False, False, False], 1193, 'North', (9, 11))
Element 8: (1, (9, 11), ['%', '', '.', ''], [(10, 12), (10, 6), (14, 13)], [True, False, False, False], 84, False, [False, False, True, False], 1222, 'North', (9, 12))
Element 9: (1, (9, 12), ['.', '', '.', ''], [(11, 12), (11, 6), (14, 12)], [False, False, False, False], 82, False, [True, False, True, False], 1251, 'North', (9, 13))
Element 10: (1, (9, 13), ['%', '', '%', '%'], [(11, 13), (12, 6), (15, 12)], [True, False, True, True], 80, False, [False, False, False, False], 2270, 'South', (9, 12))
Element 11: (1, (9, 12), ['.', '', '', ''], [(12, 13), (13, 6), (16, 12)], [False, False, False, False], 78, False, [True, False, False, False], 2289, 'West', (8, 12))
Element 12: (1, (8, 12), ['%', '%', '%', ''], [(13, 13), (14, 6), (17, 12)], [True, True, True, False], 76, False, [False, False, False, False], 2318, 'East', (9, 12))
Element 13: (1, (9, 12), ['', '', '', ''], [(14, 13), (15, 6), (18, 12)], [False, False, False, False], 74, False, [False, False, False, False], 2337, 'East', (10, 12))
Element 14: (1, (10, 12), ['', '', '%', ''], [(14, 12), (16, 6), (18, 13)], [False, False, True, False], 72, False, [False, False, False, False], 2356, 'East', (11, 12))
Element 15: (1, (11, 12), ['', '', '', '%'], [(15, 12), (17, 6), (17, 13)], [False, False, False, True], 70, False, [False, False, False, False], 2375, 'North', (11, 13))
Element 16: (1, (11, 13), ['%', '', '%', ''], [(15, 11), (18, 6), (16, 13)], [True, False, True, False], 68, False, [False, False, False, False], 2404, 'East', (12, 13))
Element 17: (1, (12, 13), ['', '%', '%', ''], [(16, 11), (17, 6), (17, 13)], [False, True, True, False], 66, False, [False, False, False, False], 2413, 'East', (13, 13))
Element 18: (1, (13, 13), ['', '%', '%', ''], [(17, 11), (17, 5), (18, 13)], [False, True, True, False], 64, False, [False, False, False, False], 2432, 'East', (14, 13))
