Element 1: (0, (11, 12), ['.', '.', '.', '%'], [(7, 11), (8, 6), (15, 5)], [False, False, False, True], 98, False, [True, True, True, False], 0, 'North', (11, 13))
Element 2: (0, (11, 13), ['%', '', '%', '.'], [(7, 10), (8, 7), (16, 5)], [True, False, True, False], 96, False, [False, False, False, True], 1029, 'East', (12, 13))
Element 3: (0, (12, 13), ['', '%', '%', '.'], [(8, 10), (8, 8), (17, 5)], [False, True, True, False], 94, False, [False, False, False, True], 1068, 'East', (13, 13))
Element 4: (0, (13, 13), ['', '%', '%', '.'], [(9, 10), (9, 8), (17, 6)], [False, True, True, False], 92, False, [False, False, False, True], 1107, 'East', (14, 13))
Element 5: (0, (14, 13), ['', '.', '%', '%'], [(9, 11), (10, 8), (18, 6)], [False, False, True, True], 90, False, [False, True, False, False], 1146, 'South', (14, 12))
Element 6: (0, (14, 12), ['%', '%', '', '.'], [(10, 11), (9, 8), (17, 6)], [True, True, False, False], 88, False, [False, False, False, True], 1165, 'East', (15, 12))
Element 7: (0, (15, 12), ['', '.', '%', '.'], [(11, 11), (8, 8), (16, 6)], [False, False, True, False], 86, False, [False, True, False, True], 1194, 'East', (16, 12))
Element 8: (0, (16, 12), ['', '.', '.', '.'], [(12, 11), (8, 7), (16, 7)], [False, False, False, False], 84, False, [False, True, True, True], 1223, 'East', (17, 12))
Element 9: (0, (17, 12), ['', '.', '.', '.'], [(13, 11), (7, 7), (15, 7)], [False, False, False, False], 82, False, [False, True, True, True], 1262, 'East', (18, 12))
Element 10: (0, (18, 12), ['', '.', '.', '%'], [(12, 11), (7, 6), (15, 6)], [False, False, False, True], 80, False, [False, True, True, False], 1291, 'North', (18, 13))
Element 11: (0, (18, 13), ['.', '', '%', '%'], [(11, 11), (7, 5), (14, 6)], [False, False, True, True], 78, False, [True, False, False, False], 1320, 'West', (17, 13))
Element 12: (0, (17, 13), ['.', '', '%', ''], [(11, 12), (6, 5), (14, 7)], [False, False, True, False], 76, False, [True, False, False, False], 2339, 'West', (16, 13))
Element 13: (0, (16, 13), ['%', '', '%', ''], [(10, 12), (6, 6), (13, 7)], [True, False, True, False], 74, False, [False, False, False, False], 2378, 'East', (17, 13))
Element 14: (0, (17, 13), ['', '', '%', ''], [(9, 12), (6, 7), (13, 8)], [False, False, True, False], 72, False, [False, False, False, False], 2407, 'East', (18, 13))
Element 15: (0, (18, 13), ['', '', '%', '%'], [(9, 13), (5, 7), (13, 9)], [False, False, True, True], 70, False, [False, False, False, False], 2436, 'South', (18, 12))
Element 16: (0, (18, 12), ['', '.', '', '%'], [(9, 12), (5, 8), (14, 9)], [False, False, False, True], 68, False, [False, True, False, False], 2455, 'South', (18, 11))
Element 17: (0, (18, 11), ['.', '.', '', '%'], [(8, 12), (4, 8), (15, 9)], [False, False, False, True], 66, False, [True, True, False, False], 2494, 'South', (18, 10))
Element 18: (0, (18, 10), ['.', '.', '', '%'], [(9, 12), (4, 7), (16, 9)], [False, False, False, True], 64, False, [True, True, False, False], 2523, 'South', (18, 9))
Element 19: (0, (18, 9), ['G', '.', '', '%'], [(10, 12), (4, 8), (17, 9)], [False, False, False, True], 62, False, [False, True, False, False], 2542, 'South', (18, 8))
Element 20: (0, (18, 8), ['.', '%', '', '%'], [(11, 12), (3, 8), (17, 10)], [False, True, False, True], 60, False, [True, False, False, False], 2571, 'West', (17, 8))
Element 21: (0, (17, 8), ['%', '%', '', ''], [(11, 13), (2, 8), (17, 11)], [True, True, False, False], 58, False, [False, False, False, False], 2600, 'North', (17, 9))
Element 22: (0, (17, 9), ['', '', '', ''], [(12, 13), (2, 9), (16, 11)], [False, False, False, False], 56, False, [False, False, False, False], 2619, 'North', (17, 10))
Element 23: (0, (17, 10), ['G', '', '', ''], [(13, 13), (1, 9), (16, 10)], [False, False, False, False], 54, False, [False, False, False, False], 2638, 'North', (17, 11))
Element 24: (0, (17, 11), ['', '', '', ''], [(14, 13), (2, 9), (15, 10)], [False, False, False, False], 52, False, [False, False, False, False], 2647, 'West', (16, 11))
Element 25: (0, (16, 11), ['G', '', '', ''], [(14, 12), (2, 8), (15, 11)], [False, False, False, False], 50, False, [False, False, False, False], 2656, 'South', (16, 10))
Element 26: (0, (16, 10), ['G', '', '', ''], [(15, 12), (3, 8), (15, 10)], [False, False, False, False], 48, False, [False, False, False, False], 2655, 'South', (16, 9))
Element 27: (0, (16, 9), ['', '%', 'G', ''], [(16, 12), (4, 8), (16, 10)], [False, True, False, False], 46, False, [False, False, False, False], 2654, 'West', (15, 9))
Element 28: (0, (15, 9), ['', '%', '', ''], [(17, 12), (5, 8), (16, 11)], [False, True, False, False], 44, False, [False, False, False, False], 2653, 'North', (15, 10))
Element 29: (0, (15, 10), ['%', '', 'G', ''], [(18, 12), (5, 7), (15, 11)], [True, False, False, False], 42, False, [False, False, False, False], 2652, 'South', (15, 9))
Element 30: (0, (15, 9), ['', '%', '', ''], [(18, 13), (4, 7), (16, 11)], [False, True, False, False], 40, False, [False, False, False, False], 2651, 'West', (14, 9))
Element 31: (0, (14, 9), ['', '%', '%', ''], [(17, 13), (5, 7), (16, 12)], [False, True, True, False], 38, False, [False, False, False, False], 2650, 'West', (13, 9))
Element 32: (0, (13, 9), ['.', '', '%', ''], [(16, 13), (6, 7), (17, 12)], [False, False, True, False], 36, False, [True, False, False, False], 2649, 'West', (12, 9))
Element 33: (0, (12, 9), ['.', '.', '%', ''], [(17, 13), (6, 6), (18, 12)], [False, False, True, False], 34, False, [True, True, False, False], 2658, 'South', (12, 8))
Element 34: (0, (12, 8), ['%', '.', '', ''], [(18, 13), (6, 5), (18, 11)], [True, False, False, False], 32, False, [False, True, False, False], 2667, 'South', (12, 7))
Element 35: (0, (12, 7), ['.', 'F', '', ''], [(18, 12), (6, 4), (18, 10)], [False, False, False, False], 30, False, [True, False, False, False], 2686, 'South', (12, 6))
Element 36: (0, (12, 6), ['.', '%', '', '.'], [(18, 11), (7, 4), (18, 9)], [False, True, False, False], 28, False, [True, False, False, True], 3695, 'East', (13, 6))
Element 37: (0, (13, 6), ['', '.', '', ''], [(18, 10), (8, 4), (18, 8)], [False, False, False, False], 26, False, [False, True, False, False], 3714, 'South', (13, 5))
Element 38: (0, (13, 5), ['%', '.', '', '.'], [(18, 9), (9, 4), (17, 8)], [True, False, False, False], 24, False, [False, True, False, True], 3733, 'East', (14, 5))
Element 39: (0, (14, 5), ['', '.', '', ''], [(18, 8), (10, 4), (17, 9)], [False, False, False, False], 22, False, [False, True, False, False], 3752, 'South', (14, 4))
Element 40: (0, (14, 4), ['.', '.', '', '%'], [(17, 8), (11, 4), (18, 9)], [False, False, False, True], 20, False, [True, True, False, False], 3771, 'South', (14, 3))
Element 41: (0, (14, 3), ['.', '%', '', '.'], [(17, 9), (12, 4), (18, 10)], [False, True, False, False], 18, False, [True, False, False, True], 3790, 'East', (15, 3))
Element 42: (0, (15, 3), ['', '.', '%', '.'], [(17, 10), (13, 4), (18, 11)], [False, False, True, False], 16, False, [False, True, False, True], 3809, 'East', (16, 3))
Element 43: (0, (16, 3), ['', '.', '.', '.'], [(17, 11), (13, 3), (18, 12)], [False, False, False, False], 14, False, [False, True, True, True], 3828, 'East', (17, 3))
Element 44: (0, (17, 3), ['', '.', '.', '%'], [(16, 11), (12, 3), (17, 12)], [False, False, False, True], 12, False, [False, True, True, False], 3847, 'North', (17, 4))
Element 45: (0, (17, 4), ['.', '', '', '.'], [(16, 10), (11, 3), (16, 12)], [False, False, False, False], 10, False, [True, False, False, True], 3866, 'East', (18, 4))
Element 46: (0, (18, 4), ['', '%', '%', '%'], [(16, 9), (11, 2), (15, 12)], [False, True, True, True], 8, False, [False, False, False, False], 3885, 'West', (17, 4))
Element 47: (0, (17, 4), ['.', '', '', ''], [(15, 9), (11, 1), (14, 12)], [False, False, False, False], 6, False, [True, False, False, False], 3894, 'West', (16, 4))
Element 48: #1#
