Element 1: (0, (11, 11), ['.', '%', '.', '.'], [(7, 11), (9, 3), (18, 10)], [False, True, False, False], 98, False, [True, False, True, True], 0, 'East', (12, 11))
Element 2: (0, (12, 11), ['', '%', '%', '.'], [(7, 10), (9, 4), (18, 11)], [False, True, True, False], 96, False, [False, False, False, True], 39, 'East', (13, 11))
Element 3: (0, (13, 11), ['', '%', '%', '%'], [(8, 10), (10, 4), (18, 12)], [False, True, True, True], 94, False, [False, False, False, False], 78, 'West', (12, 11))
Element 4: (0, (12, 11), ['', '%', '%', ''], [(9, 10), (11, 4), (18, 13)], [False, True, True, False], 92, False, [False, False, False, False], 107, 'West', (11, 11))
Element 5: (0, (11, 11), ['.', '%', '.', ''], [(9, 11), (12, 4), (17, 13)], [False, True, False, False], 90, False, [True, False, True, False], 136, 'North', (11, 12))
Element 6: (0, (11, 12), ['.', '', '.', '%'], [(10, 11), (13, 4), (17, 12)], [False, False, False, True], 88, False, [True, False, True, False], 175, 'North', (11, 13))
Element 7: (0, (11, 13), ['%', '', '%', '.'], [(10, 12), (14, 4), (17, 11)], [True, False, True, False], 86, False, [False, False, False, True], 214, 'East', (12, 13))
Element 8: (0, (12, 13), ['', '%', '%', '.'], [(9, 12), (14, 5), (17, 10)], [False, True, True, False], 84, False, [False, False, False, True], 253, 'East', (13, 13))
Element 9: (0, (13, 13), ['', '%', '%', '.'], [(9, 13), (15, 5), (17, 9)], [False, True, True, False], 82, False, [False, False, False, True], 292, 'East', (14, 13))
Element 10: (0, (14, 13), ['', '.', '%', '%'], [(9, 12), (16, 5), (18, 9)], [False, False, True, True], 80, False, [False, True, False, False], 321, 'South', (14, 12))
Element 11: (0, (14, 12), ['%', '%', '', '.'], [(8, 12), (17, 5), (18, 8)], [True, True, False, False], 78, False, [False, False, False, True], 360, 'East', (15, 12))
Element 12: (0, (15, 12), ['', '.', '%', '.'], [(9, 12), (17, 6), (17, 8)], [False, False, True, False], 76, False, [False, True, False, True], 389, 'East', (16, 12))
Element 13: (0, (16, 12), ['', '.', '.', ''], [(10, 12), (18, 6), (18, 8)], [False, False, False, False], 74, False, [False, True, True, False], 408, 'North', (16, 13))
Element 14: (0, (16, 13), ['%', '', '%', ''], [(11, 12), (17, 6), (18, 9)], [True, False, True, False], 72, False, [False, False, False, False], 417, 'East', (17, 13))
Element 15: (0, (17, 13), ['', '', '%', ''], [(11, 13), (16, 6), (17, 9)], [False, False, True, False], 70, False, [False, False, False, False], 426, 'East', (18, 13))
Element 16: (0, (18, 13), ['', '', '%', '%'], [(12, 13), (16, 7), (17, 8)], [False, False, True, True], 68, False, [False, False, False, False], 435, 'South', (18, 12))
Element 17: (0, (18, 12), ['', '', '', '%'], [(13, 13), (15, 7), (17, 9)], [False, False, False, True], 66, False, [False, False, False, False], 444, 'South', (18, 11))
Element 18: (0, (18, 11), ['', '', '', '%'], [(14, 13), (15, 6), (16, 9)], [False, False, False, True], 64, False, [False, False, False, False], 463, 'South', (18, 10))
Element 19: (0, (18, 10), ['', '', '', '%'], [(14, 12), (14, 6), (16, 10)], [False, False, False, True], 62, False, [False, False, False, False], 482, 'South', (18, 9))
Element 20: (0, (18, 9), ['', '', '', '%'], [(15, 12), (14, 7), (16, 11)], [False, False, False, True], 60, False, [False, False, False, False], 501, 'South', (18, 8))
Element 21: (0, (18, 8), ['', '%', '', '%'], [(15, 11), (13, 7), (16, 12)], [False, True, False, True], 58, False, [False, False, False, False], 520, 'West', (17, 8))
Element 22: (0, (17, 8), ['%', '%', '', ''], [(15, 10), (13, 8), (16, 13)], [True, True, False, False], 56, False, [False, False, False, False], 539, 'North', (17, 9))
Element 23: (0, (17, 9), ['', '', '', ''], [(15, 9), (13, 9), (16, 12)], [False, False, False, False], 54, False, [False, False, False, False], 558, 'North', (17, 10))
Element 24: (0, (17, 10), ['', '', '', ''], [(14, 9), (12, 9), (15, 12)], [False, False, False, False], 52, False, [False, False, False, False], 577, 'North', (17, 11))
Element 25: (0, (17, 11), ['', '', '', ''], [(13, 9), (12, 8), (15, 11)], [False, False, False, False], 50, False, [False, False, False, False], 586, 'North', (17, 12))
Element 26: (0, (17, 12), ['', '', '', ''], [(13, 8), (12, 7), (15, 10)], [False, False, False, False], 48, False, [False, False, False, False], 595, 'South', (17, 11))
Element 27: (0, (17, 11), ['', '', '', ''], [(13, 7), (12, 6), (15, 9)], [False, False, False, False], 46, False, [False, False, False, False], 1594, 'West', (16, 11))
Element 28: (0, (16, 11), ['', '', '', ''], [(13, 6), (11, 6), (14, 9)], [False, False, False, False], 44, False, [False, False, False, False], 1613, 'South', (16, 10))
Element 29: (0, (16, 10), ['', '', '', ''], [(13, 5), (11, 7), (13, 9)], [False, False, False, False], 42, False, [False, False, False, False], 1632, 'South', (16, 9))
Element 30: (0, (16, 9), ['', '%', '', ''], [(14, 5), (11, 6), (13, 8)], [False, True, False, False], 40, False, [False, False, False, False], 1631, 'West', (15, 9))
Element 31: (0, (15, 9), ['', '%', '', ''], [(15, 5), (10, 6), (13, 7)], [False, True, False, False], 38, False, [False, False, False, False], 1640, 'North', (15, 10))
Element 32: (0, (15, 10), ['%', '', '', ''], [(16, 5), (10, 5), (14, 7)], [True, False, False, False], 36, False, [False, False, False, False], 1649, 'North', (15, 11))
Element 33: (0, (15, 11), ['%', '', '', ''], [(16, 4), (9, 5), (15, 7)], [True, False, False, False], 34, False, [False, False, False, False], 1668, 'South', (15, 10))
Element 34: (0, (15, 10), ['%', '', '', ''], [(17, 4), (9, 6), (16, 7)], [True, False, False, False], 32, False, [False, False, False, False], 1687, 'South', (15, 9))
Element 35: (0, (15, 9), ['', '%', '', ''], [(18, 4), (8, 6), (16, 6)], [False, True, False, False], 30, False, [False, False, False, False], 1706, 'West', (14, 9))
