Element 1: (2, (12, 7), ['.', 'F', '.', '.'], [(2, 5), (2, 2), (17, 5)], [False, False, False, False], 98, False, [True, False, True, True], 19, 'South', (12, 6))
Element 2: (2, (12, 6), ['.', '%', '', '.'], [(3, 5), (3, 2), (17, 6)], [False, True, False, False], 96, False, [True, False, False, True], 1048, 'East', (13, 6))
Element 3: (2, (13, 6), ['', '.', '.', '.'], [(4, 5), (4, 2), (18, 6)], [False, False, False, False], 94, False, [False, True, True, True], 1087, 'East', (14, 6))
Element 4: (2, (14, 6), ['', '.', '.', '.'], [(3, 5), (5, 2), (17, 6)], [False, False, False, False], 92, False, [False, True, True, True], 1106, 'East', (15, 6))
Element 5: (2, (15, 6), ['', '.', '.', 'G'], [(2, 5), (4, 2), (16, 6)], [False, False, False, False], 90, False, [False, True, True, False], 1125, 'North', (15, 7))
Element 6: (2, (15, 7), ['.', '', '%', 'G'], [(1, 5), (4, 1), (16, 7)], [False, False, True, False], 88, False, [True, False, False, False], 1154, 'West', (14, 7))
Element 7: (2, (14, 7), ['.', '', '%', 'G'], [(1, 5), (3, 1), (15, 7)], [False, False, True, False], 86, False, [True, False, False, False], 1173, 'West', (13, 7))
Element 8: (2, (13, 7), ['', '', '.', ''], [(2, 5), (2, 1), (15, 6)], [False, False, False, False], 84, False, [False, False, True, False], 1192, 'North', (13, 8))
Element 9: (2, (13, 8), ['.', '', '.', '%'], [(3, 5), (1, 1), (15, 5)], [False, False, False, True], 82, False, [True, False, True, False], 1221, 'North', (13, 9))
Element 10: (2, (13, 9), ['.', '', '%', '.'], [(4, 5), (2, 1), (16, 5)], [False, False, True, False], 80, False, [True, False, False, True], 1240, 'East', (14, 9))
Element 11: (2, (14, 9), ['', '%', '%', '.'], [(3, 5), (3, 1), (16, 4)], [False, True, True, False], 78, False, [False, False, False, True], 1259, 'East', (15, 9))
Element 12: (2, (15, 9), ['', '%', '.', '.'], [(2, 5), (4, 1), (17, 4)], [False, True, False, False], 76, False, [False, False, True, True], 1278, 'East', (16, 9))
Element 13: (2, (16, 9), ['', '%', '.', '.'], [(1, 5), (4, 2), (18, 4)], [False, True, False, False], 74, False, [False, False, True, True], 1297, 'East', (17, 9))
Element 14: (2, (17, 9), ['', '.', '.', '.'], [(1, 5), (3, 2), (17, 4)], [False, False, False, False], 72, False, [False, True, True, True], 1306, 'East', (18, 9))
Element 15: (2, (18, 9), ['', '.', '.', '%'], [(2, 5), (3, 1), (17, 3)], [False, False, False, True], 70, False, [False, True, True, False], 1325, 'North', (18, 10))
