Element 1: (0, (4, 1), ['.', '%', '.', '%'], [(3, 12), (12, 7), (18, 9)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (4, 2))
Element 2: (0, (4, 2), ['.', '', '%', '.'], [(4, 12), (12, 6), (18, 10)], [False, False, True, False], 96, False, [True, False, False, True], 1029, 'East', (5, 2))
Element 3: (0, (5, 2), ['', '%', '%', '%'], [(5, 12), (13, 6), (18, 11)], [False, True, True, True], 94, False, [False, False, False, False], 1068, 'West', (4, 2))
Element 4: (0, (4, 2), ['.', '', '%', ''], [(6, 12), (14, 6), (18, 12)], [False, False, True, False], 92, False, [True, False, False, False], 1097, 'West', (3, 2))
Element 5: (0, (3, 2), ['.', '.', '%', ''], [(6, 13), (15, 6), (18, 13)], [False, False, True, False], 90, False, [True, True, False, False], 1136, 'South', (3, 1))
Element 6: (0, (3, 1), ['.', '%', '', ''], [(7, 13), (16, 6), (17, 13)], [False, True, False, False], 88, False, [True, False, False, False], 1175, 'West', (2, 1))
Element 7: (0, (2, 1), ['.', '%', '.', ''], [(6, 13), (17, 6), (17, 12)], [False, True, False, False], 86, False, [True, False, True, False], 1204, 'North', (2, 2))
Element 8: (0, (2, 2), ['.', '', '%', ''], [(5, 13), (18, 6), (17, 11)], [False, False, True, False], 84, False, [True, False, False, False], 1243, 'West', (1, 2))
Element 9: (0, (1, 2), ['%', '.', '%', ''], [(6, 13), (17, 6), (17, 10)], [True, False, True, False], 82, False, [False, True, False, False], 1262, 'South', (1, 1))
Element 10: (0, (1, 1), ['%', '%', '', ''], [(6, 12), (17, 5), (17, 9)], [True, True, False, False], 80, False, [False, False, False, False], 1291, 'North', (1, 2))
Element 11: (0, (1, 2), ['%', '', '%', ''], [(6, 11), (17, 4), (17, 8)], [True, False, True, False], 78, False, [False, False, False, False], 1320, 'East', (2, 2))
Element 12: (0, (2, 2), ['', '', '%', ''], [(7, 11), (18, 4), (18, 8)], [False, False, True, False], 76, False, [False, False, False, False], 1349, 'South', (2, 1))
Element 13: (0, (2, 1), ['', '%', '', ''], [(7, 10), (17, 4), (17, 8)], [False, True, False, False], 74, False, [False, False, False, False], 1358, 'West', (1, 1))
Element 14: (0, (1, 1), ['%', '%', '', ''], [(8, 10), (17, 3), (17, 9)], [True, True, False, False], 72, False, [False, False, False, False], 1377, 'East', (2, 1))
Element 15: (0, (2, 1), ['', '%', '', ''], [(9, 10), (17, 2), (16, 9)], [False, True, False, False], 70, False, [False, False, False, False], 1406, 'East', (3, 1))
Element 16: (0, (3, 1), ['', '%', '', ''], [(9, 11), (17, 1), (16, 10)], [False, True, False, False], 68, False, [False, False, False, False], 1435, 'North', (3, 2))
Element 17: (0, (3, 2), ['', '', '%', ''], [(10, 11), (18, 1), (16, 11)], [False, False, True, False], 66, False, [False, False, False, False], 1464, 'West', (2, 2))
Element 18: (0, (2, 2), ['', '', '%', ''], [(11, 11), (17, 1), (16, 12)], [False, False, True, False], 64, False, [False, False, False, False], 1483, 'East', (3, 2))
Element 19: (0, (3, 2), ['', '', '%', ''], [(12, 11), (16, 1), (16, 13)], [False, False, True, False], 62, False, [False, False, False, False], 1512, 'East', (4, 2))
Element 20: (0, (4, 2), ['', '', '%', ''], [(13, 11), (16, 2), (16, 12)], [False, False, True, False], 60, False, [False, False, False, False], 1531, 'South', (4, 1))
Element 21: (0, (4, 1), ['', '%', '', '%'], [(12, 11), (16, 3), (15, 12)], [False, True, False, True], 58, False, [False, False, False, False], 1550, 'West', (3, 1))
Element 22: (0, (3, 1), ['', '%', '', ''], [(11, 11), (16, 4), (15, 11)], [False, True, False, False], 56, False, [False, False, False, False], 1569, 'East', (4, 1))
Element 23: (0, (4, 1), ['', '%', '', '%'], [(11, 12), (16, 5), (15, 10)], [False, True, False, True], 54, False, [False, False, False, False], 1598, 'Stop', (4, 1))
Element 24: (0, (4, 1), ['', '%', '', '%'], [(11, 13), (15, 5), (15, 9)], [False, True, False, True], 52, False, [False, False, False, False], 1627, 'North', (4, 2))
Element 25: (0, (4, 2), ['', '', '%', ''], [(12, 13), (14, 5), (14, 9)], [False, False, True, False], 50, False, [False, False, False, False], 1656, 'East', (5, 2))
Element 26: (0, (5, 2), ['', '%', '%', '%'], [(13, 13), (14, 4), (13, 9)], [False, True, True, True], 48, False, [False, False, False, False], 1685, 'West', (4, 2))
Element 27: (0, (4, 2), ['', '', '%', ''], [(14, 13), (14, 3), (13, 8)], [False, False, True, False], 46, False, [False, False, False, False], 1714, 'West', (3, 2))
Element 28: (0, (3, 2), ['', '', '%', ''], [(14, 12), (15, 3), (13, 7)], [False, False, True, False], 44, False, [False, False, False, False], 1743, 'South', (3, 1))
Element 29: (0, (3, 1), ['', '%', '', ''], [(15, 12), (15, 2), (14, 7)], [False, True, False, False], 42, False, [False, False, False, False], 1762, 'West', (2, 1))
Element 30: (0, (2, 1), ['', '%', '', ''], [(16, 12), (15, 1), (15, 7)], [False, True, False, False], 40, False, [False, False, False, False], 1781, 'North', (2, 2))
Element 31: (0, (2, 2), ['', '', '%', ''], [(17, 12), (14, 1), (16, 7)], [False, False, True, False], 38, False, [False, False, False, False], 1800, 'West', (1, 2))
Element 32: (0, (1, 2), ['%', '', '%', ''], [(18, 12), (13, 1), (16, 6)], [True, False, True, False], 36, False, [False, False, False, False], 1809, 'South', (1, 1))
Element 33: (0, (1, 1), ['%', '%', '', ''], [(18, 13), (12, 1), (17, 6)], [True, True, False, False], 34, False, [False, False, False, False], 1818, 'North', (1, 2))
Element 34: (0, (1, 2), ['%', '', '%', ''], [(17, 13), (11, 1), (18, 6)], [True, False, True, False], 32, False, [False, False, False, False], 1827, 'East', (2, 2))
Element 35: (0, (2, 2), ['', '', '%', ''], [(16, 13), (10, 1), (17, 6)], [False, False, True, False], 30, False, [False, False, False, False], 2826, 'South', (2, 1))
Element 36: (0, (2, 1), ['', '%', '', ''], [(17, 13), (10, 2), (17, 5)], [False, True, False, False], 28, False, [False, False, False, False], 2835, 'West', (1, 1))
Element 37: (0, (1, 1), ['%', '%', '', ''], [(18, 13), (11, 2), (17, 4)], [True, True, False, False], 26, False, [False, False, False, False], 2844, 'East', (2, 1))
Element 38: (0, (2, 1), ['', '%', '', ''], [(18, 12), (11, 3), (18, 4)], [False, True, False, False], 24, False, [False, False, False, False], 2853, 'East', (3, 1))
Element 39: (0, (3, 1), ['', '%', '', ''], [(18, 11), (12, 3), (17, 4)], [False, True, False, False], 22, False, [False, False, False, False], 2862, 'North', (3, 2))
Element 40: (0, (3, 2), ['', '', '%', ''], [(18, 10), (13, 3), (17, 3)], [False, False, True, False], 20, False, [False, False, False, False], 2871, 'West', (2, 2))
Element 41: (0, (2, 2), ['', '', '%', ''], [(18, 9), (13, 4), (17, 2)], [False, False, True, False], 18, False, [False, False, False, False], 2880, 'East', (3, 2))
Element 42: (0, (3, 2), ['', '', '%', ''], [(18, 8), (13, 5), (17, 1)], [False, False, True, False], 16, False, [False, False, False, False], 2889, 'East', (4, 2))
Element 43: (0, (4, 2), ['', '', '%', ''], [(17, 8), (13, 4), (18, 1)], [False, False, True, False], 14, False, [False, False, False, False], 2888, 'South', (4, 1))
Element 44: (0, (4, 1), ['', '%', '', '%'], [(17, 9), (12, 4), (17, 1)], [False, True, False, True], 12, False, [False, False, False, False], 2897, 'West', (3, 1))
Element 45: (0, (3, 1), ['', '%', '', ''], [(17, 10), (11, 4), (16, 1)], [False, True, False, False], 10, False, [False, False, False, False], 2906, 'East', (4, 1))
Element 46: (0, (4, 1), ['', '%', '', '%'], [(17, 11), (10, 4), (16, 2)], [False, True, False, True], 8, False, [False, False, False, False], 2915, 'Stop', (4, 1))
Element 47: (0, (4, 1), ['', '%', '', '%'], [(16, 11), (10, 5), (16, 3)], [False, True, False, True], 6, False, [False, False, False, False], 2924, 'North', (4, 2))
Element 48: (0, (4, 2), ['', '', '%', ''], [(16, 10), (10, 6), (16, 4)], [False, False, True, False], 4, False, [False, False, False, False], 2933, 'East', (5, 2))
Element 49: (0, (5, 2), ['', '%', '%', '%'], [(16, 9), (11, 6), (16, 5)], [False, True, True, True], 2, False, [False, False, False, False], 2942, 'West', (4, 2))
Element 50: (0, (4, 2), ['', '', '%', ''], [(15, 9), (11, 7), (15, 5)], [False, False, True, False], 0, False, [False, False, False, False], 2951, 'Stop', (4, 2))
Element 51: #0#
