Element 1: (2, (6, 1), ['%', '%', '%', '.'], [(6, 10), (4, 2), (12, 8)], [True, True, True, False], 98, False, [False, False, False, True], 19, 'East', (7, 1))
Element 2: (2, (7, 1), ['', '%', '%', '.'], [(7, 10), (5, 2), (13, 8)], [False, True, True, False], 96, False, [False, False, False, True], 58, 'East', (8, 1))
Element 3: (2, (8, 1), ['', '%', '%', '.'], [(8, 10), (4, 2), (13, 9)], [False, True, True, False], 94, False, [False, False, False, True], 87, 'East', (9, 1))
Element 4: (2, (9, 1), ['', '%', '%', 'F'], [(9, 10), (4, 1), (14, 9)], [False, True, True, False], 92, False, [False, False, False, False], 126, 'East', (10, 1))
Element 5: (2, (10, 1), ['', '%', '.', '.'], [(9, 11), (3, 1), (15, 9)], [False, True, False, False], 90, False, [False, False, True, True], 1155, 'East', (11, 1))
Element 6: (2, (11, 1), ['', '%', '.', '.'], [(10, 11), (2, 1), (16, 9)], [False, True, False, False], 88, False, [False, False, True, True], 1194, 'East', (12, 1))
Element 7: (2, (12, 1), ['', '%', '%', '.'], [(11, 11), (2, 2), (17, 9)], [False, True, True, False], 86, False, [False, False, False, True], 1233, 'East', (13, 1))
Element 8: (2, (13, 1), ['', '%', '%', '.'], [(12, 11), (1, 2), (18, 9)], [False, True, True, False], 84, False, [False, False, False, True], 1272, 'East', (14, 1))
Element 9: (2, (14, 1), ['', '%', '%', '.'], [(13, 11), (1, 1), (18, 10)], [False, True, True, False], 82, False, [False, False, False, True], 1311, 'East', (15, 1))
Element 10: (2, (15, 1), ['', '%', '.', '.'], [(12, 11), (1, 2), (18, 11)], [False, True, False, False], 80, False, [False, False, True, True], 1330, 'East', (16, 1))
Element 11: (2, (16, 1), ['', '%', '.', '.'], [(11, 11), (2, 2), (18, 12)], [False, True, False, False], 78, False, [False, False, True, True], 1349, 'East', (17, 1))
Element 12: (2, (17, 1), ['', '%', '.', '.'], [(11, 12), (2, 1), (18, 13)], [False, True, False, False], 76, False, [False, False, True, True], 1378, 'East', (18, 1))
Element 13: (2, (18, 1), ['', '%', '%', '%'], [(11, 13), (1, 1), (17, 13)], [False, True, True, True], 74, False, [False, False, False, False], 1407, 'West', (17, 1))
Element 14: (2, (17, 1), ['', '%', '.', ''], [(12, 13), (2, 1), (17, 12)], [False, True, False, False], 72, False, [False, False, True, False], 1426, 'North', (17, 2))
Element 15: (2, (17, 2), ['.', '', '.', '%'], [(13, 13), (3, 1), (17, 11)], [False, False, False, True], 70, False, [True, False, True, False], 1455, 'North', (17, 3))
Element 16: (2, (17, 3), ['.', '', '.', '%'], [(14, 13), (4, 1), (17, 10)], [False, False, False, True], 68, False, [True, False, True, False], 1484, 'North', (17, 4))
Element 17: (2, (17, 4), ['.', '', '.', '.'], [(14, 12), (4, 2), (16, 10)], [False, False, False, False], 66, False, [True, False, True, True], 1513, 'East', (18, 4))
Element 18: (2, (18, 4), ['', '%', '%', '%'], [(15, 12), (3, 2), (16, 11)], [False, True, True, True], 64, False, [False, False, False, False], 1542, 'West', (17, 4))
Element 19: (2, (17, 4), ['.', '', '.', ''], [(15, 11), (3, 1), (16, 12)], [False, False, False, False], 62, False, [True, False, True, False], 1561, 'North', (17, 5))
Element 20: (2, (17, 5), ['.', '', '.', '%'], [(15, 10), (3, 2), (16, 13)], [False, False, False, True], 60, False, [True, False, True, False], 1590, 'North', (17, 6))
Element 21: (2, (17, 6), ['.', '', '%', '.'], [(16, 10), (2, 2), (16, 12)], [False, False, True, False], 58, False, [True, False, False, True], 1599, 'East', (18, 6))
Element 22: (2, (18, 6), ['', '%', '%', '%'], [(17, 10), (3, 2), (15, 12)], [False, True, True, True], 56, False, [False, False, False, False], 1608, 'West', (17, 6))
Element 23: (2, (17, 6), ['.', '', '%', ''], [(18, 10), (3, 2), (15, 11)], [False, False, True, False], 54, False, [True, False, False, False], 1607, 'West', (16, 6))
Element 24: (2, (16, 6), ['.', '.', '.', ''], [(18, 11), (4, 2), (15, 10)], [False, False, False, False], 52, False, [True, True, True, False], 1616, 'North', (16, 7))
Element 25: (2, (16, 7), ['.', '', '%', '%'], [(18, 12), (5, 2), (15, 11)], [False, False, True, True], 50, False, [True, False, False, False], 1625, 'West', (15, 7))
Element 26: (2, (15, 7), ['.', '.', '%', ''], [(18, 13), (4, 2), (15, 12)], [False, False, True, False], 48, False, [True, True, False, False], 1634, 'South', (15, 6))
Element 27: (2, (15, 6), ['.', '.', '', ''], [(17, 13), (4, 1), (14, 12)], [False, False, False, False], 46, False, [True, True, False, False], 1643, 'South', (15, 5))
Element 28: (2, (15, 5), ['.', '%', '', '.'], [(17, 12), (3, 1), (14, 13)], [False, True, False, False], 44, False, [True, False, False, True], 1652, 'East', (16, 5))
Element 29: (2, (16, 5), ['', '.', '', ''], [(17, 11), (2, 1), (13, 13)], [False, False, False, False], 42, False, [False, True, False, False], 1661, 'South', (16, 4))
Element 30: (2, (16, 4), ['%', '.', '', ''], [(16, 11), (2, 2), (12, 13)], [True, False, False, False], 40, False, [False, True, False, False], 1670, 'South', (16, 3))
Element 31: (2, (16, 3), ['.', '.', '', ''], [(16, 12), (1, 2), (11, 13)], [False, False, False, False], 38, False, [True, True, False, False], 1679, 'South', (16, 2))
Element 32: (2, (16, 2), ['.', '', '', ''], [(16, 13), (1, 1), (11, 12)], [False, False, False, False], 36, False, [True, False, False, False], 1688, 'West', (15, 2))
Element 33: (2, (15, 2), ['%', '', '.', ''], [(16, 12), (1, 2), (10, 12)], [True, False, False, False], 34, False, [False, False, True, False], 1707, 'North', (15, 3))
Element 34: (2, (15, 3), ['.', '', '%', ''], [(16, 11), (2, 2), (9, 12)], [False, False, True, False], 32, False, [True, False, False, False], 1726, 'West', (14, 3))
Element 35: (2, (14, 3), ['.', '%', '.', ''], [(17, 11), (2, 1), (9, 13)], [False, True, False, False], 30, False, [True, False, True, False], 1745, 'North', (14, 4))
Element 36: (2, (14, 4), ['.', '', '.', '%'], [(17, 12), (1, 1), (9, 12)], [False, False, False, True], 28, False, [True, False, True, False], 1754, 'North', (14, 5))
Element 37: (2, (14, 5), ['.', '', '.', ''], [(16, 12), (2, 1), (8, 12)], [False, False, False, False], 26, False, [True, False, True, False], 1773, 'North', (14, 6))
Element 38: (2, (14, 6), ['.', '', '.', ''], [(17, 12), (3, 1), (9, 12)], [False, False, False, False], 24, False, [True, False, True, False], 1782, 'North', (14, 7))
Element 39: (2, (14, 7), ['.', '', '%', ''], [(17, 13), (4, 1), (9, 11)], [False, False, True, False], 22, False, [True, False, False, False], 1791, 'West', (13, 7))
Element 40: (2, (13, 7), ['.', '.', '', ''], [(16, 13), (4, 2), (10, 11)], [False, False, False, False], 20, False, [True, True, False, False], 1800, 'South', (13, 6))
Element 41: (2, (13, 6), ['F', '.', '', ''], [(17, 13), (3, 2), (11, 11)], [False, False, False, False], 18, False, [False, True, False, False], 1809, 'West', (12, 6))
Element 42: (2, (12, 6), ['.', '%', '.', ''], [(18, 13), (3, 1), (12, 11)], [False, True, False, False], 16, False, [True, False, True, False], 2808, 'North', (12, 7))
Element 43: (2, (12, 7), ['.', '', '', ''], [(18, 12), (3, 2), (13, 11)], [False, False, False, False], 14, False, [True, False, False, False], 2817, 'West', (11, 7))
Element 44: (2, (11, 7), ['%', '.', '%', ''], [(17, 12), (2, 2), (12, 11)], [True, False, True, False], 12, False, [False, True, False, False], 2826, 'South', (11, 6))
Element 45: (2, (11, 6), ['.', '%', '', ''], [(18, 12), (3, 2), (11, 11)], [False, True, False, False], 10, False, [True, False, False, False], 2835, 'West', (10, 6))
Element 46: (2, (10, 6), ['.', '.', '%', ''], [(18, 11), (3, 2), (10, 11)], [False, False, True, False], 8, False, [True, True, False, False], 2844, 'South', (10, 5))
Element 47: (2, (10, 5), ['.', '.', '', '%'], [(17, 11), (4, 2), (9, 11)], [False, False, False, True], 6, False, [True, True, False, False], 2853, 'South', (10, 4))
Element 48: (2, (10, 4), ['.', '%', '', '.'], [(18, 11), (5, 2), (9, 10)], [False, True, False, False], 4, False, [True, False, False, True], 2862, 'East', (11, 4))
Element 49: (2, (11, 4), ['', '.', '%', '.'], [(18, 10), (4, 2), (8, 10)], [False, False, True, False], 2, False, [False, True, False, True], 2871, 'East', (12, 4))
Element 50: (2, (12, 4), ['', '.', '%', '.'], [(18, 10), (4, 2), (7, 10)], [False, False, True, False], 0, False, [False, True, False, True], 2880, 'Stop', (12, 4))
Element 51: #0#
