Element 1: (1, (3, 10), ['%', '%', '%', '.'], [(6, 13), (8, 8), (16, 11)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (4, 10))
Element 2: (1, (4, 10), ['', '%', '%', '.'], [(6, 12), (8, 7), (17, 11)], [False, True, True, False], 96, False, [False, False, False, True], 1038, 'East', (5, 10))
Element 3: (1, (5, 10), ['', '%', '.', '.'], [(6, 11), (8, 6), (18, 11)], [False, True, False, False], 94, False, [False, False, True, True], 1077, 'East', (6, 10))
Element 4: (1, (6, 10), ['', '%', '', '.'], [(7, 11), (9, 6), (18, 12)], [False, True, False, False], 92, False, [False, False, False, True], 1116, 'East', (7, 10))
Element 5: (1, (7, 10), ['', '%', '', '.'], [(6, 11), (10, 6), (18, 13)], [False, True, False, False], 90, False, [False, False, False, True], 1145, 'East', (8, 10))
Element 6: (1, (8, 10), ['', '%', '%', '.'], [(5, 11), (11, 6), (17, 13)], [False, True, True, False], 88, False, [False, False, False, True], 1184, 'East', (9, 10))
Element 7: (1, (9, 10), ['', '%', '.', '%'], [(5, 12), (12, 6), (17, 12)], [False, True, False, True], 86, False, [False, False, True, False], 2213, 'North', (9, 11))
Element 8: (1, (9, 11), ['%', '', '.', '.'], [(5, 13), (13, 6), (16, 12)], [True, False, False, False], 84, False, [False, False, True, True], 2252, 'East', (10, 11))
Element 9: (1, (10, 11), ['', '%', '.', '.'], [(5, 12), (14, 6), (16, 13)], [False, True, False, False], 82, False, [False, False, True, True], 2281, 'East', (11, 11))
Element 10: (1, (11, 11), ['', '%', '.', '.'], [(4, 12), (15, 6), (16, 12)], [False, True, False, False], 80, False, [False, False, True, True], 2310, 'East', (12, 11))
Element 11: (1, (12, 11), ['', '%', '%', '.'], [(3, 12), (16, 6), (15, 12)], [False, True, True, False], 78, False, [False, False, False, True], 2349, 'East', (13, 11))
Element 12: (1, (13, 11), ['', '%', '%', '%'], [(3, 13), (17, 6), (15, 11)], [False, True, True, True], 76, False, [False, False, False, False], 2388, 'West', (12, 11))
