Element 1: (3, (18, 6), ['.', '%', '%', '%'], [(13, 1), (4, 8), (9, 1)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 6))
Element 2: (3, (17, 6), ['.', '.', '%', ''], [(14, 1), (5, 8), (10, 1)], [False, False, True, False], 96, False, [True, True, False, False], 1058, 'South', (17, 5))
Element 3: (3, (17, 5), ['.', '.', '', '%'], [(15, 1), (5, 7), (11, 1)], [False, False, False, True], 94, False, [True, True, False, False], 1097, 'South', (17, 4))
Element 4: (3, (17, 4), ['.', '.', '', '.'], [(16, 1), (6, 7), (11, 2)], [False, False, False, False], 92, False, [True, True, False, True], 1136, 'East', (18, 4))
Element 5: (3, (18, 4), ['', '%', '%', '%'], [(17, 1), (7, 7), (11, 3)], [False, True, True, True], 90, False, [False, False, False, False], 1175, 'West', (17, 4))
Element 6: (3, (17, 4), ['.', '.', '', ''], [(18, 1), (8, 7), (12, 3)], [False, False, False, False], 88, False, [True, True, False, False], 2194, 'South', (17, 3))
Element 7: (3, (17, 3), ['.', '.', '', '%'], [(17, 1), (8, 8), (13, 3)], [False, False, False, True], 86, False, [True, True, False, False], 2223, 'South', (17, 2))
Element 8: (3, (17, 2), ['.', '', '', '%'], [(16, 1), (9, 8), (14, 3)], [False, False, False, True], 84, False, [True, False, False, False], 2252, 'West', (16, 2))
Element 9: (3, (16, 2), ['.', '', '.', ''], [(17, 1), (10, 8), (15, 3)], [False, False, False, False], 82, False, [True, False, True, False], 2281, 'North', (16, 3))
Element 10: (3, (16, 3), ['', '', '.', ''], [(16, 1), (9, 8), (15, 2)], [False, False, False, False], 80, False, [False, False, True, False], 2300, 'North', (16, 4))
Element 11: (3, (16, 4), ['%', '', '.', ''], [(16, 2), (8, 8), (15, 1)], [True, False, False, False], 78, False, [False, False, True, False], 2309, 'North', (16, 5))
Element 12: (3, (16, 5), ['.', '', '.', ''], [(17, 2), (8, 7), (16, 1)], [False, False, False, False], 76, False, [True, False, True, False], 2318, 'North', (16, 6))
Element 13: (3, (16, 6), ['.', '', '.', ''], [(17, 3), (8, 6), (17, 1)], [False, False, False, False], 74, False, [True, False, True, False], 2337, 'North', (16, 7))
Element 14: (3, (16, 7), ['.', '', '%', '%'], [(17, 4), (9, 6), (18, 1)], [False, False, True, True], 72, False, [True, False, False, False], 2356, 'West', (15, 7))
Element 15: (3, (15, 7), ['.', '.', '%', ''], [(18, 4), (10, 6), (17, 1)], [False, False, True, False], 70, False, [True, True, False, False], 2375, 'South', (15, 6))
Element 16: (3, (15, 6), ['.', '.', '', ''], [(17, 4), (11, 6), (17, 2)], [False, False, False, False], 68, False, [True, True, False, False], 2394, 'South', (15, 5))
Element 17: (3, (15, 5), ['.', '%', '', ''], [(17, 5), (12, 6), (17, 3)], [False, True, False, False], 66, False, [True, False, False, False], 3403, 'West', (14, 5))
Element 18: (3, (14, 5), ['.', '.', '.', ''], [(17, 6), (13, 6), (17, 4)], [False, False, False, False], 64, False, [True, True, True, False], 3422, 'North', (14, 6))
Element 19: (3, (14, 6), ['', '', '.', ''], [(18, 6), (13, 7), (18, 4)], [False, False, False, False], 62, False, [False, False, True, False], 3441, 'North', (14, 7))
Element 20: (3, (14, 7), ['', '', '%', ''], [(17, 6), (13, 8), (17, 4)], [False, False, True, False], 60, False, [False, False, False, False], 3460, 'West', (13, 7))
Element 21: (3, (13, 7), ['.', '', '', ''], [(16, 6), (13, 9), (17, 5)], [False, False, False, False], 58, False, [True, False, False, False], 3469, 'West', (12, 7))
