Element 1: (3, (17, 8), ['%', '%', '.', '.'], [(6, 11), (1, 11), (15, 3)], [True, True, False, False], 98, False, [False, False, True, True], 29, 'East', (18, 8))
Element 2: (3, (18, 8), ['', '%', '.', '%'], [(7, 11), (2, 11), (16, 3)], [False, True, False, True], 96, False, [False, False, True, False], 58, 'North', (18, 9))
Element 3: (3, (18, 9), ['.', '', '.', '%'], [(7, 10), (2, 11), (17, 3)], [False, False, False, True], 94, False, [True, False, True, False], 87, 'North', (18, 10))
Element 4: (3, (18, 10), ['.', '', '.', '%'], [(8, 10), (1, 11), (17, 4)], [False, False, False, True], 92, False, [True, False, True, False], 116, 'North', (18, 11))
Element 5: (3, (18, 11), ['.', '', '.', '%'], [(9, 10), (2, 11), (18, 4)], [False, False, False, True], 90, False, [True, False, True, False], 145, 'North', (18, 12))
Element 6: (3, (18, 12), ['.', '', '.', '%'], [(9, 11), (2, 11), (17, 4)], [False, False, False, True], 88, False, [True, False, True, False], 164, 'North', (18, 13))
Element 7: (3, (18, 13), ['.', '', '%', '%'], [(10, 11), (1, 11), (17, 5)], [False, False, True, True], 86, False, [True, False, False, False], 193, 'West', (17, 13))
Element 8: (3, (17, 13), ['.', '.', '%', ''], [(11, 11), (2, 11), (17, 6)], [False, False, True, False], 84, False, [True, True, False, False], 222, 'South', (17, 12))
Element 9: (3, (17, 12), ['.', '.', '', ''], [(12, 11), (2, 11), (18, 6)], [False, False, False, False], 82, False, [True, True, False, False], 251, 'South', (17, 11))
Element 10: (3, (17, 11), ['.', '.', '', ''], [(13, 11), (1, 11), (17, 6)], [False, False, False, False], 80, False, [True, True, False, False], 270, 'South', (17, 10))
Element 11: (3, (17, 10), ['.', '.', '', ''], [(12, 11), (2, 11), (16, 6)], [False, False, False, False], 78, False, [True, True, False, False], 289, 'South', (17, 9))
Element 12: (3, (17, 9), ['.', '', '', ''], [(11, 11), (2, 11), (16, 7)], [False, False, False, False], 76, False, [True, False, False, False], 308, 'West', (16, 9))
Element 13: (3, (16, 9), ['.', '%', '.', ''], [(11, 12), (1, 11), (15, 7)], [False, True, False, False], 74, False, [True, False, True, False], 337, 'North', (16, 10))
Element 14: (3, (16, 10), ['.', '', '.', ''], [(11, 13), (2, 11), (15, 6)], [False, False, False, False], 72, False, [True, False, True, False], 366, 'North', (16, 11))
Element 15: (3, (16, 11), ['.', '', '.', ''], [(12, 13), (2, 11), (15, 5)], [False, False, False, False], 70, False, [True, False, True, False], 395, 'North', (16, 12))
Element 16: (3, (16, 12), ['.', '', '.', ''], [(13, 13), (1, 11), (16, 5)], [False, False, False, False], 68, False, [True, False, True, False], 424, 'North', (16, 13))
Element 17: (3, (16, 13), ['%', '', '%', ''], [(14, 13), (2, 11), (16, 4)], [True, False, True, False], 66, False, [False, False, False, False], 453, 'South', (16, 12))
Element 18: (3, (16, 12), ['.', '', '', ''], [(14, 12), (2, 11), (16, 5)], [False, False, False, False], 64, False, [True, False, False, False], 462, 'West', (15, 12))
Element 19: (3, (15, 12), ['', '.', '%', ''], [(14, 13), (1, 11), (15, 5)], [False, False, True, False], 62, False, [False, True, False, False], 471, 'South', (15, 11))
Element 20: (3, (15, 11), ['%', '.', '', ''], [(13, 13), (2, 11), (14, 5)], [True, False, False, False], 60, False, [False, True, False, False], 490, 'South', (15, 10))
Element 21: (3, (15, 10), ['%', '.', '', ''], [(12, 13), (2, 11), (14, 6)], [True, False, False, False], 58, False, [False, True, False, False], 509, 'South', (15, 9))
Element 22: (3, (15, 9), ['.', '%', '', ''], [(11, 13), (1, 11), (14, 7)], [False, True, False, False], 56, False, [True, False, False, False], 528, 'West', (14, 9))
Element 23: (3, (14, 9), ['.', '%', '%', ''], [(11, 12), (2, 11), (13, 7)], [False, True, True, False], 54, False, [True, False, False, False], 547, 'West', (13, 9))
Element 24: (3, (13, 9), ['.', 'G', '%', ''], [(10, 12), (2, 11), (13, 8)], [False, False, True, False], 52, False, [True, False, False, False], 576, 'West', (12, 9))
Element 25: (3, (12, 9), ['.', 'G', '%', ''], [(9, 12), (1, 11), (12, 8)], [False, False, True, False], 50, False, [True, False, False, False], 605, 'West', (11, 9))
