Element 1: (1, (5, 2), ['.', '%', '%', '%'], [(18, 11), (13, 13), (14, 5)], [False, True, True, True], 98, False, [True, False, False, False], 9, 'West', (4, 2))
Element 2: (1, (4, 2), ['.', '.', '%', ''], [(18, 12), (14, 13), (15, 5)], [False, False, True, False], 96, False, [True, True, False, False], 48, 'South', (4, 1))
Element 3: (1, (4, 1), ['.', '%', '', '%'], [(18, 13), (14, 12), (16, 5)], [False, True, False, True], 94, False, [True, False, False, False], 87, 'West', (3, 1))
Element 4: (1, (3, 1), ['.', '%', '.', ''], [(17, 13), (15, 12), (17, 5)], [False, True, False, False], 92, False, [True, False, True, False], 126, 'North', (3, 2))
Element 5: (1, (3, 2), ['.', '', '%', ''], [(17, 12), (16, 12), (17, 6)], [False, False, True, False], 90, False, [True, False, False, False], 165, 'West', (2, 2))
Element 6: (1, (2, 2), ['.', '.', '%', ''], [(17, 11), (16, 13), (18, 6)], [False, False, True, False], 88, False, [True, True, False, False], 204, 'South', (2, 1))
Element 7: (1, (2, 1), ['.', '%', '', ''], [(17, 10), (17, 13), (17, 6)], [False, True, False, False], 86, False, [True, False, False, False], 223, 'West', (1, 1))
Element 8: (1, (1, 1), ['%', '%', '.', ''], [(17, 9), (18, 13), (16, 6)], [True, True, False, False], 84, False, [False, False, True, False], 252, 'North', (1, 2))
Element 9: (1, (1, 2), ['%', '', '%', ''], [(18, 9), (18, 12), (16, 7)], [True, False, True, False], 82, False, [False, False, False, False], 281, 'South', (1, 1))
Element 10: (1, (1, 1), ['%', '%', '', ''], [(18, 8), (18, 11), (15, 7)], [True, True, False, False], 80, False, [False, False, False, False], 300, 'East', (2, 1))
Element 11: (1, (2, 1), ['', '%', '', ''], [(17, 8), (18, 10), (15, 6)], [False, True, False, False], 78, False, [False, False, False, False], 319, 'North', (2, 2))
Element 12: (1, (2, 2), ['', '', '%', ''], [(18, 8), (18, 9), (14, 6)], [False, False, True, False], 76, False, [False, False, False, False], 328, 'West', (1, 2))
Element 13: (1, (1, 2), ['%', '', '%', ''], [(18, 9), (17, 9), (14, 7)], [True, False, True, False], 74, False, [False, False, False, False], 337, 'East', (2, 2))
Element 14: (1, (2, 2), ['', '', '%', ''], [(17, 9), (16, 9), (13, 7)], [False, False, True, False], 72, False, [False, False, False, False], 356, 'East', (3, 2))
Element 15: (1, (3, 2), ['', '', '%', ''], [(17, 8), (16, 10), (13, 8)], [False, False, True, False], 70, False, [False, False, False, False], 375, 'South', (3, 1))
Element 16: (1, (3, 1), ['', '%', '', ''], [(17, 9), (16, 11), (13, 9)], [False, True, False, False], 68, False, [False, False, False, False], 394, 'West', (2, 1))
Element 17: (1, (2, 1), ['', '%', '', ''], [(16, 9), (15, 11), (14, 9)], [False, True, False, False], 66, False, [False, False, False, False], 413, 'East', (3, 1))
Element 18: (1, (3, 1), ['', '%', '', ''], [(16, 10), (15, 10), (15, 9)], [False, True, False, False], 64, False, [False, False, False, False], 432, 'East', (4, 1))
Element 19: (1, (4, 1), ['', '%', '', '%'], [(16, 11), (15, 11), (16, 9)], [False, True, False, True], 62, False, [False, False, False, False], 431, 'North', (4, 2))
Element 20: (1, (4, 2), ['', '', '%', ''], [(16, 12), (15, 10), (17, 9)], [False, False, True, False], 60, False, [False, False, False, False], 430, 'West', (3, 2))
Element 21: (1, (3, 2), ['', '', '%', ''], [(16, 13), (15, 11), (18, 9)], [False, False, True, False], 58, False, [False, False, False, False], 429, 'East', (4, 2))
Element 22: (1, (4, 2), ['', '', '%', ''], [(16, 12), (16, 11), (18, 10)], [False, False, True, False], 56, False, [False, False, False, False], 428, 'East', (5, 2))
Element 23: (1, (5, 2), ['', '%', '%', '%'], [(15, 12), (16, 10), (18, 11)], [False, True, True, True], 54, False, [False, False, False, False], 427, 'Stop', (5, 2))
