Element 1: (2, (4, 1), ['.', '%', '.', '%'], [(2, 8), (4, 10), (14, 4)], [False, True, False, True], 98, False, [True, False, True, False], 19, 'North', (4, 2))
Element 2: (2, (4, 2), ['.', '', '%', '.'], [(3, 8), (5, 10), (14, 5)], [False, False, True, False], 96, False, [True, False, False, True], 58, 'East', (5, 2))
Element 3: (2, (5, 2), ['', '%', '%', '%'], [(4, 8), (6, 10), (15, 5)], [False, True, True, True], 94, False, [False, False, False, False], 97, 'West', (4, 2))
Element 4: (2, (4, 2), ['.', '', '%', ''], [(5, 8), (7, 10), (16, 5)], [False, False, True, False], 92, False, [True, False, False, False], 126, 'West', (3, 2))
Element 5: (2, (3, 2), ['.', '.', '%', ''], [(5, 7), (8, 10), (17, 5)], [False, False, True, False], 90, False, [True, True, False, False], 165, 'South', (3, 1))
Element 6: (2, (3, 1), ['.', '%', '', ''], [(6, 7), (9, 10), (17, 6)], [False, True, False, False], 88, False, [True, False, False, False], 204, 'West', (2, 1))
Element 7: (2, (2, 1), ['.', '%', '.', ''], [(7, 7), (9, 11), (18, 6)], [False, True, False, False], 86, False, [True, False, True, False], 243, 'North', (2, 2))
Element 8: (2, (2, 2), ['.', '', '%', ''], [(8, 7), (10, 11), (17, 6)], [False, False, True, False], 84, False, [True, False, False, False], 1262, 'West', (1, 2))
Element 9: (2, (1, 2), ['%', '.', '%', ''], [(8, 8), (11, 11), (16, 6)], [True, False, True, False], 82, False, [False, True, False, False], 1301, 'South', (1, 1))
Element 10: (2, (1, 1), ['%', '%', '', ''], [(9, 8), (12, 11), (16, 7)], [True, True, False, False], 80, False, [False, False, False, False], 1340, 'North', (1, 2))
Element 11: (2, (1, 2), ['%', '', '%', ''], [(10, 8), (13, 11), (15, 7)], [True, False, True, False], 78, False, [False, False, False, False], 1369, 'East', (2, 2))
Element 12: (2, (2, 2), ['', '', '%', ''], [(9, 8), (12, 11), (15, 6)], [False, False, True, False], 76, False, [False, False, False, False], 1378, 'South', (2, 1))
Element 13: (2, (2, 1), ['', '%', '', ''], [(8, 8), (11, 11), (14, 6)], [False, True, False, False], 74, False, [False, False, False, False], 1387, 'West', (1, 1))
Element 14: (2, (1, 1), ['%', '%', '', ''], [(8, 7), (11, 12), (14, 7)], [True, True, False, False], 72, False, [False, False, False, False], 1406, 'East', (2, 1))
Element 15: (2, (2, 1), ['', '%', '', ''], [(8, 6), (11, 13), (13, 7)], [False, True, False, False], 70, False, [False, False, False, False], 1435, 'East', (3, 1))
Element 16: (2, (3, 1), ['', '%', '', ''], [(9, 6), (12, 13), (13, 8)], [False, True, False, False], 68, False, [False, False, False, False], 1464, 'North', (3, 2))
