Element 1: (2, (11, 6), ['.', '%', '.', 'F'], [(14, 5), (3, 2), (14, 3)], [False, True, False, False], 98, False, [True, False, True, False], 19, 'East', (12, 6))
Element 2: (2, (12, 6), ['', '%', '.', '.'], [(15, 5), (4, 2), (15, 3)], [False, True, False, False], 96, False, [False, False, True, True], 1048, 'East', (13, 6))
Element 3: (2, (13, 6), ['', '.', '.', '.'], [(16, 5), (5, 2), (16, 3)], [False, False, False, False], 94, False, [False, True, True, True], 1087, 'East', (14, 6))
Element 4: (2, (14, 6), ['', '', '.', '.'], [(17, 5), (4, 2), (17, 3)], [False, False, False, False], 92, False, [False, False, True, True], 1116, 'East', (15, 6))
Element 5: (2, (15, 6), ['', '', '.', '.'], [(17, 6), (4, 1), (17, 4)], [False, False, False, False], 90, False, [False, False, True, True], 1155, 'East', (16, 6))
Element 6: (2, (16, 6), ['', '', '.', ''], [(18, 6), (3, 1), (18, 4)], [False, False, False, False], 88, False, [False, False, True, False], 1194, 'North', (16, 7))
Element 7: (2, (16, 7), ['.', '', '%', '%'], [(17, 6), (2, 1), (17, 4)], [False, False, True, True], 86, False, [True, False, False, False], 1213, 'West', (15, 7))
Element 8: (2, (15, 7), ['.', '', '%', ''], [(17, 5), (1, 1), (16, 4)], [False, False, True, False], 84, False, [True, False, False, False], 1242, 'West', (14, 7))
Element 9: (2, (14, 7), ['.', '', '%', ''], [(17, 4), (1, 2), (16, 5)], [False, False, True, False], 82, False, [True, False, False, False], 1261, 'West', (13, 7))
Element 10: (2, (13, 7), ['.', '', '.', ''], [(18, 4), (1, 1), (17, 5)], [False, False, False, False], 80, False, [True, False, True, False], 1270, 'North', (13, 8))
Element 11: (2, (13, 8), ['.', '', '.', '%'], [(17, 4), (2, 1), (17, 6)], [False, False, False, True], 78, False, [True, False, True, False], 1279, 'North', (13, 9))
Element 12: (2, (13, 9), ['.', '', '%', '.'], [(17, 3), (3, 1), (18, 6)], [False, False, True, False], 76, False, [True, False, False, True], 1288, 'East', (14, 9))
Element 13: (2, (14, 9), ['', '%', '%', '.'], [(17, 2), (4, 1), (17, 6)], [False, True, True, False], 74, False, [False, False, False, True], 1307, 'East', (15, 9))
Element 14: (2, (15, 9), ['', '%', '.', '.'], [(17, 1), (4, 2), (16, 6)], [False, True, False, False], 72, False, [False, False, True, True], 1326, 'East', (16, 9))
Element 15: (2, (16, 9), ['', '%', '.', '.'], [(18, 1), (3, 2), (16, 7)], [False, True, False, False], 70, False, [False, False, True, True], 1345, 'East', (17, 9))
Element 16: (2, (17, 9), ['', '.', '.', '.'], [(17, 1), (3, 1), (15, 7)], [False, False, False, False], 68, False, [False, True, True, True], 1354, 'East', (18, 9))
Element 17: (2, (18, 9), ['', '.', '.', '%'], [(16, 1), (3, 2), (15, 6)], [False, False, False, True], 66, False, [False, True, True, False], 1373, 'North', (18, 10))
