Element 1: (3, (17, 12), ['G', '.', '.', '.'], [(10, 1), (16, 12), (18, 10)], [False, False, False, False], 98, False, [False, True, True, True], 1019, 'East', (18, 12))
Element 16: (3, (18, 10), ['', '', '', '%'], [(18, 6), (16, 11), (14, 7)], [False, False, False, True], 68, False, [False, False, False, False], 1354, 'North', (18, 11))
Element 17: (3, (18, 11), ['', '', '', '%'], [(17, 6), (16, 10), (15, 7)], [False, False, False, True], 66, False, [False, False, False, False], 1363, 'West', (17, 11))
Element 18: (3, (17, 11), ['', '', '', ''], [(16, 6), (16, 9), (16, 7)], [False, False, False, False], 64, False, [False, False, False, False], 1382, 'South', (17, 10))
Element 19: (3, (17, 10), ['', '', '', ''], [(16, 5), (15, 9), (16, 6)], [False, False, False, False], 62, False, [False, False, False, False], 1391, 'North', (17, 11))
Element 20: (3, (17, 11), ['', '', '', ''], [(16, 4), (15, 10), (15, 6)], [False, False, False, False], 60, False, [False, False, False, False], 1410, 'East', (18, 11))
Element 21: (3, (18, 11), ['', '', '', '%'], [(16, 5), (15, 11), (15, 5)], [False, False, False, True], 58, False, [False, False, False, False], 1419, 'South', (18, 10))
Element 22: (3, (18, 10), ['', '', '', '%'], [(16, 4), (15, 10), (14, 5)], [False, False, False, True], 56, False, [False, False, False, False], 1428, 'West', (17, 10))
Element 23: (3, (17, 10), ['', '', '', ''], [(16, 5), (15, 9), (14, 6)], [False, False, False, False], 54, False, [False, False, False, False], 1437, 'East', (18, 10))
Element 24: (3, (18, 10), ['', '', '', '%'], [(16, 6), (14, 9), (13, 6)], [False, False, False, True], 52, False, [False, False, False, False], 1446, 'South', (18, 9))
Element 25: (3, (18, 9), ['', '', '', '%'], [(15, 6), (13, 9), (12, 6)], [False, False, False, True], 50, False, [False, False, False, False], 2445, 'South', (18, 8))
Element 26: (3, (18, 8), ['', '%', '', '%'], [(15, 7), (12, 9), (12, 7)], [False, True, False, True], 48, False, [False, False, False, False], 2464, 'West', (17, 8))
Element 27: (3, (17, 8), ['%', '%', '', ''], [(16, 7), (12, 8), (11, 7)], [True, True, False, False], 46, False, [False, False, False, False], 2483, 'East', (18, 8))
Element 28: (3, (18, 8), ['', '%', '', '%'], [(15, 7), (13, 8), (11, 6)], [False, True, False, True], 44, False, [False, False, False, False], 2492, 'North', (18, 9))
Element 29: (3, (18, 9), ['', '', '', '%'], [(14, 7), (13, 7), (10, 6)], [False, False, False, True], 42, False, [False, False, False, False], 2501, 'West', (17, 9))
Element 30: (3, (17, 9), ['', '', '', ''], [(14, 6), (14, 7), (10, 5)], [False, False, False, False], 40, False, [False, False, False, False], 2510, 'North', (17, 10))
Element 31: (3, (17, 10), ['', '', '', ''], [(14, 5), (15, 7), (10, 4)], [False, False, False, False], 38, False, [False, False, False, False], 2519, 'South', (17, 9))
Element 32: (3, (17, 9), ['', '', '', ''], [(14, 4), (16, 7), (11, 4)], [False, False, False, False], 36, False, [False, False, False, False], 2538, 'South', (17, 8))
Element 33: (3, (17, 8), ['%', '%', '', ''], [(13, 4), (16, 6), (12, 4)], [True, True, False, False], 34, False, [False, False, False, False], 2557, 'North', (17, 9))
Element 34: (3, (17, 9), ['', '', '', ''], [(13, 5), (17, 6), (13, 4)], [False, False, False, False], 32, False, [False, False, False, False], 2566, 'West', (16, 9))
Element 35: (3, (16, 9), ['', '%', '', ''], [(13, 6), (18, 6), (14, 4)], [False, True, False, False], 30, False, [False, False, False, False], 2565, 'West', (15, 9))
Element 36: (3, (15, 9), ['', '%', '', ''], [(13, 7), (17, 6), (14, 3)], [False, True, False, False], 28, False, [False, False, False, False], 2564, 'West', (14, 9))
Element 37: (3, (14, 9), ['', '%', '%', ''], [(13, 8), (17, 5), (15, 3)], [False, True, True, False], 26, False, [False, False, False, False], 2563, 'West', (13, 9))
Element 38: (3, (13, 9), ['', '', '%', ''], [(12, 8), (17, 4), (15, 2)], [False, False, True, False], 24, False, [False, False, False, False], 2572, 'South', (13, 8))
Element 39: (3, (13, 8), ['', '', '', '%'], [(12, 9), (18, 4), (16, 2)], [False, False, False, True], 22, False, [False, False, False, False], 2581, 'South', (13, 7))
Element 40: (3, (13, 7), ['', '', '', ''], [(11, 9), (17, 4), (17, 2)], [False, False, False, False], 20, False, [False, False, False, False], 2600, 'East', (14, 7))
Element 41: (3, (14, 7), ['', '', '%', ''], [(12, 9), (17, 3), (17, 1)], [False, False, True, False], 18, False, [False, False, False, False], 2609, 'East', (15, 7))
Element 42: (3, (15, 7), ['', '', '%', ''], [(13, 9), (17, 2), (18, 1)], [False, False, True, False], 16, False, [False, False, False, False], 2618, 'East', (16, 7))
Element 43: (3, (16, 7), ['', '', '%', '%'], [(14, 9), (17, 1), (18, 1)], [False, False, True, True], 14, False, [False, False, False, False], 2617, 'South', (16, 6))
Element 44: (3, (16, 6), ['', '', '', ''], [(15, 9), (16, 1), (17, 1)], [False, False, False, False], 12, False, [False, False, False, False], 2626, 'East', (17, 6))
Element 45: (3, (17, 6), ['', '', '%', ''], [(16, 9), (15, 1), (17, 1)], [False, False, True, False], 10, False, [False, False, False, False], 2635, 'East', (18, 6))
Element 46: (3, (18, 6), ['', '%', '%', '%'], [(17, 9), (14, 1), (17, 2)], [False, True, True, True], 8, False, [False, False, False, False], 2644, 'West', (17, 6))
Element 47: (3, (17, 6), ['', '', '%', ''], [(18, 9), (13, 1), (16, 2)], [False, False, True, False], 6, False, [False, False, False, False], 2653, 'South', (17, 5))
Element 48: (3, (17, 5), ['', '', '', '%'], [(18, 10), (12, 1), (16, 1)], [False, False, False, True], 4, False, [False, False, False, False], 2662, 'South', (17, 4))
Element 49: (3, (17, 4), ['', '', '', ''], [(18, 11), (11, 1), (15, 1)], [False, False, False, False], 2, False, [False, False, False, False], 2661, 'East', (18, 4))
Element 50: (3, (18, 4), ['', '%', '%', '%'], [(18, 11), (11, 1), (15, 1)], [False, True, True, True], 0, False, [False, False, False, False], 2660, 'Stop', (18, 4))
Element 51: #0#
