Element 1: (0, (1, 5), ['%', '%', '%', '.'], [(1, 2), (12, 7), (17, 5)], [True, True, True, False], 98, False, [False, False, False, True], 0, 'East', (2, 5))
Element 2: (0, (2, 5), ['', '%', '%', '.'], [(2, 2), (12, 6), (17, 6)], [False, True, True, False], 96, False, [False, False, False, True], 1029, 'East', (3, 5))
Element 3: (0, (3, 5), ['', '%', '%', '.'], [(3, 2), (13, 6), (18, 6)], [False, True, True, False], 94, False, [False, False, False, True], 1068, 'East', (4, 5))
Element 4: (0, (4, 5), ['', '%', '%', '%'], [(4, 2), (14, 6), (17, 6)], [False, True, True, True], 92, False, [False, False, False, False], 1097, 'West', (3, 5))
Element 5: (0, (3, 5), ['', '%', '%', ''], [(5, 2), (15, 6), (16, 6)], [False, True, True, False], 90, False, [False, False, False, False], 1126, 'West', (2, 5))
Element 6: (0, (2, 5), ['', '%', '%', ''], [(4, 2), (15, 7), (16, 7)], [False, True, True, False], 88, False, [False, False, False, False], 1145, 'West', (1, 5))
Element 7: (0, (1, 5), ['%', '%', '%', ''], [(4, 1), (14, 7), (15, 7)], [True, True, True, False], 86, False, [False, False, False, False], 1164, 'Stop', (1, 5))
Element 8: (0, (1, 5), ['%', '%', '%', ''], [(3, 1), (13, 7), (15, 6)], [True, True, True, False], 84, False, [False, False, False, False], 1183, 'East', (2, 5))
Element 9: (0, (2, 5), ['', '%', '%', ''], [(2, 1), (13, 8), (15, 5)], [False, True, True, False], 82, False, [False, False, False, False], 1212, 'East', (3, 5))
Element 10: (0, (3, 5), ['', '%', '%', ''], [(1, 1), (13, 9), (16, 5)], [False, True, True, False], 80, False, [False, False, False, False], 1241, 'East', (4, 5))
Element 11: (0, (4, 5), ['', '%', '%', '%'], [(2, 1), (14, 9), (16, 4)], [False, True, True, True], 78, False, [False, False, False, False], 1260, 'West', (3, 5))
Element 12: (0, (3, 5), ['', '%', '%', ''], [(3, 1), (15, 9), (17, 4)], [False, True, True, False], 76, False, [False, False, False, False], 1279, 'West', (2, 5))
