Element 1: (2, (8, 6), ['.', '.', 'F', '.'], [(16, 12), (2, 1), (18, 4)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (8, 7))
Element 2: (2, (8, 7), ['.', '', '.', '%'], [(17, 12), (3, 1), (17, 4)], [False, False, False, True], 96, False, [True, False, True, False], 1048, 'North', (8, 8))
Element 3: (2, (8, 8), ['%', '', '%', '.'], [(18, 12), (4, 1), (17, 5)], [True, False, True, False], 94, False, [False, False, False, True], 1087, 'East', (9, 8))
Element 4: (2, (9, 8), ['', '%', '%', '.'], [(18, 13), (4, 2), (17, 6)], [False, True, True, False], 92, False, [False, False, False, True], 1126, 'East', (10, 8))
Element 5: (2, (10, 8), ['', '%', '%', '%'], [(17, 13), (5, 2), (18, 6)], [False, True, True, True], 90, False, [False, False, False, False], 1165, 'West', (9, 8))
Element 6: (2, (9, 8), ['', '%', '%', ''], [(16, 13), (4, 2), (17, 6)], [False, True, True, False], 88, False, [False, False, False, False], 1174, 'West', (8, 8))
Element 7: (2, (8, 8), ['%', '', '%', ''], [(17, 13), (3, 2), (16, 6)], [True, False, True, False], 86, False, [False, False, False, False], 1193, 'South', (8, 7))
Element 8: (2, (8, 7), ['.', '', '', '%'], [(18, 13), (2, 2), (16, 7)], [False, False, False, True], 84, False, [True, False, False, False], 1212, 'West', (7, 7))
Element 9: (2, (7, 7), ['.', '.', '%', ''], [(18, 12), (1, 2), (15, 7)], [False, False, True, False], 82, False, [True, True, False, False], 1241, 'South', (7, 6))
Element 10: (2, (7, 6), ['.', '.', '', ''], [(18, 11), (2, 2), (15, 6)], [False, False, False, False], 80, False, [True, True, False, False], 1270, 'South', (7, 5))
Element 11: (2, (7, 5), ['F', '.', '', '.'], [(18, 10), (3, 2), (15, 5)], [False, False, False, False], 78, False, [False, True, False, True], 1299, 'West', (6, 5))
Element 12: (2, (6, 5), ['%', '.', '.', ''], [(18, 9), (4, 2), (16, 5)], [True, False, False, False], 76, False, [False, True, True, False], 2318, 'North', (6, 6))
Element 13: (2, (6, 6), ['%', '', '.', ''], [(18, 8), (4, 1), (16, 4)], [True, False, False, False], 74, False, [False, False, True, False], 2347, 'North', (6, 7))
Element 14: (2, (6, 7), ['.', '', '%', ''], [(17, 8), (3, 1), (16, 3)], [False, False, True, False], 72, False, [True, False, False, False], 2376, 'West', (5, 7))
Element 15: (2, (5, 7), ['.', '%', '.', ''], [(17, 9), (3, 2), (17, 3)], [False, True, False, False], 70, False, [True, False, True, False], 2405, 'North', (5, 8))
Element 16: (2, (5, 8), ['.', '', '%', '%'], [(17, 10), (3, 1), (17, 2)], [False, False, True, True], 68, False, [True, False, False, False], 2434, 'West', (4, 8))
Element 17: (2, (4, 8), ['.', '.', '%', ''], [(17, 11), (2, 1), (17, 1)], [False, False, True, False], 66, False, [True, True, False, False], 2463, 'South', (4, 7))
Element 18: (2, (4, 7), ['%', '%', '', ''], [(16, 11), (2, 2), (18, 1)], [True, True, False, False], 64, False, [False, False, False, False], 2492, 'North', (4, 8))
Element 19: (2, (4, 8), ['.', '', '%', ''], [(16, 10), (2, 1), (17, 1)], [False, False, True, False], 62, False, [True, False, False, False], 2501, 'West', (3, 8))
Element 20: (2, (3, 8), ['.', '%', '%', ''], [(16, 9), (1, 1), (16, 1)], [False, True, True, False], 60, False, [True, False, False, False], 2530, 'West', (2, 8))
Element 21: (2, (2, 8), ['%', '%', '.', ''], [(15, 9), (1, 2), (16, 2)], [True, True, False, False], 58, False, [False, False, True, False], 2559, 'North', (2, 9))
Element 22: (2, (2, 9), ['.', '', '%', '%'], [(15, 10), (1, 1), (15, 2)], [False, False, True, True], 56, False, [True, False, False, False], 2588, 'West', (1, 9))
Element 23: (2, (1, 9), ['%', '%', '%', ''], [(15, 11), (1, 1), (15, 3)], [True, True, True, False], 54, False, [False, False, False, False], 2617, 'East', (2, 9))
Element 24: (2, (2, 9), ['', '', '%', '%'], [(15, 10), (2, 1), (14, 3)], [False, False, True, True], 52, False, [False, False, False, False], 2626, 'South', (2, 8))
Element 25: (2, (2, 8), ['%', '%', '', ''], [(15, 9), (3, 1), (14, 4)], [True, True, False, False], 50, False, [False, False, False, False], 2635, 'East', (3, 8))
