Element 1: (2, (11, 6), ['.', '%', '.', 'F'], [(7, 10), (10, 12), (12, 8)], [False, True, False, False], 98, False, [True, False, True, False], 19, 'East', (12, 6))
Element 17: (2, (18, 1), ['', '%', '%', '%'], [(12, 13), (16, 12), (16, 10)], [False, True, True, True], 66, False, [False, False, False, False], 1453, 'West', (17, 1))
Element 18: (2, (17, 1), ['.', '%', '', ''], [(11, 13), (16, 13), (16, 11)], [False, True, False, False], 64, False, [True, False, False, False], 1462, 'West', (16, 1))
Element 19: (2, (16, 1), ['.', '%', '.', ''], [(11, 12), (16, 12), (15, 11)], [False, True, False, False], 62, False, [True, False, True, False], 1481, 'North', (16, 2))
Element 20: (2, (16, 2), ['.', '', '.', ''], [(10, 12), (16, 11), (15, 10)], [False, False, False, False], 60, False, [True, False, True, False], 1500, 'North', (16, 3))
Element 21: (2, (16, 3), ['.', '', '.', ''], [(9, 12), (17, 11), (15, 11)], [False, False, False, False], 58, False, [True, False, True, False], 1509, 'North', (16, 4))
Element 22: (2, (16, 4), ['%', '', '.', ''], [(9, 13), (18, 11), (15, 12)], [True, False, False, False], 56, False, [False, False, True, False], 1528, 'North', (16, 5))
Element 23: (2, (16, 5), ['.', '', '', ''], [(9, 12), (18, 12), (16, 12)], [False, False, False, False], 54, False, [True, False, False, False], 1537, 'West', (15, 5))
Element 24: (2, (15, 5), ['.', '%', '', ''], [(8, 12), (18, 13), (16, 13)], [False, True, False, False], 52, False, [True, False, False, False], 1556, 'West', (14, 5))
Element 25: (2, (14, 5), ['.', '.', '', ''], [(9, 12), (18, 12), (16, 12)], [False, False, False, False], 50, False, [True, True, False, False], 1565, 'South', (14, 4))
Element 26: (2, (14, 4), ['.', '.', '', '%'], [(10, 12), (18, 11), (15, 12)], [False, False, False, True], 48, False, [True, True, False, False], 1574, 'South', (14, 3))
Element 27: (2, (14, 3), ['.', '%', '', '.'], [(11, 12), (18, 10), (14, 12)], [False, True, False, False], 46, False, [True, False, False, True], 1583, 'East', (15, 3))
Element 28: (2, (15, 3), ['', '.', '%', ''], [(11, 11), (18, 9), (14, 13)], [False, False, True, False], 44, False, [False, True, False, False], 1592, 'South', (15, 2))
Element 29: (2, (15, 2), ['%', '.', '', ''], [(10, 11), (18, 8), (13, 13)], [True, False, False, False], 42, False, [False, True, False, False], 1611, 'South', (15, 1))
Element 30: (2, (15, 1), ['.', '%', '', ''], [(10, 12), (17, 8), (12, 13)], [False, True, False, False], 40, False, [True, False, False, False], 1630, 'West', (14, 1))
Element 31: (2, (14, 1), ['.', '%', '%', ''], [(10, 11), (17, 9), (11, 13)], [False, True, True, False], 38, False, [True, False, False, False], 1639, 'West', (13, 1))
Element 32: (2, (13, 1), ['.', '%', '%', ''], [(9, 11), (17, 10), (11, 12)], [False, True, True, False], 36, False, [True, False, False, False], 1648, 'West', (12, 1))
Element 33: (2, (12, 1), ['.', '%', '%', ''], [(9, 12), (16, 10), (11, 11)], [False, True, True, False], 34, False, [True, False, False, False], 1657, 'West', (11, 1))
Element 34: (2, (11, 1), ['F', '%', '.', ''], [(9, 11), (16, 9), (12, 11)], [False, True, False, False], 32, False, [False, False, True, False], 1666, 'West', (10, 1))
Element 35: (2, (10, 1), ['.', '%', '.', ''], [(9, 10), (15, 9), (13, 11)], [False, True, False, False], 30, False, [True, False, True, False], 2665, 'North', (10, 2))
Element 36: (2, (10, 2), ['%', '', '%', '.'], [(8, 10), (15, 10), (12, 11)], [True, False, True, False], 28, False, [False, False, False, True], 2674, 'East', (11, 2))
Element 37: (2, (11, 2), ['', '', '.', '%'], [(7, 10), (15, 11), (11, 11)], [False, False, False, True], 26, False, [False, False, True, False], 2683, 'North', (11, 3))
Element 38: (2, (11, 3), ['%', '', '.', '.'], [(7, 11), (15, 10), (10, 11)], [True, False, False, False], 24, False, [False, False, True, True], 2702, 'East', (12, 3))
Element 39: (2, (12, 3), ['', '%', '.', '.'], [(6, 11), (15, 9), (10, 12)], [False, True, False, False], 22, False, [False, False, True, True], 2721, 'East', (13, 3))
Element 40: (2, (13, 3), ['', '%', '.', ''], [(6, 12), (14, 9), (9, 12)], [False, True, False, False], 20, False, [False, False, True, False], 2740, 'North', (13, 4))
Element 41: (2, (13, 4), ['.', '', '.', ''], [(6, 13), (13, 9), (9, 13)], [False, False, False, False], 18, False, [True, False, True, False], 2759, 'North', (13, 5))
Element 42: (2, (13, 5), ['%', '', '', ''], [(7, 13), (12, 9), (9, 12)], [True, False, False, False], 16, False, [False, False, False, False], 2788, 'South', (13, 4))
Element 43: (2, (13, 4), ['.', '', '', ''], [(6, 13), (11, 9), (9, 11)], [False, False, False, False], 14, False, [True, False, False, False], 2797, 'West', (12, 4))
Element 44: (2, (12, 4), ['.', '', '%', ''], [(5, 13), (12, 9), (9, 10)], [False, False, True, False], 12, False, [True, False, False, False], 2816, 'West', (11, 4))
Element 45: (2, (11, 4), ['.', '', '%', ''], [(5, 12), (12, 8), (8, 10)], [False, False, True, False], 10, False, [True, False, False, False], 2835, 'West', (10, 4))
Element 46: (2, (10, 4), ['.', '%', '.', ''], [(5, 11), (12, 7), (7, 10)], [False, True, False, False], 8, False, [True, False, True, False], 2864, 'North', (10, 5))
Element 47: (2, (10, 5), ['.', '', '.', '%'], [(5, 10), (13, 7), (7, 11)], [False, False, False, True], 6, False, [True, False, True, False], 2893, 'North', (10, 6))
Element 48: (2, (10, 6), ['.', '', '%', ''], [(4, 10), (14, 7), (6, 11)], [False, False, True, False], 4, False, [True, False, False, False], 2922, 'West', (9, 6))
Element 49: (2, (9, 6), ['.', '.', '%', ''], [(3, 10), (15, 7), (6, 12)], [False, False, True, False], 2, False, [True, True, False, False], 2951, 'South', (9, 5))
Element 50: (2, (9, 5), ['.', '.', '', ''], [(3, 10), (15, 7), (6, 13)], [False, False, False, False], 0, False, [True, True, False, False], 2960, 'Stop', (9, 5))
Element 51: #0#
