Element 1: (2, (17, 4), ['.', '.', 'G', '.'], [(13, 9), (3, 5), (17, 5)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'East', (18, 4))
Element 2: (2, (18, 4), ['', '%', '%', '%'], [(14, 9), (2, 5), (17, 6)], [False, True, True, True], 96, False, [False, False, False, False], 58, 'West', (17, 4))
Element 3: (2, (17, 4), ['.', '.', '', ''], [(15, 9), (1, 5), (18, 6)], [False, False, False, False], 94, False, [True, True, False, False], 87, 'South', (17, 3))
Element 4: (2, (17, 3), ['.', '.', '', '%'], [(16, 9), (2, 5), (17, 6)], [False, False, False, True], 92, False, [True, True, False, False], 106, 'South', (17, 2))
Element 5: (2, (17, 2), ['.', '.', '', '%'], [(17, 9), (3, 5), (16, 6)], [False, False, False, True], 90, False, [True, True, False, False], 135, 'South', (17, 1))
Element 6: (2, (17, 1), ['.', '%', '', '.'], [(18, 9), (4, 5), (16, 7)], [False, True, False, False], 88, False, [True, False, False, True], 164, 'East', (18, 1))
Element 7: (2, (18, 1), ['', '%', '%', '%'], [(18, 10), (4, 5), (15, 7)], [False, True, True, True], 86, False, [False, False, False, False], 193, 'West', (17, 1))
Element 8: (2, (17, 1), ['.', '%', '', ''], [(18, 11), (3, 5), (15, 6)], [False, True, False, False], 84, False, [True, False, False, False], 212, 'West', (16, 1))
Element 9: (2, (16, 1), ['.', '%', '.', ''], [(18, 12), (2, 5), (15, 5)], [False, True, False, False], 82, False, [True, False, True, False], 241, 'North', (16, 2))
Element 10: (2, (16, 2), ['.', '', '.', ''], [(18, 13), (1, 5), (16, 5)], [False, False, False, False], 80, False, [True, False, True, False], 270, 'North', (16, 3))
Element 11: (2, (16, 3), ['.', '', 'G', ''], [(17, 13), (2, 5), (16, 4)], [False, False, False, False], 78, False, [True, False, False, False], 299, 'West', (15, 3))
Element 12: (2, (15, 3), ['.', '.', '%', ''], [(17, 12), (3, 5), (17, 4)], [False, False, True, False], 76, False, [True, True, False, False], 318, 'South', (15, 2))
Element 13: (2, (15, 2), ['%', '.', '', ''], [(17, 11), (4, 5), (18, 4)], [True, False, False, False], 74, False, [False, True, False, False], 337, 'South', (15, 1))
Element 14: (2, (15, 1), ['.', '%', '', ''], [(17, 10), (4, 5), (17, 4)], [False, True, False, False], 72, False, [True, False, False, False], 356, 'West', (14, 1))
Element 15: (2, (14, 1), ['.', '%', '%', ''], [(16, 10), (3, 5), (17, 3)], [False, True, True, False], 70, False, [True, False, False, False], 375, 'West', (13, 1))
Element 16: (2, (13, 1), ['.', '%', '%', ''], [(16, 11), (2, 5), (17, 2)], [False, True, True, False], 68, False, [True, False, False, False], 394, 'West', (12, 1))
Element 17: (2, (12, 1), ['.', '%', '%', ''], [(16, 12), (1, 5), (17, 1)], [False, True, True, False], 66, False, [True, False, False, False], 413, 'West', (11, 1))
Element 18: (2, (11, 1), ['F', '%', '.', ''], [(16, 13), (2, 5), (18, 1)], [False, True, False, False], 64, False, [False, False, True, False], 432, 'West', (10, 1))
Element 19: (2, (10, 1), ['.', '%', '.', ''], [(16, 12), (3, 5), (17, 1)], [False, True, False, False], 62, False, [True, False, True, False], 1431, 'North', (10, 2))
Element 20: (2, (10, 2), ['%', '', '%', '.'], [(15, 12), (4, 5), (16, 1)], [True, False, True, False], 60, False, [False, False, False, True], 1450, 'East', (11, 2))
Element 21: (2, (11, 2), ['', '', '.', '%'], [(15, 11), (4, 5), (16, 2)], [False, False, False, True], 58, False, [False, False, True, False], 1469, 'North', (11, 3))
Element 22: (2, (11, 3), ['%', '', '.', '.'], [(15, 10), (3, 5), (16, 3)], [True, False, False, False], 56, False, [False, False, True, True], 1488, 'East', (12, 3))
Element 23: (2, (12, 3), ['', '%', '.', '.'], [(15, 11), (2, 5), (15, 3)], [False, True, False, False], 54, False, [False, False, True, True], 1497, 'East', (13, 3))
Element 24: (2, (13, 3), ['', '%', '.', 'G'], [(15, 12), (1, 5), (14, 3)], [False, True, False, False], 52, False, [False, False, True, False], 1516, 'North', (13, 4))
Element 25: (2, (13, 4), ['.', '', '.', 'G'], [(14, 12), (2, 5), (14, 4)], [False, False, False, False], 50, False, [True, False, True, False], 1545, 'North', (13, 5))
Element 26: (2, (13, 5), ['%', '', '.', 'G'], [(14, 13), (3, 5), (14, 5)], [True, False, False, False], 48, False, [False, False, True, False], 1574, 'North', (13, 6))
Element 27: (2, (13, 6), ['F', '', '.', 'G'], [(13, 13), (4, 5), (14, 6)], [False, False, False, False], 46, False, [False, False, True, False], 1603, 'West', (12, 6))
Element 28: (2, (12, 6), ['.', '%', '.', ''], [(12, 13), (4, 5), (14, 7)], [False, True, False, False], 44, False, [True, False, True, False], 2622, 'North', (12, 7))
Element 29: (2, (12, 7), ['.', '', '.', 'G'], [(11, 13), (3, 5), (13, 7)], [False, False, False, False], 42, False, [True, False, True, False], 2651, 'North', (12, 8))
Element 30: (2, (12, 8), ['%', '', '.', 'G'], [(11, 12), (2, 5), (13, 8)], [True, False, False, False], 40, False, [False, False, True, False], 2670, 'North', (12, 9))
Element 31: (2, (12, 9), ['.', '', '%', 'G'], [(11, 11), (1, 5), (13, 9)], [False, False, True, False], 38, False, [True, False, False, False], 2689, 'West', (11, 9))
Element 32: (2, (11, 9), ['%', '%', '%', ''], [(12, 11), (2, 5), (14, 9)], [True, True, True, False], 36, False, [False, False, False, False], 2708, 'East', (12, 9))
Element 33: (2, (12, 9), ['', '', '%', ''], [(13, 11), (3, 5), (15, 9)], [False, False, True, False], 34, False, [False, False, False, False], 2717, 'South', (12, 8))
Element 34: (2, (12, 8), ['%', '', '', ''], [(12, 11), (4, 5), (16, 9)], [True, False, False, False], 32, False, [False, False, False, False], 2716, 'South', (12, 7))
Element 35: (2, (12, 7), ['.', '', '', ''], [(11, 11), (4, 5), (17, 9)], [False, False, False, False], 30, False, [True, False, False, False], 2715, 'West', (11, 7))
Element 36: (2, (11, 7), ['%', '.', '%', ''], [(10, 11), (3, 5), (17, 8)], [True, False, True, False], 28, False, [False, True, False, False], 2744, 'South', (11, 6))
