Element 1: (2, (7, 11), ['.', '.', '%', '%'], [(3, 12), (4, 1), (10, 4)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (7, 10))
Element 2: (2, (7, 10), ['.', '%', '', '.'], [(4, 12), (4, 2), (11, 4)], [False, True, False, False], 96, False, [True, False, False, True], 58, 'East', (8, 10))
Element 3: (2, (8, 10), ['', '%', '%', '.'], [(5, 12), (5, 2), (12, 4)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (9, 10))
Element 4: (2, (9, 10), ['', '%', '.', '%'], [(6, 12), (4, 2), (13, 4)], [False, True, False, True], 92, False, [False, False, True, False], 126, 'North', (9, 11))
Element 5: (2, (9, 11), ['%', '', '.', '.'], [(6, 13), (3, 2), (14, 4)], [True, False, False, False], 90, False, [False, False, True, True], 165, 'East', (10, 11))
Element 6: (2, (10, 11), ['', '%', '.', '.'], [(7, 13), (2, 2), (14, 5)], [False, True, False, False], 88, False, [False, False, True, True], 204, 'East', (11, 11))
Element 7: (2, (11, 11), ['', '%', '.', '.'], [(6, 13), (2, 1), (15, 5)], [False, True, False, False], 86, False, [False, False, True, True], 233, 'East', (12, 11))
Element 8: (2, (12, 11), ['', '%', '%', '.'], [(5, 13), (1, 1), (16, 5)], [False, True, True, False], 84, False, [False, False, False, True], 272, 'East', (13, 11))
Element 9: (2, (13, 11), ['', '%', '%', '%'], [(6, 13), (1, 2), (17, 5)], [False, True, True, True], 82, False, [False, False, False, False], 301, 'West', (12, 11))
Element 10: (2, (12, 11), ['', '%', '%', ''], [(6, 12), (1, 1), (17, 6)], [False, True, True, False], 80, False, [False, False, False, False], 310, 'West', (11, 11))
Element 11: (2, (11, 11), ['', '%', '.', ''], [(6, 11), (2, 1), (18, 6)], [False, True, False, False], 78, False, [False, False, True, False], 329, 'North', (11, 12))
Element 12: (2, (11, 12), ['.', '', '.', '%'], [(6, 10), (2, 2), (17, 6)], [False, False, False, True], 76, False, [True, False, True, False], 348, 'North', (11, 13))
Element 13: (2, (11, 13), ['%', '', '%', '.'], [(5, 10), (1, 2), (16, 6)], [True, False, True, False], 74, False, [False, False, False, True], 377, 'East', (12, 13))
Element 14: (2, (12, 13), ['', '%', '%', '.'], [(5, 11), (2, 2), (16, 7)], [False, True, True, False], 72, False, [False, False, False, True], 406, 'East', (13, 13))
Element 15: (2, (13, 13), ['', '%', '%', '.'], [(5, 10), (3, 2), (15, 7)], [False, True, True, False], 70, False, [False, False, False, True], 425, 'East', (14, 13))
Element 16: (2, (14, 13), ['', '.', '%', '%'], [(4, 10), (4, 2), (15, 6)], [False, False, True, True], 68, False, [False, True, False, False], 454, 'South', (14, 12))
Element 17: (2, (14, 12), ['%', '%', '', '.'], [(3, 10), (4, 1), (14, 6)], [True, True, False, False], 66, False, [False, False, False, True], 483, 'East', (15, 12))
Element 18: (2, (15, 12), ['', '.', '%', '.'], [(4, 10), (3, 1), (14, 7)], [False, False, True, False], 64, False, [False, True, False, True], 502, 'East', (16, 12))
Element 19: (2, (16, 12), ['', '.', '.', '.'], [(5, 10), (3, 2), (13, 7)], [False, False, False, False], 62, False, [False, True, True, True], 521, 'East', (17, 12))
Element 20: (2, (17, 12), ['', '.', '.', '.'], [(6, 10), (3, 1), (13, 8)], [False, False, False, False], 60, False, [False, True, True, True], 540, 'East', (18, 12))
Element 21: (2, (18, 12), ['', '.', '.', '%'], [(7, 10), (2, 1), (13, 9)], [False, False, False, True], 58, False, [False, True, True, False], 559, 'North', (18, 13))
Element 22: (2, (18, 13), ['.', '', '%', '%'], [(8, 10), (3, 1), (14, 9)], [False, False, True, True], 56, False, [True, False, False, False], 578, 'West', (17, 13))
Element 23: (2, (17, 13), ['.', '', '%', ''], [(9, 10), (3, 1), (15, 9)], [False, False, True, False], 54, False, [True, False, False, False], 597, 'West', (16, 13))
Element 24: (2, (16, 13), ['%', '', '%', ''], [(9, 11), (4, 1), (16, 9)], [True, False, True, False], 52, False, [False, False, False, False], 616, 'East', (17, 13))
Element 25: (2, (17, 13), ['', '', '%', ''], [(9, 12), (4, 2), (17, 9)], [False, False, True, False], 50, False, [False, False, False, False], 635, 'East', (18, 13))
Element 26: (2, (18, 13), ['', '', '%', '%'], [(10, 12), (5, 2), (18, 9)], [False, False, True, True], 48, False, [False, False, False, False], 654, 'South', (18, 12))
Element 27: (2, (18, 12), ['', '.', '', '%'], [(11, 12), (4, 2), (18, 10)], [False, False, False, True], 46, False, [False, True, False, False], 663, 'South', (18, 11))
Element 28: (2, (18, 11), ['.', '', '', '%'], [(11, 13), (3, 2), (17, 10)], [False, False, False, True], 44, False, [True, False, False, False], 682, 'West', (17, 11))
Element 29: (2, (17, 11), ['.', '', '', ''], [(12, 13), (2, 2), (16, 10)], [False, False, False, False], 42, False, [True, False, False, False], 701, 'West', (16, 11))
Element 30: (2, (16, 11), ['.', '', '', ''], [(13, 13), (2, 1), (15, 10)], [False, False, False, False], 40, False, [True, False, False, False], 720, 'West', (15, 11))
Element 31: (2, (15, 11), ['%', '', '', ''], [(14, 13), (1, 1), (16, 10)], [True, False, False, False], 38, False, [False, False, False, False], 729, 'South', (15, 10))
Element 32: (2, (15, 10), ['%', '', '', ''], [(14, 12), (1, 2), (17, 10)], [True, False, False, False], 36, False, [False, False, False, False], 728, 'East', (16, 10))
Element 33: (2, (16, 10), ['', '', '', ''], [(15, 12), (1, 1), (18, 10)], [False, False, False, False], 34, False, [False, False, False, False], 727, 'East', (17, 10))
Element 34: (2, (17, 10), ['', '', '', ''], [(16, 12), (2, 1), (18, 9)], [False, False, False, False], 32, False, [False, False, False, False], 726, 'East', (18, 10))
Element 35: (2, (18, 10), ['', '', '', '%'], [(17, 12), (2, 2), (18, 8)], [False, False, False, True], 30, False, [False, False, False, False], 735, 'South', (18, 9))
Element 36: (2, (18, 9), ['', '', '', '%'], [(18, 12), (1, 2), (17, 8)], [False, False, False, True], 28, False, [False, False, False, False], 744, 'South', (18, 8))
Element 37: (2, (18, 8), ['', '%', '', '%'], [(18, 13), (2, 2), (17, 9)], [False, True, False, True], 26, False, [False, False, False, False], 743, 'West', (17, 8))
