Element 1: (2, (8, 6), ['.', '.', 'F', '.'], [(16, 3), (6, 12), (8, 12)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (8, 7))
Element 2: (2, (8, 7), ['.', '', '.', '%'], [(17, 3), (6, 13), (9, 12)], [False, False, False, True], 96, False, [True, False, True, False], 1048, 'North', (8, 8))
Element 3: (2, (8, 8), ['%', '', '%', '.'], [(17, 4), (7, 13), (10, 12)], [True, False, True, False], 94, False, [False, False, False, True], 1087, 'East', (9, 8))
Element 4: (2, (9, 8), ['', '%', '%', '.'], [(18, 4), (6, 13), (11, 12)], [False, True, True, False], 92, False, [False, False, False, True], 1116, 'East', (10, 8))
Element 5: (2, (10, 8), ['', '%', '%', '%'], [(17, 4), (5, 13), (11, 13)], [False, True, True, True], 90, False, [False, False, False, False], 1145, 'West', (9, 8))
Element 6: (2, (9, 8), ['', '%', '%', ''], [(17, 5), (6, 13), (12, 13)], [False, True, True, False], 88, False, [False, False, False, False], 1164, 'West', (8, 8))
Element 7: (2, (8, 8), ['%', '', '%', ''], [(17, 6), (6, 12), (13, 13)], [True, False, True, False], 86, False, [False, False, False, False], 1183, 'South', (8, 7))
Element 8: (2, (8, 7), ['.', '', '', '%'], [(18, 6), (6, 11), (14, 13)], [False, False, False, True], 84, False, [True, False, False, False], 1212, 'West', (7, 7))
Element 9: (2, (7, 7), ['.', '.', '%', ''], [(17, 6), (7, 11), (14, 12)], [False, False, True, False], 82, False, [True, True, False, False], 1241, 'South', (7, 6))
Element 10: (2, (7, 6), ['.', '.', '', ''], [(16, 6), (7, 10), (15, 12)], [False, False, False, False], 80, False, [True, True, False, False], 1280, 'South', (7, 5))
Element 11: (2, (7, 5), ['F', '.', '', '.'], [(16, 7), (8, 10), (16, 12)], [False, False, False, False], 78, False, [False, True, False, True], 1319, 'West', (6, 5))
Element 12: (2, (6, 5), ['%', '.', '.', ''], [(15, 7), (9, 10), (17, 12)], [True, False, False, False], 76, False, [False, True, True, False], 2348, 'North', (6, 6))
Element 13: (2, (6, 6), ['%', '', '.', ''], [(15, 6), (9, 11), (18, 12)], [True, False, False, False], 74, False, [False, False, True, False], 2387, 'North', (6, 7))
Element 14: (2, (6, 7), ['.', '', '%', ''], [(15, 5), (10, 11), (18, 13)], [False, False, True, False], 72, False, [True, False, False, False], 2426, 'West', (5, 7))
Element 15: (2, (5, 7), ['.', '%', '.', ''], [(16, 5), (11, 11), (17, 13)], [False, True, False, False], 70, False, [True, False, True, False], 2465, 'North', (5, 8))
Element 16: (2, (5, 8), ['.', '', '%', '%'], [(16, 4), (12, 11), (16, 13)], [False, False, True, True], 68, False, [True, False, False, False], 2504, 'West', (4, 8))
Element 17: (2, (4, 8), ['.', '.', '%', ''], [(16, 5), (13, 11), (17, 13)], [False, False, True, False], 66, False, [True, True, False, False], 2523, 'South', (4, 7))
Element 18: (2, (4, 7), ['%', '%', '', ''], [(15, 5), (12, 11), (18, 13)], [True, True, False, False], 64, False, [False, False, False, False], 2532, 'North', (4, 8))
Element 19: (2, (4, 8), ['.', '', '%', ''], [(14, 5), (11, 11), (18, 12)], [False, False, True, False], 62, False, [True, False, False, False], 2541, 'West', (3, 8))
Element 20: (2, (3, 8), ['.', '%', '%', ''], [(14, 6), (11, 12), (18, 11)], [False, True, True, False], 60, False, [True, False, False, False], 2570, 'West', (2, 8))
Element 21: (2, (2, 8), ['%', '%', '.', ''], [(14, 7), (11, 13), (18, 10)], [True, True, False, False], 58, False, [False, False, True, False], 2599, 'North', (2, 9))
Element 22: (2, (2, 9), ['.', '', '%', '%'], [(13, 7), (12, 13), (18, 9)], [False, False, True, True], 56, False, [True, False, False, False], 2628, 'West', (1, 9))
Element 23: (2, (1, 9), ['%', '%', '%', ''], [(13, 8), (13, 13), (18, 8)], [True, True, True, False], 54, False, [False, False, False, False], 2657, 'East', (2, 9))
Element 24: (2, (2, 9), ['', '', '%', '%'], [(13, 9), (14, 13), (17, 8)], [False, False, True, True], 52, False, [False, False, False, False], 2676, 'South', (2, 8))
Element 25: (2, (2, 8), ['%', '%', '', ''], [(14, 9), (14, 12), (17, 9)], [True, True, False, False], 50, False, [False, False, False, False], 2695, 'East', (3, 8))
