Element 1: (1, (1, 9), ['%', '%', '%', '.'], [(16, 6), (5, 11), (9, 6)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (2, 9))
Element 2: (1, (2, 9), ['', '.', '%', '%'], [(17, 6), (6, 11), (10, 6)], [False, False, True, True], 96, False, [False, True, False, False], 48, 'South', (2, 8))
Element 3: (1, (2, 8), ['%', '%', '', '.'], [(18, 6), (7, 11), (11, 6)], [True, True, False, False], 94, False, [False, False, False, True], 87, 'East', (3, 8))
Element 4: (1, (3, 8), ['', '%', '%', '.'], [(17, 6), (7, 10), (12, 6)], [False, True, True, False], 92, False, [False, False, False, True], 1106, 'East', (4, 8))
Element 5: (1, (4, 8), ['', '.', '%', '.'], [(17, 5), (8, 10), (13, 6)], [False, False, True, False], 90, False, [False, True, False, True], 1145, 'East', (5, 8))
Element 6: (1, (5, 8), ['', '.', '%', '%'], [(17, 4), (9, 10), (14, 6)], [False, False, True, True], 88, False, [False, True, False, False], 1184, 'South', (5, 7))
Element 7: (1, (5, 7), ['.', '%', '', '.'], [(18, 4), (9, 11), (14, 7)], [False, True, False, False], 86, False, [True, False, False, True], 1223, 'East', (6, 7))
Element 8: (1, (6, 7), ['', '.', '%', '.'], [(17, 4), (10, 11), (15, 7)], [False, False, True, False], 84, False, [False, True, False, True], 1252, 'East', (7, 7))
Element 9: (1, (7, 7), ['', '.', '%', 'F'], [(17, 3), (11, 11), (16, 7)], [False, False, True, False], 82, False, [False, True, False, False], 1291, 'East', (8, 7))
Element 10: (1, (8, 7), ['', '.', '.', '%'], [(17, 2), (12, 11), (16, 6)], [False, False, False, True], 80, False, [False, True, True, False], 2310, 'North', (8, 8))
Element 11: (1, (8, 8), ['%', '', '%', '.'], [(17, 1), (13, 11), (16, 5)], [True, False, True, False], 78, False, [False, False, False, True], 2349, 'East', (9, 8))
Element 12: (1, (9, 8), ['', '%', '%', '.'], [(18, 1), (12, 11), (16, 4)], [False, True, True, False], 76, False, [False, False, False, True], 2378, 'East', (10, 8))
Element 13: (1, (10, 8), ['', '%', '%', '%'], [(17, 1), (11, 11), (16, 3)], [False, True, True, True], 74, False, [False, False, False, False], 2397, 'West', (9, 8))
Element 14: (1, (9, 8), ['', '%', '%', ''], [(16, 1), (11, 12), (16, 2)], [False, True, True, False], 72, False, [False, False, False, False], 2426, 'West', (8, 8))
Element 15: (1, (8, 8), ['%', '', '%', ''], [(15, 1), (11, 13), (15, 2)], [True, False, True, False], 70, False, [False, False, False, False], 2455, 'South', (8, 7))
Element 16: (1, (8, 7), ['', '.', '', '%'], [(14, 1), (12, 13), (15, 3)], [False, False, False, True], 68, False, [False, True, False, False], 2484, 'South', (8, 6))
Element 17: (1, (8, 6), ['.', '.', '', ''], [(13, 1), (13, 13), (14, 3)], [False, False, False, False], 66, False, [True, True, False, False], 2523, 'South', (8, 5))
Element 18: (1, (8, 5), ['.', '.', '', '.'], [(12, 1), (14, 13), (14, 4)], [False, False, False, False], 64, False, [True, True, False, True], 2562, 'East', (9, 5))
