Element 1: (1, (16, 12), ['.', '.', 'G', '.'], [(6, 10), (16, 13), (18, 9)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (17, 12))
Element 2: (1, (17, 12), ['', '.', 'G', '.'], [(7, 10), (17, 13), (18, 10)], [False, False, False, False], 96, False, [False, True, False, True], 48, 'East', (18, 12))
Element 3: (1, (18, 12), ['', 'G', 'G', '%'], [(8, 10), (18, 13), (18, 11)], [False, False, False, True], 94, False, [False, False, False, False], 87, 'West', (17, 12))
Element 4: (1, (17, 12), ['', 'G', '', 'G'], [(9, 10), (18, 12), (17, 11)], [False, False, False, False], 92, False, [False, False, False, False], 106, 'West', (16, 12))
Element 5: (1, (16, 12), ['.', '.', '', ''], [(9, 11), (18, 11), (17, 10)], [False, False, False, False], 90, False, [True, True, False, False], 125, 'East', (17, 12))
Element 6: (1, (17, 12), ['', '', '', ''], [(10, 11), (18, 10), (17, 9)], [False, False, False, False], 88, False, [False, False, False, False], 144, 'West', (16, 12))
Element 7: (1, (16, 12), ['.', '.', '', ''], [(11, 11), (18, 9), (17, 8)], [False, False, False, False], 86, False, [True, True, False, False], 163, 'South', (16, 11))
Element 8: (1, (16, 11), ['.', '.', '', ''], [(12, 11), (18, 8), (17, 9)], [False, False, False, False], 84, False, [True, True, False, False], 192, 'South', (16, 10))
Element 9: (1, (16, 10), ['.', 'G', '', ''], [(13, 11), (17, 8), (16, 9)], [False, False, False, False], 82, False, [True, False, False, False], 221, 'West', (15, 10))
Element 10: (1, (15, 10), ['%', 'G', '.', ''], [(12, 11), (17, 9), (15, 9)], [True, False, False, False], 80, False, [False, False, True, False], 240, 'North', (15, 11))
Element 11: (1, (15, 11), ['%', '', '.', ''], [(11, 11), (17, 10), (14, 9)], [True, False, False, False], 78, False, [False, False, True, False], 259, 'North', (15, 12))
Element 12: (1, (15, 12), ['.', '', '%', ''], [(11, 12), (17, 11), (13, 9)], [False, False, True, False], 76, False, [True, False, False, False], 288, 'West', (14, 12))
Element 13: (1, (14, 12), ['%', '%', '.', ''], [(11, 13), (17, 12), (13, 8)], [True, True, False, False], 74, False, [False, False, True, False], 317, 'North', (14, 13))
Element 14: (1, (14, 13), ['.', '', '%', '%'], [(12, 13), (16, 12), (13, 7)], [False, False, True, True], 72, False, [True, False, False, False], 346, 'West', (13, 13))
Element 15: (1, (13, 13), ['', '%', '%', ''], [(11, 13), (16, 11), (14, 7)], [False, True, True, False], 70, False, [False, False, False, False], 365, 'West', (12, 13))
Element 16: (1, (12, 13), ['', '%', '%', ''], [(11, 12), (16, 10), (15, 7)], [False, True, True, False], 68, False, [False, False, False, False], 374, 'West', (11, 13))
Element 17: (1, (11, 13), ['%', '', '%', ''], [(10, 12), (16, 9), (16, 7)], [True, False, True, False], 66, False, [False, False, False, False], 393, 'South', (11, 12))
Element 18: (1, (11, 12), ['', '', '', '%'], [(9, 12), (15, 9), (16, 6)], [False, False, False, True], 64, False, [False, False, False, False], 412, 'South', (11, 11))
Element 19: (1, (11, 11), ['', '%', '', ''], [(9, 13), (15, 10), (17, 6)], [False, True, False, False], 62, False, [False, False, False, False], 431, 'East', (12, 11))
Element 20: (1, (12, 11), ['', '%', '%', ''], [(9, 12), (15, 11), (18, 6)], [False, True, True, False], 60, False, [False, False, False, False], 440, 'East', (13, 11))
Element 21: (1, (13, 11), ['', '%', '%', '%'], [(8, 12), (15, 12), (17, 6)], [False, True, True, True], 58, False, [False, False, False, False], 449, 'West', (12, 11))
Element 22: (1, (12, 11), ['', '%', '%', ''], [(9, 12), (14, 12), (17, 5)], [False, True, True, False], 56, False, [False, False, False, False], 458, 'West', (11, 11))
Element 23: (1, (11, 11), ['', '%', '', ''], [(10, 12), (14, 13), (17, 4)], [False, True, False, False], 54, False, [False, False, False, False], 467, 'West', (10, 11))
Element 24: (1, (10, 11), ['', '%', '', ''], [(11, 12), (13, 13), (18, 4)], [False, True, False, False], 52, False, [False, False, False, False], 476, 'North', (10, 12))
Element 25: (1, (10, 12), ['', '', '%', ''], [(11, 11), (12, 13), (17, 4)], [False, False, True, False], 50, False, [False, False, False, False], 475, 'West', (9, 12))
Element 26: (1, (9, 12), ['', '', '', ''], [(10, 11), (11, 13), (17, 3)], [False, False, False, False], 48, False, [False, False, False, False], 484, 'North', (9, 13))
Element 27: (1, (9, 13), ['%', '', '%', '%'], [(10, 12), (11, 12), (17, 2)], [True, False, True, True], 46, False, [False, False, False, False], 493, 'South', (9, 12))
Element 28: (1, (9, 12), ['', '', '', ''], [(10, 11), (11, 11), (17, 1)], [False, False, False, False], 44, False, [False, False, False, False], 502, 'South', (9, 11))
Element 29: (1, (9, 11), ['%', '', '', ''], [(10, 12), (12, 11), (18, 1)], [True, False, False, False], 42, False, [False, False, False, False], 511, 'South', (9, 10))
Element 30: (1, (9, 10), ['', '%', '', '%'], [(9, 12), (13, 11), (17, 1)], [False, True, False, True], 40, False, [False, False, False, False], 510, 'West', (8, 10))
Element 31: (1, (8, 10), ['', '%', '%', ''], [(9, 11), (12, 11), (16, 1)], [False, True, True, False], 38, False, [False, False, False, False], 519, 'West', (7, 10))
Element 32: (1, (7, 10), ['', '%', '.', ''], [(9, 10), (11, 11), (16, 2)], [False, True, False, False], 36, False, [False, False, True, False], 528, 'North', (7, 11))
Element 33: (1, (7, 11), ['.', '', '%', '%'], [(8, 10), (11, 12), (16, 3)], [False, False, True, True], 34, False, [True, False, False, False], 547, 'West', (6, 11))
Element 34: (1, (6, 11), ['.', '', '.', ''], [(7, 10), (11, 13), (16, 4)], [False, False, False, False], 32, False, [True, False, True, False], 566, 'North', (6, 12))
Element 35: (1, (6, 12), ['.', '', '.', '%'], [(7, 11), (12, 13), (16, 5)], [False, False, False, True], 30, False, [True, False, True, False], 585, 'North', (6, 13))
Element 36: (1, (6, 13), ['.', '', '%', '.'], [(6, 11), (13, 13), (15, 5)], [False, False, True, False], 28, False, [True, False, False, True], 604, 'East', (7, 13))
Element 37: (1, (7, 13), ['', '%', '%', '%'], [(5, 11), (14, 13), (15, 6)], [False, True, True, True], 26, False, [False, False, False, False], 633, 'West', (6, 13))
Element 38: (1, (6, 13), ['.', '', '%', ''], [(5, 12), (14, 12), (14, 6)], [False, False, True, False], 24, False, [True, False, False, False], 652, 'West', (5, 13))
Element 39: (1, (5, 13), ['%', '', '%', ''], [(4, 12), (15, 12), (14, 5)], [True, False, True, False], 22, False, [False, False, False, False], 681, 'South', (5, 12))
Element 40: (1, (5, 12), ['', '', '', ''], [(3, 12), (15, 11), (14, 4)], [False, False, False, False], 20, False, [False, False, False, False], 700, 'South', (5, 11))
Element 41: (1, (5, 11), ['%', '', '', ''], [(3, 13), (15, 10), (14, 3)], [True, False, False, False], 18, False, [False, False, False, False], 719, 'South', (5, 10))
Element 42: (1, (5, 10), ['.', '%', '', ''], [(2, 13), (15, 9), (15, 3)], [False, True, False, False], 16, False, [True, False, False, False], 738, 'West', (4, 10))
Element 43: (1, (4, 10), ['.', '%', '%', ''], [(1, 13), (14, 9), (15, 2)], [False, True, True, False], 14, False, [True, False, False, False], 767, 'West', (3, 10))
Element 44: (1, (3, 10), ['%', '%', '%', ''], [(2, 13), (13, 9), (15, 1)], [True, True, True, False], 12, False, [False, False, False, False], 786, 'East', (4, 10))
Element 45: (1, (4, 10), ['', '%', '%', ''], [(3, 13), (12, 9), (14, 1)], [False, True, True, False], 10, False, [False, False, False, False], 805, 'East', (5, 10))
Element 46: (1, (5, 10), ['', '%', '', ''], [(3, 12), (12, 8), (13, 1)], [False, True, False, False], 8, False, [False, False, False, False], 824, 'East', (6, 10))
Element 47: (1, (6, 10), ['', '%', '', ''], [(4, 12), (12, 7), (12, 1)], [False, True, False, False], 6, False, [False, False, False, False], 843, 'West', (5, 10))
Element 48: (1, (5, 10), ['', '%', '', ''], [(5, 12), (12, 6), (11, 1)], [False, True, False, False], 4, False, [False, False, False, False], 1852, 'North', (5, 11))
Element 49: (1, (5, 11), ['%', '', '', ''], [(6, 12), (13, 6), (10, 1)], [True, False, False, False], 2, False, [False, False, False, False], 2861, 'North', (5, 12))
