Element 1: (0, (5, 8), ['.', '.', '%', '%'], [(8, 1), (9, 11), (17, 9)], [False, False, True, True], 98, False, [True, True, False, False], 0, 'South', (5, 7))
Element 2: (0, (5, 7), ['.', '%', '', '.'], [(9, 1), (10, 11), (18, 9)], [False, True, False, False], 96, False, [True, False, False, True], 39, 'East', (6, 7))
Element 3: (0, (6, 7), ['', '.', '%', '.'], [(10, 1), (11, 11), (18, 10)], [False, False, True, False], 94, False, [False, True, False, True], 1068, 'East', (7, 7))
Element 4: (0, (7, 7), ['', '.', '%', 'F'], [(11, 1), (12, 11), (18, 11)], [False, False, True, False], 92, False, [False, True, False, False], 1107, 'East', (8, 7))
Element 5: (0, (8, 7), ['', '.', '.', '%'], [(12, 1), (13, 11), (18, 12)], [False, False, False, True], 90, False, [False, True, True, False], 2136, 'North', (8, 8))
Element 6: (0, (8, 8), ['%', '', '%', '.'], [(13, 1), (12, 11), (18, 13)], [True, False, True, False], 88, False, [False, False, False, True], 2165, 'East', (9, 8))
Element 7: (0, (9, 8), ['', '%', '%', '.'], [(14, 1), (11, 11), (17, 13)], [False, True, True, False], 86, False, [False, False, False, True], 2194, 'East', (10, 8))
Element 8: (0, (10, 8), ['', '%', '%', '%'], [(15, 1), (11, 12), (17, 12)], [False, True, True, True], 84, False, [False, False, False, False], 2233, 'West', (9, 8))
Element 9: (0, (9, 8), ['', '%', '%', ''], [(16, 1), (11, 13), (17, 11)], [False, True, True, False], 82, False, [False, False, False, False], 2262, 'West', (8, 8))
Element 10: (0, (8, 8), ['%', '', '%', ''], [(17, 1), (12, 13), (17, 10)], [True, False, True, False], 80, False, [False, False, False, False], 2291, 'South', (8, 7))
Element 11: (0, (8, 7), ['', '.', '', '%'], [(18, 1), (13, 13), (16, 10)], [False, False, False, True], 78, False, [False, True, False, False], 2320, 'South', (8, 6))
Element 12: (0, (8, 6), ['.', '.', '', '.'], [(17, 1), (14, 13), (16, 11)], [False, False, False, False], 76, False, [True, True, False, True], 2349, 'East', (9, 6))
Element 13: (0, (9, 6), ['', '.', '%', '.'], [(17, 2), (14, 12), (16, 12)], [False, False, True, False], 74, False, [False, True, False, True], 2388, 'East', (10, 6))
Element 14: (0, (10, 6), ['', '.', '%', '.'], [(17, 3), (15, 12), (16, 13)], [False, False, True, False], 72, False, [False, True, False, True], 2427, 'East', (11, 6))
Element 15: (0, (11, 6), ['', '%', '.', 'F'], [(17, 4), (15, 11), (16, 12)], [False, True, False, False], 70, False, [False, False, True, False], 2456, 'East', (12, 6))
Element 16: (0, (12, 6), ['', '%', '.', '.'], [(18, 4), (15, 10), (16, 11)], [False, True, False, False], 68, False, [False, False, True, True], 3475, 'East', (13, 6))
Element 17: (0, (13, 6), ['', '.', '.', '.'], [(17, 4), (15, 9), (15, 11)], [False, False, False, False], 66, False, [False, True, True, True], 3494, 'East', (14, 6))
Element 18: (0, (14, 6), ['', '.', '.', '.'], [(17, 5), (16, 9), (15, 12)], [False, False, False, False], 64, False, [False, True, True, True], 3523, 'East', (15, 6))
Element 19: (0, (15, 6), ['', '.', '.', '.'], [(17, 6), (17, 9), (14, 12)], [False, False, False, False], 62, False, [False, True, True, True], 3542, 'East', (16, 6))
Element 20: (0, (16, 6), ['', '.', '.', ''], [(18, 6), (17, 8), (14, 13)], [False, False, False, False], 60, False, [False, True, True, False], 3571, 'North', (16, 7))
Element 21: (0, (16, 7), ['.', '', '%', '%'], [(17, 6), (18, 8), (13, 13)], [False, False, True, True], 58, False, [True, False, False, False], 3590, 'West', (15, 7))
Element 22: (0, (15, 7), ['.', '', '%', ''], [(17, 5), (18, 9), (12, 13)], [False, False, True, False], 56, False, [True, False, False, False], 3599, 'West', (14, 7))
Element 23: (0, (14, 7), ['.', '', '%', ''], [(16, 5), (18, 10), (11, 13)], [False, False, True, False], 54, False, [True, False, False, False], 3618, 'West', (13, 7))
Element 24: (0, (13, 7), ['.', '', '.', ''], [(16, 4), (18, 11), (11, 12)], [False, False, False, False], 52, False, [True, False, True, False], 3637, 'North', (13, 8))
Element 25: (0, (13, 8), ['.', '', '.', '%'], [(16, 3), (18, 12), (10, 12)], [False, False, False, True], 50, False, [True, False, True, False], 3666, 'North', (13, 9))
Element 26: (0, (13, 9), ['.', '', '%', '.'], [(16, 2), (18, 13), (9, 12)], [False, False, True, False], 48, False, [True, False, False, True], 3695, 'East', (14, 9))
Element 27: (0, (14, 9), ['', '%', '%', ''], [(15, 2), (17, 13), (9, 13)], [False, True, True, False], 46, False, [False, False, False, False], 3724, 'East', (15, 9))
Element 28: (0, (15, 9), ['', '%', '', ''], [(15, 3), (17, 12), (9, 12)], [False, True, False, False], 44, False, [False, False, False, False], 3733, 'East', (16, 9))
Element 29: (0, (16, 9), ['', '%', '', ''], [(14, 3), (17, 11), (8, 12)], [False, True, False, False], 42, False, [False, False, False, False], 3752, 'East', (17, 9))
Element 30: (0, (17, 9), ['', '', 'G', ''], [(14, 4), (17, 10), (9, 12)], [False, False, False, False], 40, False, [False, False, False, False], 3761, 'East', (18, 9))
Element 31: (0, (18, 9), ['', '', '', '%'], [(14, 5), (16, 10), (9, 11)], [False, False, False, True], 38, False, [False, False, False, False], 3770, 'North', (18, 10))
Element 32: (0, (18, 10), ['', '', '', '%'], [(15, 5), (16, 11), (9, 10)], [False, False, False, True], 36, False, [False, False, False, False], 3789, 'North', (18, 11))
Element 33: (0, (18, 11), ['', '', '', '%'], [(15, 6), (16, 12), (8, 10)], [False, False, False, True], 34, False, [False, False, False, False], 3798, 'North', (18, 12))
Element 34: (0, (18, 12), ['', '', '', '%'], [(16, 6), (16, 13), (7, 10)], [False, False, False, True], 32, False, [False, False, False, False], 3807, 'North', (18, 13))
Element 35: (0, (18, 13), ['', '', '%', '%'], [(16, 7), (16, 12), (7, 11)], [False, False, True, True], 30, False, [False, False, False, False], 3816, 'West', (17, 13))
Element 36: (0, (17, 13), ['', '', '%', ''], [(15, 7), (16, 11), (6, 11)], [False, False, True, False], 28, False, [False, False, False, False], 3825, 'South', (17, 12))
Element 37: (0, (17, 12), ['', '', '', ''], [(14, 7), (16, 10), (6, 12)], [False, False, False, False], 26, False, [False, False, False, False], 3834, 'South', (17, 11))
Element 38: (0, (17, 11), ['', 'G', '', ''], [(14, 6), (17, 10), (6, 13)], [False, False, False, False], 24, False, [False, False, False, False], 3843, 'West', (16, 11))
Element 39: (0, (16, 11), ['', '', '', 'G'], [(13, 6), (17, 11), (7, 13)], [False, False, False, False], 22, False, [False, False, False, False], 3852, 'North', (16, 12))
Element 40: (0, (16, 12), ['', 'G', '', ''], [(13, 5), (16, 11), (6, 13)], [False, False, False, False], 20, False, [False, False, False, False], 3861, 'North', (16, 13))
Element 41: (0, (16, 13), ['%', '', '%', ''], [(13, 4), (17, 11), (5, 13)], [True, False, True, False], 18, False, [False, False, False, False], 3880, 'South', (16, 12))
