Element 1: (0, (4, 5), ['.', '%', '%', '%'], [(8, 1), (16, 13), (18, 1)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (3, 5))
Element 2: (0, (3, 5), ['.', '%', '%', ''], [(9, 1), (17, 13), (17, 1)], [False, True, True, False], 96, False, [True, False, False, False], 39, 'West', (2, 5))
Element 3: (0, (2, 5), ['.', '%', '%', ''], [(10, 1), (18, 13), (17, 2)], [False, True, True, False], 94, False, [True, False, False, False], 1068, 'West', (1, 5))
Element 4: (0, (1, 5), ['%', '%', '%', ''], [(11, 1), (18, 12), (17, 3)], [True, True, True, False], 92, False, [False, False, False, False], 1107, 'East', (2, 5))
Element 5: (0, (2, 5), ['', '%', '%', ''], [(12, 1), (18, 11), (17, 4)], [False, True, True, False], 90, False, [False, False, False, False], 1136, 'East', (3, 5))
Element 6: (0, (3, 5), ['', '%', '%', ''], [(13, 1), (18, 10), (18, 4)], [False, True, True, False], 88, False, [False, False, False, False], 1165, 'East', (4, 5))
Element 7: (0, (4, 5), ['', '%', '%', '%'], [(14, 1), (18, 9), (17, 4)], [False, True, True, True], 86, False, [False, False, False, False], 1184, 'Stop', (4, 5))
Element 8: (0, (4, 5), ['', '%', '%', '%'], [(15, 1), (18, 8), (17, 5)], [False, True, True, True], 84, False, [False, False, False, False], 1213, 'West', (3, 5))
Element 9: (0, (3, 5), ['', '%', '%', ''], [(16, 1), (17, 8), (17, 6)], [False, True, True, False], 82, False, [False, False, False, False], 1242, 'West', (2, 5))
Element 10: (0, (2, 5), ['', '%', '%', ''], [(16, 2), (17, 9), (18, 6)], [False, True, True, False], 80, False, [False, False, False, False], 1271, 'West', (1, 5))
Element 11: (0, (1, 5), ['%', '%', '%', ''], [(16, 3), (17, 10), (17, 6)], [True, True, True, False], 78, False, [False, False, False, False], 1290, 'East', (2, 5))
Element 12: (0, (2, 5), ['', '%', '%', ''], [(16, 4), (17, 11), (16, 6)], [False, True, True, False], 76, False, [False, False, False, False], 1319, 'East', (3, 5))
Element 13: (0, (3, 5), ['', '%', '%', ''], [(16, 5), (17, 12), (16, 7)], [False, True, True, False], 74, False, [False, False, False, False], 1348, 'East', (4, 5))
Element 14: (0, (4, 5), ['', '%', '%', '%'], [(15, 5), (16, 12), (15, 7)], [False, True, True, True], 72, False, [False, False, False, False], 1377, 'Stop', (4, 5))
Element 15: (0, (4, 5), ['', '%', '%', '%'], [(15, 6), (16, 11), (14, 7)], [False, True, True, True], 70, False, [False, False, False, False], 1406, 'West', (3, 5))
Element 16: (0, (3, 5), ['', '%', '%', ''], [(14, 6), (16, 10), (13, 7)], [False, True, True, False], 68, False, [False, False, False, False], 1435, 'West', (2, 5))
Element 17: (0, (2, 5), ['', '%', '%', ''], [(14, 5), (16, 9), (13, 8)], [False, True, True, False], 66, False, [False, False, False, False], 1464, 'West', (1, 5))
Element 18: (0, (1, 5), ['%', '%', '%', ''], [(14, 4), (15, 9), (13, 9)], [True, True, True, False], 64, False, [False, False, False, False], 1493, 'East', (2, 5))
Element 19: (0, (2, 5), ['', '%', '%', ''], [(14, 3), (15, 10), (14, 9)], [False, True, True, False], 62, False, [False, False, False, False], 1522, 'East', (3, 5))
Element 20: (0, (3, 5), ['', '%', '%', ''], [(15, 3), (15, 11), (15, 9)], [False, True, True, False], 60, False, [False, False, False, False], 1541, 'East', (4, 5))
Element 21: (0, (4, 5), ['', '%', '%', '%'], [(15, 2), (15, 12), (16, 9)], [False, True, True, True], 58, False, [False, False, False, False], 1560, 'Stop', (4, 5))
Element 22: (0, (4, 5), ['', '%', '%', '%'], [(15, 3), (14, 12), (17, 9)], [False, True, True, True], 56, False, [False, False, False, False], 1569, 'West', (3, 5))
Element 23: (0, (3, 5), ['', '%', '%', ''], [(14, 3), (14, 13), (18, 9)], [False, True, True, False], 54, False, [False, False, False, False], 1578, 'West', (2, 5))
Element 24: (0, (2, 5), ['', '%', '%', ''], [(13, 3), (13, 13), (18, 10)], [False, True, True, False], 52, False, [False, False, False, False], 1597, 'West', (1, 5))
Element 25: (0, (1, 5), ['%', '%', '%', ''], [(13, 4), (12, 13), (18, 11)], [True, True, True, False], 50, False, [False, False, False, False], 1616, 'East', (2, 5))
Element 26: (0, (2, 5), ['', '%', '%', ''], [(13, 5), (11, 13), (18, 12)], [False, True, True, False], 48, False, [False, False, False, False], 1635, 'East', (3, 5))
