Element 1: (2, (7, 11), ['.', '.', '%', '%'], [(17, 13), (4, 1), (9, 3)], [False, False, True, True], 98, False, [True, True, False, False], 19, 'South', (7, 10))
Element 2: (2, (7, 10), ['.', '%', '', '.'], [(18, 13), (4, 2), (9, 4)], [False, True, False, False], 96, False, [True, False, False, True], 58, 'East', (8, 10))
Element 3: (2, (8, 10), ['', '%', '%', '.'], [(18, 12), (5, 2), (10, 4)], [False, True, True, False], 94, False, [False, False, False, True], 97, 'East', (9, 10))
Element 4: (2, (9, 10), ['', '%', '.', '%'], [(18, 11), (4, 2), (11, 4)], [False, True, False, True], 92, False, [False, False, True, False], 126, 'North', (9, 11))
Element 5: (2, (9, 11), ['%', '', '.', '.'], [(18, 10), (3, 2), (12, 4)], [True, False, False, False], 90, False, [False, False, True, True], 165, 'East', (10, 11))
Element 6: (2, (10, 11), ['', '%', '.', '.'], [(18, 9), (2, 2), (13, 4)], [False, True, False, False], 88, False, [False, False, True, True], 204, 'East', (11, 11))
Element 7: (2, (11, 11), ['', '%', '.', '.'], [(18, 8), (2, 1), (14, 4)], [False, True, False, False], 86, False, [False, False, True, True], 243, 'East', (12, 11))
Element 8: (2, (12, 11), ['', '%', '%', '.'], [(17, 8), (1, 1), (14, 5)], [False, True, True, False], 84, False, [False, False, False, True], 282, 'East', (13, 11))
Element 9: (2, (13, 11), ['', '%', '%', '%'], [(17, 9), (1, 2), (15, 5)], [False, True, True, True], 82, False, [False, False, False, False], 321, 'West', (12, 11))
Element 10: (2, (12, 11), ['', '%', '%', ''], [(17, 10), (1, 1), (16, 5)], [False, True, True, False], 80, False, [False, False, False, False], 340, 'West', (11, 11))
Element 11: (2, (11, 11), ['', '%', '.', ''], [(17, 11), (2, 1), (17, 5)], [False, True, False, False], 78, False, [False, False, True, False], 359, 'North', (11, 12))
Element 12: (2, (11, 12), ['.', '', '.', '%'], [(17, 12), (2, 2), (17, 6)], [False, False, False, True], 76, False, [True, False, True, False], 388, 'North', (11, 13))
Element 13: (2, (11, 13), ['%', '', '%', '.'], [(16, 12), (1, 2), (18, 6)], [True, False, True, False], 74, False, [False, False, False, True], 417, 'East', (12, 13))
Element 14: (2, (12, 13), ['', '%', '%', '.'], [(16, 11), (2, 2), (17, 6)], [False, True, True, False], 72, False, [False, False, False, True], 436, 'East', (13, 13))
Element 15: (2, (13, 13), ['', '%', '%', '.'], [(16, 10), (3, 2), (16, 6)], [False, True, True, False], 70, False, [False, False, False, True], 465, 'East', (14, 13))
Element 16: (2, (14, 13), ['', '.', '%', '%'], [(16, 9), (4, 2), (16, 7)], [False, False, True, True], 68, False, [False, True, False, False], 494, 'South', (14, 12))
Element 17: (2, (14, 12), ['%', '%', '', '.'], [(15, 9), (4, 1), (15, 7)], [True, True, False, False], 66, False, [False, False, False, True], 523, 'East', (15, 12))
Element 18: (2, (15, 12), ['', '.', '%', ''], [(15, 10), (3, 1), (15, 6)], [False, False, True, False], 64, False, [False, True, False, False], 552, 'South', (15, 11))
Element 19: (2, (15, 11), ['%', '', '', ''], [(15, 9), (3, 2), (14, 6)], [True, False, False, False], 62, False, [False, False, False, False], 571, 'East', (16, 11))
Element 20: (2, (16, 11), ['', '', '', ''], [(14, 9), (3, 1), (14, 7)], [False, False, False, False], 60, False, [False, False, False, False], 590, 'East', (17, 11))
Element 21: (2, (17, 11), ['', '', '', ''], [(13, 9), (2, 1), (13, 7)], [False, False, False, False], 58, False, [False, False, False, False], 609, 'East', (18, 11))
Element 22: (2, (18, 11), ['', '', '', '%'], [(12, 9), (3, 1), (13, 8)], [False, False, False, True], 56, False, [False, False, False, False], 628, 'North', (18, 12))
Element 23: (2, (18, 12), ['', '', '', '%'], [(11, 9), (3, 1), (12, 8)], [False, False, False, True], 54, False, [False, False, False, False], 647, 'North', (18, 13))
Element 24: (2, (18, 13), ['', '', '%', '%'], [(12, 9), (4, 1), (12, 7)], [False, False, True, True], 52, False, [False, False, False, False], 656, 'West', (17, 13))
Element 25: (2, (17, 13), ['', '', '%', ''], [(13, 9), (4, 2), (12, 6)], [False, False, True, False], 50, False, [False, False, False, False], 1655, 'South', (17, 12))
Element 26: (2, (17, 12), ['', '', '', ''], [(14, 9), (5, 2), (13, 6)], [False, False, False, False], 48, False, [False, False, False, False], 1664, 'West', (16, 12))
