Element 1: (2, (13, 6), ['F', '.', '.', '.'], [(7, 1), (9, 8), (18, 1)], [False, False, False, False], 98, False, [False, True, True, True], 19, 'West', (12, 6))
Element 13: (2, (17, 4), ['', '', '', ''], [(15, 3), (14, 9), (14, 3)], [False, False, False, False], 74, False, [False, False, False, False], 3397, 'East', (18, 4))
Element 14: (2, (18, 4), ['', '%', '%', '%'], [(16, 3), (15, 9), (14, 4)], [False, True, True, True], 72, False, [False, False, False, False], 3416, 'West', (17, 4))
Element 15: (2, (17, 4), ['', 'G', '', ''], [(17, 3), (16, 9), (14, 5)], [False, False, False, False], 70, False, [False, False, False, False], 3435, 'West', (16, 4))
Element 16: (2, (16, 4), ['%', '', '', 'G'], [(17, 4), (17, 9), (15, 5)], [True, False, False, False], 68, False, [False, False, False, False], 3454, 'North', (16, 5))
Element 17: (2, (16, 5), ['', '', '', ''], [(18, 4), (18, 9), (15, 6)], [False, False, False, False], 66, False, [False, False, False, False], 3473, 'West', (15, 5))
Element 18: (2, (15, 5), ['', '%', '', ''], [(17, 4), (18, 10), (14, 6)], [False, True, False, False], 64, False, [False, False, False, False], 3492, 'North', (15, 6))
Element 19: (2, (15, 6), ['', '', '', ''], [(17, 5), (18, 11), (14, 7)], [False, False, False, False], 62, False, [False, False, False, False], 3501, 'West', (14, 6))
Element 20: (2, (14, 6), ['', '', '', ''], [(17, 6), (18, 12), (15, 7)], [False, False, False, False], 60, False, [False, False, False, False], 3510, 'South', (14, 5))
Element 21: (2, (14, 5), ['.', '', '', ''], [(18, 6), (18, 13), (16, 7)], [False, False, False, False], 58, False, [True, False, False, False], 3519, 'West', (13, 5))
Element 22: (2, (13, 5), ['%', '.', '', ''], [(17, 6), (17, 13), (16, 6)], [True, False, False, False], 56, False, [False, True, False, False], 3538, 'South', (13, 4))
Element 23: (2, (13, 4), ['.', '.', '', ''], [(16, 6), (17, 12), (16, 7)], [False, False, False, False], 54, False, [True, True, False, False], 3557, 'South', (13, 3))
Element 24: (2, (13, 3), ['.', '%', '', ''], [(16, 7), (17, 11), (15, 7)], [False, True, False, False], 52, False, [True, False, False, False], 3576, 'West', (12, 3))
Element 25: (2, (12, 3), ['.', '%', '.', ''], [(15, 7), (17, 10), (14, 7)], [False, True, False, False], 50, False, [True, False, True, False], 3595, 'North', (12, 4))
Element 26: (2, (12, 4), ['.', '', '%', ''], [(15, 6), (16, 10), (13, 7)], [False, False, True, False], 48, False, [True, False, False, False], 3614, 'West', (11, 4))
Element 27: (2, (11, 4), ['.', '.', '%', ''], [(15, 5), (16, 11), (13, 8)], [False, False, True, False], 46, False, [True, True, False, False], 3633, 'South', (11, 3))
Element 28: (2, (11, 3), ['%', '.', '', ''], [(16, 5), (16, 12), (13, 9)], [True, False, False, False], 44, False, [False, True, False, False], 3652, 'South', (11, 2))
Element 29: (2, (11, 2), ['.', '', '', '%'], [(16, 4), (16, 13), (12, 9)], [False, False, False, True], 42, False, [True, False, False, False], 3681, 'West', (10, 2))
Element 30: (2, (10, 2), ['%', '', '%', ''], [(16, 5), (16, 12), (11, 9)], [True, False, True, False], 40, False, [False, False, False, False], 3700, 'South', (10, 1))
Element 31: (2, (10, 1), ['', '%', '', ''], [(15, 5), (15, 12), (12, 9)], [False, True, False, False], 38, False, [False, False, False, False], 3709, 'East', (11, 1))
Element 32: (2, (11, 1), ['', '%', '', ''], [(14, 5), (15, 11), (12, 8)], [False, True, False, False], 36, False, [False, False, False, False], 3718, 'East', (12, 1))
Element 33: (2, (12, 1), ['', '%', '%', ''], [(14, 6), (15, 10), (12, 7)], [False, True, True, False], 34, False, [False, False, False, False], 3727, 'East', (13, 1))
Element 34: (2, (13, 1), ['', '%', '%', ''], [(14, 7), (15, 11), (12, 6)], [False, True, True, False], 32, False, [False, False, False, False], 3726, 'East', (14, 1))
Element 35: (2, (14, 1), ['', '%', '%', ''], [(13, 7), (15, 12), (13, 6)], [False, True, True, False], 30, False, [False, False, False, False], 3725, 'East', (15, 1))
Element 36: (2, (15, 1), ['', '%', '', ''], [(13, 8), (14, 12), (13, 5)], [False, True, False, False], 28, False, [False, False, False, False], 3734, 'East', (16, 1))
Element 37: (2, (16, 1), ['', '%', '', ''], [(13, 9), (14, 13), (13, 4)], [False, True, False, False], 26, False, [False, False, False, False], 3743, 'East', (17, 1))
Element 38: (2, (17, 1), ['', '%', '', ''], [(14, 9), (13, 13), (13, 3)], [False, True, False, False], 24, False, [False, False, False, False], 3752, 'East', (18, 1))
Element 39: (2, (18, 1), ['', '%', '%', '%'], [(15, 9), (12, 13), (12, 3)], [False, True, True, True], 22, False, [False, False, False, False], 3761, 'West', (17, 1))
Element 40: (2, (17, 1), ['', '%', '', ''], [(16, 9), (11, 13), (12, 4)], [False, True, False, False], 20, False, [False, False, False, False], 3770, 'North', (17, 2))
Element 41: (2, (17, 2), ['', '', '', '%'], [(17, 9), (11, 12), (11, 4)], [False, False, False, True], 18, False, [False, False, False, False], 3779, 'North', (17, 3))
Element 42: (2, (17, 3), ['', '', '', '%'], [(17, 8), (11, 11), (10, 4)], [False, False, False, True], 16, False, [False, False, False, False], 3808, 'West', (16, 3))
Element 43: (2, (16, 3), ['', '', '', ''], [(18, 8), (12, 11), (10, 5)], [False, False, False, False], 14, False, [False, False, False, False], 3837, 'South', (16, 2))
Element 44: (2, (16, 2), ['', '', '', ''], [(18, 9), (13, 11), (9, 5)], [False, False, False, False], 12, False, [False, False, False, False], 3856, 'West', (15, 2))
Element 45: (2, (15, 2), ['%', '', '', ''], [(18, 10), (12, 11), (9, 4)], [True, False, False, False], 10, False, [False, False, False, False], 3865, 'North', (15, 3))
Element 46: (2, (15, 3), ['', '', '%', ''], [(18, 11), (11, 11), (9, 3)], [False, False, True, False], 8, False, [False, False, False, False], 3874, 'West', (14, 3))
Element 47: (2, (14, 3), ['', '%', '', ''], [(18, 12), (10, 11), (8, 3)], [False, True, False, False], 6, False, [False, False, False, False], 3893, 'North', (14, 4))
Element 48: (2, (14, 4), ['', '', '', '%'], [(18, 13), (10, 12), (8, 4)], [False, False, False, True], 4, False, [False, False, False, False], 3912, 'South', (14, 3))
Element 49: (2, (14, 3), ['', '%', '', ''], [(17, 13), (9, 12), (8, 5)], [False, True, False, False], 2, False, [False, False, False, False], 3931, 'East', (15, 3))
Element 50: (2, (15, 3), ['', '', '%', ''], [(17, 13), (9, 12), (7, 5)], [False, False, True, False], 0, False, [False, False, False, False], 3940, 'Stop', (15, 3))
Element 51: #0#
