Element 1: (1, (2, 12), ['.', 'F', '%', '.'], [(10, 12), (7, 2), (18, 13)], [False, False, True, False], 98, False, [True, False, False, True], 9, 'South', (2, 11))
Element 2: (1, (2, 11), ['F', '.', '', '%'], [(11, 12), (8, 2), (18, 12)], [False, False, False, True], 96, False, [False, True, False, False], 1038, 'West', (1, 11))
Element 3: (1, (1, 11), ['%', '.', '.', ''], [(12, 12), (9, 2), (18, 11)], [True, False, False, False], 94, False, [False, True, True, False], 3057, 'North', (1, 12))
Element 4: (1, (1, 12), ['%', '', '.', ''], [(13, 12), (10, 2), (18, 10)], [True, False, False, False], 92, False, [False, False, True, False], 3096, 'North', (1, 13))
Element 5: (1, (1, 13), ['%', '', '%', '%'], [(13, 13), (11, 2), (17, 10)], [True, False, True, True], 90, False, [False, False, False, False], 3135, 'South', (1, 12))
Element 6: (1, (1, 12), ['%', '', '', ''], [(14, 13), (12, 2), (17, 11)], [True, False, False, False], 88, False, [False, False, False, False], 3164, 'South', (1, 11))
Element 7: (1, (1, 11), ['%', '.', '', ''], [(15, 13), (13, 2), (17, 12)], [True, False, False, False], 86, False, [False, True, False, False], 3193, 'South', (1, 10))
Element 8: (1, (1, 10), ['%', '%', '', '.'], [(16, 13), (14, 2), (17, 13)], [True, True, False, False], 84, False, [False, False, False, True], 3232, 'East', (2, 10))
Element 9: (1, (2, 10), ['', '%', '', '.'], [(16, 12), (14, 3), (17, 12)], [False, True, False, False], 82, False, [False, False, False, True], 3261, 'East', (3, 10))
Element 10: (1, (3, 10), ['', '%', '%', '.'], [(16, 11), (14, 4), (17, 11)], [False, True, True, False], 80, False, [False, False, False, True], 3290, 'East', (4, 10))
Element 11: (1, (4, 10), ['', '%', '.', '%'], [(16, 10), (15, 4), (17, 12)], [False, True, False, True], 78, False, [False, False, True, False], 3319, 'North', (4, 11))
Element 12: (1, (4, 11), ['%', '', '.', '.'], [(16, 9), (16, 4), (17, 11)], [True, False, False, False], 76, False, [False, False, True, True], 3348, 'East', (5, 11))
Element 13: (1, (5, 11), ['', '%', '.', '.'], [(17, 9), (17, 4), (16, 11)], [False, True, False, False], 74, False, [False, False, True, True], 3377, 'East', (6, 11))
Element 14: (1, (6, 11), ['', '%', '.', '%'], [(17, 10), (18, 4), (16, 12)], [False, True, False, True], 72, False, [False, False, True, False], 3396, 'North', (6, 12))
Element 15: (1, (6, 12), ['.', '', '.', '.'], [(18, 10), (18, 5), (15, 12)], [False, False, False, False], 70, False, [True, False, True, True], 3425, 'East', (7, 12))
Element 16: (1, (7, 12), ['', '%', '.', '.'], [(18, 11), (17, 5), (15, 13)], [False, True, False, False], 68, False, [False, False, True, True], 3444, 'East', (8, 12))
Element 17: (1, (8, 12), ['', '%', '%', ''], [(18, 12), (17, 6), (16, 13)], [False, True, True, False], 66, False, [False, False, False, False], 3463, 'East', (9, 12))
Element 18: (1, (9, 12), ['', '%', '.', ''], [(18, 13), (17, 7), (15, 13)], [False, True, False, False], 64, False, [False, False, True, False], 3472, 'North', (9, 13))
Element 19: (1, (9, 13), ['%', '', '%', '.'], [(17, 13), (18, 7), (14, 13)], [True, False, True, False], 62, False, [False, False, False, True], 3491, 'East', (10, 13))
Element 20: (1, (10, 13), ['', '', '%', '%'], [(17, 12), (17, 7), (13, 13)], [False, False, True, True], 60, False, [False, False, False, False], 3500, 'South', (10, 12))
Element 21: (1, (10, 12), ['', '%', '', ''], [(17, 11), (17, 6), (12, 13)], [False, True, False, False], 58, False, [False, False, False, False], 3509, 'East', (11, 12))
Element 22: (1, (11, 12), ['', '%', '%', 'G'], [(17, 12), (16, 6), (12, 12)], [False, True, True, False], 56, False, [False, False, False, False], 3518, 'West', (10, 12))
Element 23: (1, (10, 12), ['', '%', '', ''], [(17, 13), (16, 5), (12, 11)], [False, True, False, False], 54, False, [False, False, False, False], 3537, 'North', (10, 13))
Element 24: (1, (10, 13), ['', '', '%', '%'], [(18, 13), (15, 5), (13, 11)], [False, False, True, True], 52, False, [False, False, False, False], 3556, 'West', (9, 13))
Element 25: (1, (9, 13), ['%', '', '%', ''], [(18, 12), (15, 6), (13, 12)], [True, False, True, False], 50, False, [False, False, False, False], 3565, 'South', (9, 12))
