Element 1: (1, (9, 5), ['.', '.', '.', 'F'], [(10, 13), (18, 5), (18, 10)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'East', (10, 5))
Element 33: (1, (12, 6), ['', '', '%', ''], [(17, 10), (11, 2), (12, 12)], [False, False, True, False], 34, False, [False, False, False, False], 1627, 'East', (13, 6))
Element 34: (1, (13, 6), ['', '', '%', '%'], [(18, 10), (11, 3), (13, 12)], [False, False, True, True], 32, False, [False, False, False, False], 1636, 'South', (13, 5))
Element 35: (1, (13, 5), ['', '', '', ''], [(18, 11), (10, 3), (12, 12)], [False, False, False, False], 30, False, [False, False, False, False], 1645, 'West', (12, 5))
Element 36: (1, (12, 5), ['%', '', '', ''], [(17, 11), (10, 2), (11, 12)], [True, False, False, False], 28, False, [False, False, False, False], 1654, 'East', (13, 5))
Element 37: (1, (13, 5), ['', '', '', ''], [(17, 12), (9, 2), (10, 12)], [False, False, False, False], 26, False, [False, False, False, False], 2653, 'East', (14, 5))
Element 38: (1, (14, 5), ['', '', '%', ''], [(17, 11), (9, 3), (9, 12)], [False, False, True, False], 24, False, [False, False, False, False], 2672, 'East', (15, 5))
Element 39: (1, (15, 5), ['', '', '', ''], [(17, 10), (9, 4), (8, 12)], [False, False, False, False], 22, False, [False, False, False, False], 2691, 'North', (15, 6))
Element 40: (1, (15, 6), ['%', '', '', ''], [(17, 11), (8, 4), (7, 12)], [True, False, False, False], 20, False, [False, False, False, False], 2710, 'East', (16, 6))
Element 41: (1, (16, 6), ['', '', '%', ''], [(16, 11), (8, 5), (7, 13)], [False, False, True, False], 18, False, [False, False, False, False], 2729, 'South', (16, 5))
Element 42: (1, (16, 5), ['', '', '', ''], [(16, 10), (8, 6), (6, 13)], [False, False, False, False], 16, False, [False, False, False, False], 2748, 'West', (15, 5))
Element 43: (1, (15, 5), ['', '', '', ''], [(16, 11), (9, 6), (6, 12)], [False, False, False, False], 14, False, [False, False, False, False], 2767, 'East', (16, 5))
Element 44: (1, (16, 5), ['', '', '', ''], [(16, 12), (9, 7), (6, 11)], [False, False, False, False], 12, False, [False, False, False, False], 2786, 'East', (17, 5))
Element 45: (1, (17, 5), ['', '', '', ''], [(15, 12), (10, 7), (5, 11)], [False, False, False, False], 10, False, [False, False, False, False], 2805, 'East', (18, 5))
Element 46: (1, (18, 5), ['', '', '%', '%'], [(16, 12), (10, 8), (5, 12)], [False, False, True, True], 8, False, [False, False, False, False], 2824, 'South', (18, 4))
Element 47: (1, (18, 4), ['', '', '', '%'], [(17, 12), (9, 8), (5, 13)], [False, False, False, True], 6, False, [False, False, False, False], 2843, 'South', (18, 3))
Element 48: (1, (18, 3), ['', '%', '', '%'], [(16, 12), (8, 8), (4, 13)], [False, True, False, True], 4, False, [False, False, False, False], 2862, 'West', (17, 3))
Element 49: (1, (17, 3), ['.', '%', '', ''], [(16, 13), (8, 9), (4, 12)], [False, True, False, False], 2, False, [True, False, False, False], 2881, 'West', (16, 3))
Element 50: (1, (16, 3), ['%', '%', '', ''], [(16, 13), (7, 9), (4, 11)], [True, True, False, False], 0, False, [False, False, False, False], 2910, 'Stop', (16, 3))
Element 51: #0#
