Element 1: (1, (4, 4), ['.', '.', '.', '%'], [(7, 12), (5, 2), (6, 9)], [False, False, False, True], 98, False, [True, True, True, False], 9, 'North', (4, 5))
Element 2: (1, (4, 5), ['.', '', '.', '.'], [(8, 12), (6, 2), (7, 9)], [False, False, False, False], 96, False, [True, False, True, True], 48, 'East', (5, 5))
Element 3: (1, (5, 5), ['', '%', '.', '.'], [(9, 12), (7, 2), (8, 9)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (6, 5))
Element 4: (1, (6, 5), ['', '.', '.', '%'], [(10, 12), (8, 2), (8, 8)], [False, False, False, True], 92, False, [False, True, True, False], 126, 'North', (6, 6))
Element 5: (1, (6, 6), ['.', '', '%', '%'], [(11, 12), (9, 2), (9, 8)], [False, False, True, True], 90, False, [True, False, False, False], 1155, 'West', (5, 6))
Element 6: (1, (5, 6), ['.', '', '%', ''], [(12, 12), (10, 2), (10, 8)], [False, False, True, False], 88, False, [True, False, False, False], 1194, 'West', (4, 6))
Element 7: (1, (4, 6), ['.', '', '%', ''], [(13, 12), (11, 2), (10, 7)], [False, False, True, False], 86, False, [True, False, False, False], 1233, 'West', (3, 6))
Element 8: (1, (3, 6), ['.', '.', '.', ''], [(13, 13), (12, 2), (9, 7)], [False, False, False, False], 84, False, [True, True, True, False], 1272, 'North', (3, 7))
Element 9: (1, (3, 7), ['.', '', '%', '%'], [(14, 13), (13, 2), (9, 6)], [False, False, True, True], 82, False, [True, False, False, False], 1311, 'West', (2, 7))
Element 10: (1, (2, 7), ['.', '.', 'F', ''], [(15, 13), (14, 2), (9, 5)], [False, False, False, False], 80, False, [True, True, False, False], 1350, 'North', (2, 8))
Element 11: (1, (2, 8), ['F', '', '%', '%'], [(16, 13), (14, 3), (10, 5)], [False, False, True, True], 78, False, [False, False, False, False], 3369, 'West', (1, 8))
Element 12: (1, (1, 8), ['%', '.', '%', ''], [(17, 13), (14, 4), (10, 4)], [True, False, True, False], 76, False, [False, True, False, False], 4398, 'South', (1, 7))
Element 13: (1, (1, 7), ['%', '.', '', ''], [(18, 13), (15, 4), (11, 4)], [True, False, False, False], 74, False, [False, True, False, False], 4437, 'South', (1, 6))
Element 14: (1, (1, 6), ['%', '.', '', '.'], [(18, 12), (16, 4), (12, 4)], [True, False, False, False], 72, False, [False, True, False, True], 4476, 'East', (2, 6))
Element 15: (1, (2, 6), ['', '.', '', ''], [(18, 11), (17, 4), (13, 4)], [False, False, False, False], 70, False, [False, True, False, False], 4515, 'South', (2, 5))
Element 16: (1, (2, 5), ['.', '.', '', '.'], [(18, 10), (18, 4), (13, 5)], [False, False, False, False], 68, False, [True, True, False, True], 4554, 'East', (3, 5))
Element 17: (1, (3, 5), ['', '.', '', ''], [(17, 10), (18, 5), (14, 5)], [False, False, False, False], 66, False, [False, True, False, False], 4593, 'South', (3, 4))
Element 18: (1, (3, 4), ['.', '.', '', ''], [(17, 11), (17, 5), (15, 5)], [False, False, False, False], 64, False, [True, True, False, False], 4632, 'South', (3, 3))
Element 19: (1, (3, 3), ['.', '%', '', '.'], [(17, 12), (17, 6), (16, 5)], [False, True, False, False], 62, False, [True, False, False, True], 4671, 'East', (4, 3))
Element 20: (1, (4, 3), ['', '.', '', '.'], [(16, 12), (17, 7), (16, 6)], [False, False, False, False], 60, False, [False, True, False, True], 4710, 'East', (5, 3))
Element 21: (1, (5, 3), ['', '', '%', '.'], [(16, 11), (18, 7), (15, 6)], [False, False, True, False], 58, False, [False, False, False, True], 4749, 'East', (6, 3))
Element 22: (1, (6, 3), ['', '', '.', '.'], [(16, 10), (17, 7), (15, 7)], [False, False, False, False], 56, False, [False, False, True, True], 4778, 'East', (7, 3))
Element 23: (1, (7, 3), ['', '', '%', '.'], [(16, 9), (17, 6), (15, 8)], [False, False, True, False], 54, False, [False, False, False, True], 4807, 'East', (8, 3))
Element 24: (1, (8, 3), ['', '', '.', '.'], [(17, 9), (16, 6), (14, 8)], [False, False, False, False], 52, False, [False, False, True, True], 4836, 'East', (9, 3))
Element 25: (1, (9, 3), ['', '', '.', '.'], [(16, 9), (16, 5), (14, 7)], [False, False, False, False], 50, False, [False, False, True, True], 4855, 'East', (10, 3))
Element 26: (1, (10, 3), ['', '', '', '.'], [(16, 10), (15, 5), (14, 8)], [False, False, False, False], 48, False, [False, False, False, True], 4864, 'East', (11, 3))
Element 27: (1, (11, 3), ['', '', '', '%'], [(16, 11), (15, 6), (13, 8)], [False, False, False, True], 46, False, [False, False, False, False], 4883, 'North', (11, 4))
Element 28: (1, (11, 4), ['', '', '%', ''], [(16, 12), (15, 7), (14, 8)], [False, False, True, False], 44, False, [False, False, False, False], 4882, 'East', (12, 4))
Element 29: (1, (12, 4), ['', '%', '.', ''], [(15, 12), (15, 8), (13, 8)], [False, True, False, False], 42, False, [False, False, True, False], 4891, 'North', (12, 5))
Element 30: (1, (12, 5), ['%', '', '.', ''], [(16, 12), (14, 8), (13, 8)], [True, False, False, False], 40, False, [False, False, True, False], 4900, 'North', (12, 6))
Element 31: (1, (12, 6), ['.', '', '%', '.'], [(17, 12), (14, 7), (14, 8)], [False, False, True, False], 38, False, [True, False, False, True], 4909, 'East', (13, 6))
Element 32: (1, (13, 6), ['', '', '%', '%'], [(17, 11), (15, 7), (13, 8)], [False, False, True, True], 36, False, [False, False, False, False], 4918, 'South', (13, 5))
Element 33: (1, (13, 5), ['', '', '', ''], [(16, 11), (15, 8), (13, 8)], [False, False, False, False], 34, False, [False, False, False, False], 4917, 'East', (14, 5))
Element 34: (1, (14, 5), ['', '', '%', ''], [(17, 11), (15, 7), (13, 8)], [False, False, True, False], 32, False, [False, False, False, False], 4916, 'East', (15, 5))
Element 35: (1, (15, 5), ['', '', '', ''], [(17, 10), (14, 7), (13, 8)], [False, False, False, False], 30, False, [False, False, False, False], 4915, 'East', (16, 5))
Element 36: (1, (16, 5), ['', '', '', ''], [(17, 9), (15, 7), (13, 8)], [False, False, False, False], 28, False, [False, False, False, False], 4914, 'East', (17, 5))
Element 37: (1, (17, 5), ['', '', '', ''], [(17, 10), (15, 6), (13, 8)], [False, False, False, False], 26, False, [False, False, False, False], 4913, 'East', (18, 5))
Element 38: (1, (18, 5), ['', '', '%', '%'], [(16, 10), (15, 5), (13, 8)], [False, False, True, True], 24, False, [False, False, False, False], 4912, 'South', (18, 4))
Element 39: (1, (18, 4), ['', '.', '', '%'], [(17, 10), (14, 5), (13, 8)], [False, False, False, True], 22, False, [False, True, False, False], 4911, 'South', (18, 3))
Element 40: (1, (18, 3), ['.', '%', '', '%'], [(18, 10), (13, 5), (13, 8)], [False, True, False, True], 20, False, [True, False, False, False], 4920, 'West', (17, 3))
Element 41: (1, (17, 3), ['.', '%', '', ''], [(18, 11), (13, 6), (13, 8)], [False, True, False, False], 18, False, [True, False, False, False], 4929, 'West', (16, 3))
Element 42: (1, (16, 3), ['%', '%', '', ''], [(17, 11), (12, 6), (13, 8)], [True, True, False, False], 16, False, [False, False, False, False], 4938, 'North', (16, 4))
Element 43: (1, (16, 4), ['', '', '', ''], [(18, 11), (11, 6), (13, 8)], [False, False, False, False], 14, False, [False, False, False, False], 4947, 'East', (17, 4))
Element 44: (1, (17, 4), ['', '', '', ''], [(18, 12), (12, 6), (13, 8)], [False, False, False, False], 12, False, [False, False, False, False], 4946, 'West', (16, 4))
Element 45: (1, (16, 4), ['', '', '', ''], [(17, 12), (12, 5), (13, 8)], [False, False, False, False], 10, False, [False, False, False, False], 4945, 'West', (15, 4))
Element 46: (1, (15, 4), ['', '%', '', ''], [(18, 12), (12, 4), (13, 8)], [False, True, False, False], 8, False, [False, False, False, False], 4944, 'West', (14, 4))
Element 47: (1, (14, 4), ['G', '', '', ''], [(18, 13), (13, 4), (13, 8)], [False, False, False, False], 6, False, [False, False, False, False], 4943, 'South', (14, 3))
Element 48: (1, (14, 3), ['G', '', '', '%'], [(17, 13), (13, 3), (13, 8)], [False, False, False, True], 4, False, [False, False, False, False], 4952, 'South', (14, 2))
Element 49: (1, (14, 2), ['', '.', '', '%'], [(17, 12), (13, 4), (13, 8)], [False, False, False, True], 2, False, [False, True, False, False], 4951, 'South', (14, 1))
Element 50: (1, (14, 1), ['.', '%', '', '.'], [(17, 12), (12, 4), (13, 8)], [False, True, False, False], 0, False, [True, False, False, True], 4960, 'Stop', (14, 1))
Element 51: #0#
