Element 1: (0, (2, 7), ['.', '.', 'F', '.'], [(2, 4), (6, 13), (18, 1)], [False, False, False, False], 98, False, [True, True, False, True], 0, 'North', (2, 8))
Element 2: (0, (2, 8), ['F', '', '%', '%'], [(1, 4), (5, 13), (17, 1)], [False, False, True, True], 96, False, [False, False, False, False], 1029, 'West', (1, 8))
Element 3: (0, (1, 8), ['%', '.', '%', ''], [(1, 5), (4, 13), (18, 1)], [True, False, True, False], 94, False, [False, True, False, False], 2048, 'South', (1, 7))
Element 4: (0, (1, 7), ['%', '.', '', ''], [(2, 5), (4, 12), (18, 1)], [True, False, False, False], 92, False, [False, True, False, False], 2077, 'South', (1, 6))
Element 5: (0, (1, 6), ['%', '', '', '.'], [(3, 5), (5, 12), (17, 1)], [True, False, False, False], 90, False, [False, False, False, True], 2106, 'East', (2, 6))
Element 6: (0, (2, 6), ['', '', '', '.'], [(4, 5), (6, 12), (18, 1)], [False, False, False, False], 88, False, [False, False, False, True], 2135, 'East', (3, 6))
Element 7: (0, (3, 6), ['', '', '.', '.'], [(5, 5), (7, 12), (18, 1)], [False, False, False, False], 86, False, [False, False, True, True], 2164, 'North', (3, 7))
Element 8: (0, (3, 7), ['', '', '%', '%'], [(6, 5), (8, 12), (17, 1)], [False, False, True, True], 84, False, [False, False, False, False], 2193, 'South', (3, 6))
Element 9: (0, (3, 6), ['', '', '', '.'], [(6, 6), (9, 12), (18, 1)], [False, False, False, False], 82, False, [False, False, False, True], 2212, 'East', (4, 6))
Element 10: (0, (4, 6), ['', '', '%', 'G'], [(5, 6), (10, 12), (18, 1)], [False, False, True, False], 80, False, [False, False, False, False], 2241, 'South', (4, 5))
Element 11: (0, (4, 5), ['', '.', 'G', ''], [(4, 6), (11, 12), (17, 1)], [False, False, False, False], 78, False, [False, True, False, False], 2250, 'South', (4, 4))
Element 12: (0, (4, 4), ['.', '.', '', '%'], [(3, 6), (12, 12), (18, 1)], [False, False, False, True], 76, False, [True, True, False, False], 2269, 'South', (4, 3))
Element 13: (0, (4, 3), ['.', '.', '', '.'], [(3, 7), (13, 12), (18, 1)], [False, False, False, False], 74, False, [True, True, False, True], 2288, 'East', (5, 3))
Element 14: (0, (5, 3), ['', '.', '%', '.'], [(2, 7), (13, 13), (17, 1)], [False, False, True, False], 72, False, [False, True, False, True], 2307, 'East', (6, 3))
Element 15: (0, (6, 3), ['', '.', '.', '.'], [(2, 8), (14, 13), (18, 1)], [False, False, False, False], 70, False, [False, True, True, True], 2326, 'East', (7, 3))
Element 16: (0, (7, 3), ['', '.', '%', '.'], [(1, 8), (15, 13), (18, 1)], [False, False, True, False], 68, False, [False, True, False, True], 2345, 'East', (8, 3))
Element 17: (0, (8, 3), ['', '.', '.', '.'], [(1, 7), (16, 13), (17, 1)], [False, False, False, False], 66, False, [False, True, True, True], 2364, 'East', (9, 3))
Element 18: (0, (9, 3), ['', 'F', '.', '.'], [(1, 6), (17, 13), (18, 1)], [False, False, False, False], 64, False, [False, False, True, True], 2383, 'South', (9, 2))
Element 19: (0, (9, 2), ['.', '.', '', '.'], [(2, 6), (18, 13), (18, 1)], [False, False, False, False], 62, False, [True, True, False, True], 3392, 'East', (10, 2))
Element 20: (0, (10, 2), ['', '%', '.', '.'], [(1, 6), (18, 12), (17, 1)], [False, True, False, False], 60, False, [False, False, True, True], 3411, 'East', (11, 2))
Element 21: (0, (11, 2), ['', '.', '.', '.'], [(1, 7), (18, 11), (18, 1)], [False, False, False, False], 58, False, [False, True, True, True], 3430, 'East', (12, 2))
Element 22: (0, (12, 2), ['', '.', '%', '.'], [(1, 8), (18, 10), (18, 1)], [False, False, True, False], 56, False, [False, True, False, True], 3449, 'East', (13, 2))
Element 23: (0, (13, 2), ['', '.', '.', '.'], [(2, 8), (17, 10), (17, 1)], [False, False, False, False], 54, False, [False, True, True, True], 3468, 'East', (14, 2))
Element 24: (0, (14, 2), ['', '.', '.', '%'], [(2, 7), (17, 11), (18, 1)], [False, False, False, True], 52, False, [False, True, True, False], 3487, 'North', (14, 3))
Element 25: (0, (14, 3), ['.', '', '.', '%'], [(2, 6), (17, 12), (18, 1)], [False, False, False, True], 50, False, [True, False, True, False], 3506, 'North', (14, 4))
Element 26: (0, (14, 4), ['.', '', '.', '.'], [(2, 7), (16, 12), (17, 1)], [False, False, False, False], 48, False, [True, False, True, True], 3525, 'East', (15, 4))
Element 27: (0, (15, 4), ['', '%', '.', '.'], [(1, 7), (16, 11), (18, 1)], [False, True, False, False], 46, False, [False, False, True, True], 3544, 'East', (16, 4))
Element 28: (0, (16, 4), ['', '.', '.', '.'], [(2, 7), (16, 10), (18, 1)], [False, False, False, False], 44, False, [False, True, True, True], 3563, 'East', (17, 4))
Element 29: (0, (17, 4), ['', '.', '.', '.'], [(3, 7), (16, 9), (17, 1)], [False, False, False, False], 42, False, [False, True, True, True], 3582, 'East', (18, 4))
Element 30: (0, (18, 4), ['', '.', '.', '%'], [(3, 6), (17, 9), (18, 1)], [False, False, False, True], 40, False, [False, True, True, False], 3601, 'North', (18, 5))
Element 31: (0, (18, 5), ['.', '', '%', '%'], [(2, 6), (16, 9), (18, 1)], [False, False, True, True], 38, False, [True, False, False, False], 3610, 'West', (17, 5))
Element 32: (0, (17, 5), ['.', '', '.', ''], [(3, 6), (16, 10), (17, 1)], [False, False, False, False], 36, False, [True, False, True, False], 3619, 'North', (17, 6))
Element 33: (0, (17, 6), ['.', '', '.', '%'], [(4, 6), (16, 11), (18, 1)], [False, False, False, True], 34, False, [True, False, True, False], 3628, 'North', (17, 7))
Element 34: (0, (17, 7), ['%', '', '%', '.'], [(5, 6), (16, 12), (18, 1)], [True, False, True, False], 32, False, [False, False, False, True], 3637, 'East', (18, 7))
Element 35: (0, (18, 7), ['', '%', '%', '%'], [(6, 6), (15, 12), (17, 1)], [False, True, True, True], 30, False, [False, False, False, False], 3656, 'West', (17, 7))
Element 36: (0, (17, 7), ['%', '', '%', ''], [(6, 5), (16, 12), (18, 1)], [True, False, True, False], 28, False, [False, False, False, False], 3655, 'South', (17, 6))
Element 37: (0, (17, 6), ['.', '', '', '%'], [(6, 4), (17, 12), (18, 1)], [False, False, False, True], 26, False, [True, False, False, False], 3664, 'West', (16, 6))
Element 38: (0, (16, 6), ['.', '.', '%', ''], [(6, 3), (17, 11), (17, 1)], [False, False, True, False], 24, False, [True, True, False, False], 3673, 'South', (16, 5))
Element 39: (0, (16, 5), ['.', '', '', ''], [(6, 2), (16, 11), (18, 1)], [False, False, False, False], 22, False, [True, False, False, False], 3692, 'West', (15, 5))
Element 40: (0, (15, 5), ['.', '', '.', ''], [(7, 2), (17, 11), (18, 1)], [False, False, False, False], 20, False, [True, False, True, False], 3711, 'North', (15, 6))
Element 41: (0, (15, 6), ['%', '', '.', ''], [(8, 2), (17, 10), (17, 1)], [True, False, False, False], 18, False, [False, False, True, False], 3730, 'North', (15, 7))
Element 42: (0, (15, 7), ['.', '', '.', '%'], [(8, 1), (17, 9), (18, 1)], [False, False, False, True], 16, False, [True, False, True, False], 3749, 'North', (15, 8))
Element 43: (0, (15, 8), ['.', '', '%', '%'], [(9, 1), (17, 10), (18, 1)], [False, False, True, True], 14, False, [True, False, False, False], 3768, 'West', (14, 8))
Element 44: (0, (14, 8), ['.', '.', '%', ''], [(9, 2), (16, 10), (17, 1)], [False, False, True, False], 12, False, [True, True, False, False], 3777, 'South', (14, 7))
Element 45: (0, (14, 7), ['%', '%', '', ''], [(10, 2), (17, 10), (18, 1)], [True, True, False, False], 10, False, [False, False, False, False], 3786, 'North', (14, 8))
Element 46: (0, (14, 8), ['.', '', '%', ''], [(10, 3), (18, 10), (18, 1)], [False, False, True, False], 8, False, [True, False, False, False], 3795, 'West', (13, 8))
Element 47: (0, (13, 8), ['%', '%', '%', ''], [(11, 3), (18, 11), (17, 1)], [True, True, True, False], 6, False, [False, False, False, False], 3814, 'East', (14, 8))
Element 48: (0, (14, 8), ['', '', '%', ''], [(11, 4), (17, 11), (18, 1)], [False, False, True, False], 4, False, [False, False, False, False], 3823, 'East', (15, 8))
Element 49: (0, (15, 8), ['', '', '%', '%'], [(12, 4), (18, 11), (18, 1)], [False, False, True, True], 2, False, [False, False, False, False], 3832, 'South', (15, 7))
Element 50: (0, (15, 7), ['', '', '', '%'], [(13, 4), (18, 12), (17, 1)], [False, False, False, True], 0, False, [False, False, False, False], 3841, 'Stop', (15, 7))
Element 51: #0#
