Element 1: (2, (17, 1), ['%', '%', '%', '.'], [(7, 2), (17, 9), (18, 7)], [True, True, True, False], 98, False, [False, False, False, True], 19, 'East', (18, 1))
Element 2: (2, (18, 1), ['', '%', '%', '%'], [(8, 2), (17, 10), (17, 7)], [False, True, True, True], 96, False, [False, False, False, False], 58, 'West', (17, 1))
Element 3: (2, (17, 1), ['%', '%', '%', ''], [(9, 2), (18, 10), (17, 6)], [True, True, True, False], 94, False, [False, False, False, False], 1077, 'Stop', (17, 1))
Element 4: (2, (17, 1), ['%', '%', '%', ''], [(10, 2), (18, 11), (17, 5)], [True, True, True, False], 92, False, [False, False, False, False], 1106, 'East', (18, 1))
Element 5: (2, (18, 1), ['', '%', '%', '%'], [(11, 2), (18, 12), (18, 5)], [False, True, True, True], 90, False, [False, False, False, False], 1135, 'West', (17, 1))
Element 6: (2, (17, 1), ['%', '%', '%', ''], [(12, 2), (18, 13), (18, 4)], [True, True, True, False], 88, False, [False, False, False, False], 1164, 'Stop', (17, 1))
Element 7: (2, (17, 1), ['%', '%', '%', ''], [(13, 2), (17, 13), (18, 3)], [True, True, True, False], 86, False, [False, False, False, False], 1193, 'East', (18, 1))
Element 8: (2, (18, 1), ['', '%', '%', '%'], [(14, 2), (17, 12), (17, 3)], [False, True, True, True], 84, False, [False, False, False, False], 1222, 'West', (17, 1))
Element 9: (2, (17, 1), ['%', '%', '%', ''], [(14, 3), (17, 11), (17, 4)], [True, True, True, False], 82, False, [False, False, False, False], 1251, 'Stop', (17, 1))
Element 10: (2, (17, 1), ['%', '%', '%', ''], [(14, 4), (16, 11), (16, 4)], [True, True, True, False], 80, False, [False, False, False, False], 1280, 'East', (18, 1))
Element 11: (2, (18, 1), ['', '%', '%', '%'], [(15, 4), (16, 12), (16, 5)], [False, True, True, True], 78, False, [False, False, False, False], 1309, 'West', (17, 1))
Element 12: (2, (17, 1), ['%', '%', '%', ''], [(15, 5), (16, 13), (16, 6)], [True, True, True, False], 76, False, [False, False, False, False], 1338, 'Stop', (17, 1))
Element 13: (2, (17, 1), ['%', '%', '%', ''], [(14, 5), (15, 13), (15, 6)], [True, True, True, False], 74, False, [False, False, False, False], 1367, 'East', (18, 1))
Element 14: (2, (18, 1), ['', '%', '%', '%'], [(13, 5), (15, 12), (15, 7)], [False, True, True, True], 72, False, [False, False, False, False], 1396, 'West', (17, 1))
Element 15: (2, (17, 1), ['%', '%', '%', ''], [(13, 6), (15, 13), (15, 8)], [True, True, True, False], 70, False, [False, False, False, False], 1415, 'Stop', (17, 1))
Element 16: (2, (17, 1), ['%', '%', '%', ''], [(12, 6), (14, 13), (14, 8)], [True, True, True, False], 68, False, [False, False, False, False], 1444, 'East', (18, 1))
Element 17: (2, (18, 1), ['', '%', '%', '%'], [(12, 5), (13, 13), (14, 7)], [False, True, True, True], 66, False, [False, False, False, False], 1473, 'West', (17, 1))
Element 18: (2, (17, 1), ['%', '%', '%', ''], [(12, 4), (13, 12), (14, 8)], [True, True, True, False], 64, False, [False, False, False, False], 1492, 'Stop', (17, 1))
Element 19: (2, (17, 1), ['%', '%', '%', ''], [(13, 4), (13, 11), (13, 8)], [True, True, True, False], 62, False, [False, False, False, False], 1521, 'East', (18, 1))
Element 20: (2, (18, 1), ['', '%', '%', '%'], [(13, 3), (12, 11), (14, 8)], [False, True, True, True], 60, False, [False, False, False, False], 1540, 'West', (17, 1))
Element 21: (2, (17, 1), ['%', '%', '%', ''], [(13, 4), (12, 12), (15, 8)], [True, True, True, False], 58, False, [False, False, False, False], 1549, 'Stop', (17, 1))
Element 22: (2, (17, 1), ['%', '%', '%', ''], [(12, 4), (12, 13), (15, 7)], [True, True, True, False], 56, False, [False, False, False, False], 1558, 'East', (18, 1))
Element 23: (2, (18, 1), ['', '%', '%', '%'], [(11, 4), (12, 12), (14, 7)], [False, True, True, True], 54, False, [False, False, False, False], 1567, 'West', (17, 1))
Element 24: (2, (17, 1), ['%', '%', '%', ''], [(11, 3), (11, 12), (15, 7)], [True, True, True, False], 52, False, [False, False, False, False], 1586, 'Stop', (17, 1))
Element 25: (2, (17, 1), ['%', '%', '%', ''], [(10, 3), (10, 12), (15, 6)], [True, True, True, False], 50, False, [False, False, False, False], 1605, 'East', (18, 1))
Element 26: (2, (18, 1), ['', '%', '%', '%'], [(10, 4), (10, 13), (15, 5)], [False, True, True, True], 48, False, [False, False, False, False], 1624, 'West', (17, 1))
Element 27: (2, (17, 1), ['%', '%', '%', ''], [(10, 5), (9, 13), (15, 4)], [True, True, True, False], 46, False, [False, False, False, False], 2633, 'Stop', (17, 1))
Element 28: (2, (17, 1), ['%', '%', '%', ''], [(9, 5), (9, 12), (14, 4)], [True, True, True, False], 44, False, [False, False, False, False], 2652, 'East', (18, 1))
Element 29: (2, (18, 1), ['', '%', '%', '%'], [(9, 6), (8, 12), (14, 5)], [False, True, True, True], 42, False, [False, False, False, False], 2671, 'West', (17, 1))
Element 30: (2, (17, 1), ['%', '%', '%', ''], [(9, 7), (7, 12), (13, 5)], [True, True, True, False], 40, False, [False, False, False, False], 2690, 'Stop', (17, 1))
Element 31: (2, (17, 1), ['%', '%', '%', ''], [(10, 7), (7, 13), (13, 6)], [True, True, True, False], 38, False, [False, False, False, False], 2709, 'East', (18, 1))
Element 32: (2, (18, 1), ['', '%', '%', '%'], [(10, 8), (6, 13), (12, 6)], [False, True, True, True], 36, False, [False, False, False, False], 2728, 'West', (17, 1))
Element 33: (2, (17, 1), ['%', '%', '%', ''], [(9, 8), (6, 12), (11, 6)], [True, True, True, False], 34, False, [False, False, False, False], 2757, 'Stop', (17, 1))
Element 34: (2, (17, 1), ['%', '%', '%', ''], [(8, 8), (6, 11), (12, 6)], [True, True, True, False], 32, False, [False, False, False, False], 2776, 'East', (18, 1))
Element 35: (2, (18, 1), ['', '%', '%', '%'], [(8, 9), (5, 11), (12, 5)], [False, True, True, True], 30, False, [False, False, False, False], 2795, 'West', (17, 1))
Element 36: (2, (17, 1), ['%', '%', '%', ''], [(7, 9), (5, 12), (12, 4)], [True, True, True, False], 28, False, [False, False, False, False], 2814, 'Stop', (17, 1))
Element 37: (2, (17, 1), ['%', '%', '%', ''], [(7, 8), (5, 13), (13, 4)], [True, True, True, False], 26, False, [False, False, False, False], 2833, 'East', (18, 1))
Element 38: (2, (18, 1), ['', '%', '%', '%'], [(6, 8), (4, 13), (13, 3)], [False, True, True, True], 24, False, [False, False, False, False], 2852, 'West', (17, 1))
Element 39: (2, (17, 1), ['%', '%', '%', ''], [(6, 9), (4, 12), (14, 3)], [True, True, True, False], 22, False, [False, False, False, False], 2871, 'Stop', (17, 1))
Element 40: (2, (17, 1), ['%', '%', '%', ''], [(6, 8), (4, 11), (14, 2)], [True, True, True, False], 20, False, [False, False, False, False], 2880, 'East', (18, 1))
Element 41: (2, (18, 1), ['', '%', '%', '%'], [(5, 8), (4, 10), (14, 1)], [False, True, True, True], 18, False, [False, False, False, False], 2909, 'West', (17, 1))
Element 42: (2, (17, 1), ['%', '%', '%', ''], [(4, 8), (3, 10), (15, 1)], [True, True, True, False], 16, False, [False, False, False, False], 2938, 'Stop', (17, 1))
Element 43: (2, (17, 1), ['%', '%', '%', ''], [(5, 8), (2, 10), (14, 1)], [True, True, True, False], 14, False, [False, False, False, False], 2947, 'East', (18, 1))
Element 44: (2, (18, 1), ['', '%', '%', '%'], [(6, 8), (2, 11), (13, 1)], [False, True, True, True], 12, False, [False, False, False, False], 3956, 'West', (17, 1))
Element 45: (2, (17, 1), ['%', '%', '%', ''], [(7, 8), (1, 11), (12, 1)], [True, True, True, False], 10, False, [False, False, False, False], 4965, 'Stop', (17, 1))
Element 46: (2, (17, 1), ['%', '%', '%', ''], [(7, 9), (1, 12), (11, 1)], [True, True, True, False], 8, False, [False, False, False, False], 4984, 'East', (18, 1))
Element 47: (2, (18, 1), ['', '%', '%', '%'], [(6, 9), (2, 12), (11, 2)], [False, True, True, True], 6, False, [False, False, False, False], 4993, 'West', (17, 1))
Element 48: (2, (17, 1), ['%', '%', '%', ''], [(7, 9), (3, 12), (12, 2)], [True, True, True, False], 4, False, [False, False, False, False], 5002, 'Stop', (17, 1))
Element 49: (2, (17, 1), ['%', '%', '%', ''], [(8, 9), (3, 13), (13, 2)], [True, True, True, False], 2, False, [False, False, False, False], 5011, 'East', (18, 1))
Element 50: (2, (18, 1), ['', '%', '%', '%'], [(8, 9), (3, 13), (12, 2)], [False, True, True, True], 0, False, [False, False, False, False], 5010, 'Stop', (18, 1))
Element 51: #0#
