Element 1: (0, (10, 7), ['.', '%', '.', '%'], [(1, 1), (6, 13), (13, 13)], [False, True, False, True], 98, False, [True, False, True, False], 0, 'North', (10, 8))
Element 2: (0, (10, 8), ['.', '', '%', '%'], [(2, 1), (7, 13), (14, 13)], [False, False, True, True], 96, False, [True, False, False, False], 39, 'West', (9, 8))
Element 3: (0, (9, 8), ['.', '.', '%', ''], [(3, 1), (7, 12), (15, 13)], [False, False, True, False], 94, False, [True, True, False, False], 78, 'South', (9, 7))
Element 4: (0, (9, 7), ['%', '.', '', ''], [(4, 1), (8, 12), (16, 13)], [True, False, False, False], 92, False, [False, True, False, False], 117, 'South', (9, 6))
Element 5: (0, (9, 6), ['.', '.', '', '%'], [(5, 1), (9, 12), (17, 13)], [False, False, False, True], 90, False, [True, True, False, False], 156, 'South', (9, 5))
Element 6: (0, (9, 5), ['.', '.', '', 'F'], [(6, 1), (10, 12), (18, 13)], [False, False, False, False], 88, False, [True, True, False, False], 195, 'East', (10, 5))
Element 7: (0, (10, 5), ['', '.', '%', '%'], [(7, 1), (11, 12), (18, 12)], [False, False, True, True], 86, False, [False, True, False, False], 1224, 'South', (10, 4))
Element 8: (0, (10, 4), ['.', '.', '', '.'], [(8, 1), (12, 12), (18, 11)], [False, False, False, False], 84, False, [True, True, False, True], 1263, 'East', (11, 4))
Element 9: (0, (11, 4), ['', '.', '%', '.'], [(9, 1), (13, 12), (18, 10)], [False, False, True, False], 82, False, [False, True, False, True], 1302, 'East', (12, 4))
Element 10: (0, (12, 4), ['', '%', '.', '.'], [(9, 2), (13, 11), (17, 10)], [False, True, False, False], 80, False, [False, False, True, True], 2331, 'East', (13, 4))
Element 11: (0, (13, 4), ['', '.', '.', '.'], [(10, 2), (12, 11), (17, 11)], [False, False, False, False], 78, False, [False, True, True, True], 2370, 'East', (14, 4))
Element 12: (0, (14, 4), ['', '.', '.', '.'], [(11, 2), (13, 11), (17, 12)], [False, False, False, False], 76, False, [False, True, True, True], 2399, 'East', (15, 4))
Element 13: (0, (15, 4), ['', '%', '.', '.'], [(12, 2), (13, 12), (16, 12)], [False, True, False, False], 74, False, [False, False, True, True], 2428, 'East', (16, 4))
Element 14: (0, (16, 4), ['', '.', '.', '.'], [(13, 2), (13, 13), (16, 11)], [False, False, False, False], 72, False, [False, True, True, True], 2457, 'East', (17, 4))
Element 15: (0, (17, 4), ['', '.', '.', '.'], [(14, 2), (12, 13), (16, 10)], [False, False, False, False], 70, False, [False, True, True, True], 2496, 'East', (18, 4))
Element 16: (0, (18, 4), ['', '.', '.', '%'], [(14, 3), (13, 13), (16, 9)], [False, False, False, True], 68, False, [False, True, True, False], 2525, 'North', (18, 5))
Element 17: (0, (18, 5), ['.', '', '%', '%'], [(13, 3), (14, 13), (17, 9)], [False, False, True, True], 66, False, [True, False, False, False], 2554, 'West', (17, 5))
Element 18: (0, (17, 5), ['.', '', '.', ''], [(13, 4), (15, 13), (16, 9)], [False, False, False, False], 64, False, [True, False, True, False], 2563, 'North', (17, 6))
Element 19: (0, (17, 6), ['.', '', '.', '%'], [(13, 5), (15, 12), (16, 10)], [False, False, False, True], 62, False, [True, False, True, False], 2592, 'North', (17, 7))
Element 20: (0, (17, 7), ['%', '', '%', '.'], [(14, 5), (16, 12), (16, 11)], [True, False, True, False], 60, False, [False, False, False, True], 2611, 'East', (18, 7))
Element 21: (0, (18, 7), ['', '%', '%', '%'], [(15, 5), (17, 12), (16, 12)], [False, True, True, True], 58, False, [False, False, False, False], 2630, 'West', (17, 7))
Element 22: (0, (17, 7), ['%', '', '%', ''], [(16, 5), (18, 12), (15, 12)], [True, False, True, False], 56, False, [False, False, False, False], 2639, 'South', (17, 6))
Element 23: (0, (17, 6), ['G', '', '', '%'], [(16, 6), (18, 13), (16, 12)], [False, False, False, True], 54, False, [False, False, False, False], 2648, 'South', (17, 5))
Element 24: (0, (17, 5), ['', '', '', ''], [(15, 6), (17, 13), (17, 12)], [False, False, False, False], 52, False, [False, False, False, False], 2657, 'North', (17, 6))
Element 25: (0, (17, 6), ['', '', '', '%'], [(15, 7), (16, 13), (17, 11)], [False, False, False, True], 50, False, [False, False, False, False], 2666, 'South', (17, 5))
Element 26: (0, (17, 5), ['', '', '', ''], [(15, 8), (17, 13), (16, 11)], [False, False, False, False], 48, False, [False, False, False, False], 2675, 'West', (16, 5))
Element 27: (0, (16, 5), ['', '', '', ''], [(14, 8), (18, 13), (17, 11)], [False, False, False, False], 46, False, [False, False, False, False], 2684, 'North', (16, 6))
Element 28: (0, (16, 6), ['', '', '%', ''], [(14, 7), (18, 12), (17, 10)], [False, False, True, False], 44, False, [False, False, False, False], 2693, 'West', (15, 6))
Element 29: (0, (15, 6), ['%', '', '', ''], [(14, 8), (18, 11), (17, 9)], [True, False, False, False], 42, False, [False, False, False, False], 2692, 'North', (15, 7))
Element 30: (0, (15, 7), ['', '', '', '%'], [(13, 8), (18, 10), (17, 10)], [False, False, False, True], 40, False, [False, False, False, False], 2701, 'North', (15, 8))
Element 31: (0, (15, 8), ['G', '', '%', '%'], [(14, 8), (18, 11), (16, 10)], [False, False, True, True], 38, False, [False, False, False, False], 2700, 'South', (15, 7))
Element 32: (0, (15, 7), ['', '', 'G', '%'], [(15, 8), (17, 11), (17, 10)], [False, False, False, True], 36, False, [False, False, False, False], 2699, 'West', (14, 7))
Element 33: (0, (14, 7), ['%', '%', '', 'G'], [(15, 7), (16, 11), (18, 10)], [True, True, False, False], 34, False, [False, False, False, False], 2698, 'North', (14, 8))
Element 34: (0, (14, 8), ['', 'G', '%', ''], [(14, 7), (16, 10), (18, 11)], [False, False, True, False], 32, False, [False, False, False, False], 2697, 'West', (13, 8))
Element 35: (0, (13, 8), ['%', '%', '%', ''], [(15, 7), (17, 10), (17, 11)], [True, True, True, False], 30, False, [False, False, False, False], 2696, 'East', (14, 8))
Element 36: (0, (14, 8), ['', '', '%', ''], [(15, 6), (17, 9), (18, 11)], [False, False, True, False], 28, False, [False, False, False, False], 2695, 'South', (14, 7))
Element 37: (0, (14, 7), ['%', '%', '', ''], [(16, 6), (16, 9), (18, 12)], [True, True, False, False], 26, False, [False, False, False, False], 2694, 'East', (15, 7))
Element 38: (0, (15, 7), ['', '', '', '%'], [(17, 6), (17, 9), (17, 12)], [False, False, False, True], 24, False, [False, False, False, False], 2693, 'South', (15, 6))
Element 39: (0, (15, 6), ['%', '', '', ''], [(17, 7), (17, 10), (18, 12)], [True, False, False, False], 22, False, [False, False, False, False], 2692, 'South', (15, 5))
Element 40: (0, (15, 5), ['', '', '', ''], [(18, 7), (16, 10), (18, 13)], [False, False, False, False], 20, False, [False, False, False, False], 2691, 'West', (14, 5))
Element 41: (0, (14, 5), ['', '', '%', ''], [(17, 7), (16, 9), (17, 13)], [False, False, True, False], 18, False, [False, False, False, False], 2690, 'West', (13, 5))
Element 42: (0, (13, 5), ['.', '', '.', ''], [(17, 6), (16, 10), (17, 12)], [False, False, False, False], 16, False, [True, False, True, False], 2689, 'North', (13, 6))
Element 43: (0, (13, 6), ['.', '', '%', '%'], [(17, 5), (16, 11), (17, 13)], [False, False, True, True], 14, False, [True, False, False, False], 2698, 'West', (12, 6))
Element 44: (0, (12, 6), ['.', '.', '%', ''], [(18, 5), (17, 11), (16, 13)], [False, False, True, False], 12, False, [True, True, False, False], 2707, 'South', (12, 5))
Element 45: (0, (12, 5), ['%', '', '', ''], [(18, 4), (18, 11), (16, 12)], [True, False, False, False], 10, False, [False, False, False, False], 2716, 'North', (12, 6))
Element 46: (0, (12, 6), ['.', '', '%', ''], [(18, 3), (18, 12), (16, 13)], [False, False, True, False], 8, False, [True, False, False, False], 2725, 'West', (11, 6))
Element 47: (0, (11, 6), ['%', '%', '%', ''], [(17, 3), (17, 12), (15, 13)], [True, True, True, False], 6, False, [False, False, False, False], 2744, 'East', (12, 6))
Element 48: (0, (12, 6), ['', '', '%', ''], [(16, 3), (17, 13), (15, 12)], [False, False, True, False], 4, False, [False, False, False, False], 2753, 'East', (13, 6))
Element 49: (0, (13, 6), ['', '', '%', '%'], [(16, 4), (17, 12), (15, 13)], [False, False, True, True], 2, False, [False, False, False, False], 2752, 'South', (13, 5))
Element 50: (0, (13, 5), ['', '', '', ''], [(17, 4), (17, 11), (14, 13)], [False, False, False, False], 0, False, [False, False, False, False], 2751, 'Stop', (13, 5))
Element 51: #0#
