Element 1: (0, (14, 8), ['.', '.', '%', '.'], [(5, 6), (7, 1), (15, 13)], [False, False, True, False], 98, False, [True, True, False, True], 0, 'East', (15, 8))
Element 2: (0, (15, 8), ['', '.', '%', '%'], [(6, 6), (8, 1), (16, 13)], [False, False, True, True], 96, False, [False, True, False, False], 39, 'South', (15, 7))
Element 3: (0, (15, 7), ['.', '.', '', '%'], [(6, 5), (9, 1), (17, 13)], [False, False, False, True], 94, False, [True, True, False, False], 78, 'South', (15, 6))
Element 4: (0, (15, 6), ['%', '.', '', '.'], [(6, 4), (9, 2), (18, 13)], [True, False, False, False], 92, False, [False, True, False, True], 1107, 'East', (16, 6))
Element 5: (0, (16, 6), ['', '.', '%', '.'], [(6, 3), (10, 2), (18, 12)], [False, False, True, False], 90, False, [False, True, False, True], 1146, 'East', (17, 6))
Element 6: (0, (17, 6), ['', '.', '.', '%'], [(7, 3), (11, 2), (18, 11)], [False, False, False, True], 88, False, [False, True, True, False], 1185, 'North', (17, 7))
Element 7: (0, (17, 7), ['%', '', '%', '.'], [(8, 3), (12, 2), (18, 10)], [True, False, True, False], 86, False, [False, False, False, True], 1224, 'East', (18, 7))
Element 8: (0, (18, 7), ['', '%', '%', '%'], [(9, 3), (13, 2), (17, 10)], [False, True, True, True], 84, False, [False, False, False, False], 1263, 'West', (17, 7))
Element 9: (0, (17, 7), ['%', '', '%', ''], [(10, 3), (14, 2), (17, 11)], [True, False, True, False], 82, False, [False, False, False, False], 1292, 'South', (17, 6))
Element 10: (0, (17, 6), ['', '.', '', '%'], [(11, 3), (14, 3), (17, 12)], [False, False, False, True], 80, False, [False, True, False, False], 1321, 'South', (17, 5))
Element 11: (0, (17, 5), ['.', '.', '', '.'], [(11, 4), (14, 4), (16, 12)], [False, False, False, False], 78, False, [True, True, False, True], 1360, 'East', (18, 5))
Element 12: (0, (18, 5), ['', '.', '%', '%'], [(12, 4), (15, 4), (16, 11)], [False, False, True, True], 76, False, [False, True, False, False], 1399, 'South', (18, 4))
Element 13: (0, (18, 4), ['.', '.', '', '%'], [(13, 4), (16, 4), (16, 10)], [False, False, False, True], 74, False, [True, True, False, False], 1438, 'South', (18, 3))
Element 14: (0, (18, 3), ['.', '%', '', '%'], [(13, 5), (17, 4), (16, 9)], [False, True, False, True], 72, False, [True, False, False, False], 1477, 'West', (17, 3))
Element 15: (0, (17, 3), ['.', '%', '', ''], [(14, 5), (18, 4), (17, 9)], [False, True, False, False], 70, False, [True, False, False, False], 1506, 'West', (16, 3))
