Element 1: (3, (18, 1), ['.', '%', '%', '%'], [(5, 3), (5, 6), (10, 7)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (17, 1))
Element 2: (3, (17, 1), ['%', '%', '%', ''], [(6, 3), (6, 6), (10, 8)], [True, True, True, False], 96, False, [False, False, False, False], 68, 'East', (18, 1))
Element 3: (3, (18, 1), ['', '%', '%', '%'], [(7, 3), (6, 5), (9, 8)], [False, True, True, True], 94, False, [False, False, False, False], 97, 'Stop', (18, 1))
Element 4: (3, (18, 1), ['', '%', '%', '%'], [(8, 3), (6, 4), (8, 8)], [False, True, True, True], 92, False, [False, False, False, False], 126, 'West', (17, 1))
Element 5: (3, (17, 1), ['%', '%', '%', ''], [(9, 3), (6, 3), (8, 9)], [True, True, True, False], 90, False, [False, False, False, False], 145, 'East', (18, 1))
Element 6: (3, (18, 1), ['', '%', '%', '%'], [(9, 2), (6, 2), (7, 9)], [False, True, True, True], 88, False, [False, False, False, False], 1164, 'Stop', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(10, 2), (7, 2), (7, 8)], [False, True, True, True], 86, False, [False, False, False, False], 1193, 'West', (17, 1))
Element 8: (3, (17, 1), ['%', '%', '%', ''], [(11, 2), (8, 2), (6, 8)], [True, True, True, False], 84, False, [False, False, False, False], 1222, 'East', (18, 1))
Element 9: (3, (18, 1), ['', '%', '%', '%'], [(12, 2), (8, 1), (6, 9)], [False, True, True, True], 82, False, [False, False, False, False], 1251, 'Stop', (18, 1))
Element 10: (3, (18, 1), ['', '%', '%', '%'], [(13, 2), (9, 1), (6, 8)], [False, True, True, True], 80, False, [False, False, False, False], 1270, 'West', (17, 1))
Element 11: (3, (17, 1), ['%', '%', '%', ''], [(14, 2), (9, 2), (5, 8)], [True, True, True, False], 78, False, [False, False, False, False], 1289, 'East', (18, 1))
Element 12: (3, (18, 1), ['', '%', '%', '%'], [(14, 3), (10, 2), (4, 8)], [False, True, True, True], 76, False, [False, False, False, False], 1308, 'Stop', (18, 1))
Element 13: (3, (18, 1), ['', '%', '%', '%'], [(14, 4), (10, 3), (5, 8)], [False, True, True, True], 74, False, [False, False, False, False], 1327, 'West', (17, 1))
Element 14: (3, (17, 1), ['%', '%', '%', ''], [(15, 4), (11, 3), (6, 8)], [True, True, True, False], 72, False, [False, False, False, False], 1346, 'East', (18, 1))
