Element 1: (1, (1, 4), ['%', '%', '.', '.'], [(6, 8), (6, 1), (16, 5)], [True, True, False, False], 98, False, [False, False, True, True], 9, 'East', (2, 4))
Element 2: (1, (2, 4), ['', '.', '.', '.'], [(7, 8), (7, 1), (17, 5)], [False, False, False, False], 96, False, [False, True, True, True], 48, 'East', (3, 4))
Element 3: (1, (3, 4), ['', '.', '.', '.'], [(8, 8), (8, 1), (18, 5)], [False, False, False, False], 94, False, [False, True, True, True], 87, 'East', (4, 4))
Element 4: (1, (4, 4), ['', '.', '.', '%'], [(9, 8), (9, 1), (18, 4)], [False, False, False, True], 92, False, [False, True, True, False], 126, 'North', (4, 5))
Element 5: (1, (4, 5), ['.', '', '.', '.'], [(10, 8), (9, 2), (18, 3)], [False, False, False, False], 90, False, [True, False, True, True], 1155, 'East', (5, 5))
Element 6: (1, (5, 5), ['', '%', '.', '.'], [(10, 7), (10, 2), (17, 3)], [False, True, False, False], 88, False, [False, False, True, True], 1194, 'East', (6, 5))
Element 7: (1, (6, 5), ['', '.', '.', '%'], [(9, 7), (11, 2), (17, 4)], [False, False, False, True], 86, False, [False, True, True, False], 1233, 'North', (6, 6))
Element 8: (1, (6, 6), ['.', '', '%', '%'], [(9, 6), (12, 2), (16, 4)], [False, False, True, True], 84, False, [True, False, False, False], 1272, 'West', (5, 6))
Element 9: (1, (5, 6), ['.', '', '%', ''], [(9, 5), (13, 2), (16, 3)], [False, False, True, False], 82, False, [True, False, False, False], 1311, 'West', (4, 6))
Element 10: (1, (4, 6), ['.', '', '%', ''], [(10, 5), (14, 2), (16, 4)], [False, False, True, False], 80, False, [True, False, False, False], 2330, 'West', (3, 6))
Element 11: (1, (3, 6), ['.', '.', '.', ''], [(10, 4), (14, 3), (15, 4)], [False, False, False, False], 78, False, [True, True, True, False], 2369, 'North', (3, 7))
Element 12: (1, (3, 7), ['.', '', '%', '%'], [(11, 4), (14, 4), (15, 5)], [False, False, True, True], 76, False, [True, False, False, False], 2408, 'West', (2, 7))
Element 13: (1, (2, 7), ['.', '.', 'F', ''], [(12, 4), (14, 5), (15, 6)], [False, False, False, False], 74, False, [True, True, False, False], 2447, 'North', (2, 8))
Element 14: (1, (2, 8), ['F', '', '%', '%'], [(13, 4), (13, 5), (16, 6)], [False, False, True, True], 72, False, [False, False, False, False], 3476, 'West', (1, 8))
Element 15: (1, (1, 8), ['%', '.', '%', ''], [(13, 3), (13, 6), (17, 6)], [True, False, True, False], 70, False, [False, True, False, False], 4505, 'South', (1, 7))
Element 16: (1, (1, 7), ['%', '.', '', ''], [(14, 3), (12, 6), (17, 7)], [True, False, False, False], 68, False, [False, True, False, False], 4534, 'South', (1, 6))
Element 17: (1, (1, 6), ['%', '.', '', '.'], [(14, 4), (12, 5), (18, 7)], [True, False, False, False], 66, False, [False, True, False, True], 4563, 'East', (2, 6))
Element 18: (1, (2, 6), ['', '.', '', ''], [(15, 4), (12, 4), (17, 7)], [False, False, False, False], 64, False, [False, True, False, False], 4572, 'South', (2, 5))
Element 19: (1, (2, 5), ['.', '', '', '.'], [(16, 4), (13, 4), (17, 6)], [False, False, False, False], 62, False, [True, False, False, True], 4581, 'East', (3, 5))
Element 20: (1, (3, 5), ['', '', '', ''], [(17, 4), (13, 3), (16, 6)], [False, False, False, False], 60, False, [False, False, False, False], 4590, 'West', (2, 5))
Element 21: (1, (2, 5), ['.', '', '', ''], [(18, 4), (13, 4), (15, 6)], [False, False, False, False], 58, False, [True, False, False, False], 4589, 'West', (1, 5))
Element 22: (1, (1, 5), ['%', '', '', ''], [(18, 5), (12, 4), (15, 7)], [True, False, False, False], 56, False, [False, False, False, False], 4608, 'East', (2, 5))
Element 23: (1, (2, 5), ['', '', '', ''], [(17, 5), (11, 4), (15, 8)], [False, False, False, False], 54, False, [False, False, False, False], 4617, 'North', (2, 6))
Element 24: (1, (2, 6), ['', '', '', ''], [(17, 6), (11, 3), (14, 8)], [False, False, False, False], 52, False, [False, False, False, False], 4636, 'West', (1, 6))
Element 25: (1, (1, 6), ['%', '', '', ''], [(17, 7), (10, 3), (14, 7)], [True, False, False, False], 50, False, [False, False, False, False], 4655, 'South', (1, 5))
Element 26: (1, (1, 5), ['%', '', '', ''], [(18, 7), (9, 3), (14, 8)], [True, False, False, False], 48, False, [False, False, False, False], 4664, 'North', (1, 6))
Element 27: (1, (1, 6), ['%', '', '', ''], [(17, 7), (9, 4), (13, 8)], [True, False, False, False], 46, False, [False, False, False, False], 4683, 'North', (1, 7))
Element 28: (1, (1, 7), ['%', '', '', ''], [(17, 6), (8, 4), (14, 8)], [True, False, False, False], 44, False, [False, False, False, False], 4692, 'North', (1, 8))
Element 29: (1, (1, 8), ['%', '', '%', ''], [(16, 6), (8, 5), (15, 8)], [True, False, True, False], 42, False, [False, False, False, False], 4701, 'East', (2, 8))
Element 30: (1, (2, 8), ['', '', '%', '%'], [(16, 5), (8, 6), (15, 7)], [False, False, True, True], 40, False, [False, False, False, False], 4710, 'South', (2, 7))
Element 31: (1, (2, 7), ['', '', '', ''], [(15, 5), (9, 6), (14, 7)], [False, False, False, False], 38, False, [False, False, False, False], 4709, 'South', (2, 6))
Element 32: (1, (2, 6), ['', '', '', ''], [(15, 6), (9, 7), (15, 7)], [False, False, False, False], 36, False, [False, False, False, False], 4708, 'North', (2, 7))
Element 33: (1, (2, 7), ['', '', '', ''], [(15, 7), (10, 7), (14, 7)], [False, False, False, False], 34, False, [False, False, False, False], 4707, 'West', (1, 7))
Element 34: (1, (1, 7), ['%', '', '', ''], [(15, 8), (10, 8), (14, 7)], [True, False, False, False], 32, False, [False, False, False, False], 4706, 'East', (2, 7))
Element 35: (1, (2, 7), ['', '', '', ''], [(14, 8), (9, 8), (14, 7)], [False, False, False, False], 30, False, [False, False, False, False], 4705, 'East', (3, 7))
Element 36: (1, (3, 7), ['', '', '%', '%'], [(13, 8), (8, 8), (14, 7)], [False, False, True, True], 28, False, [False, False, False, False], 4704, 'South', (3, 6))
Element 37: (1, (3, 6), ['', '', '', ''], [(14, 8), (8, 9), (14, 7)], [False, False, False, False], 26, False, [False, False, False, False], 4713, 'South', (3, 5))
Element 38: (1, (3, 5), ['', '', '', ''], [(15, 8), (7, 9), (14, 7)], [False, False, False, False], 24, False, [False, False, False, False], 4722, 'North', (3, 6))
Element 39: (1, (3, 6), ['', '', '', ''], [(15, 7), (6, 9), (14, 7)], [False, False, False, False], 22, False, [False, False, False, False], 4731, 'West', (2, 6))
Element 40: (1, (2, 6), ['', '', '', ''], [(15, 6), (6, 8), (14, 7)], [False, False, False, False], 20, False, [False, False, False, False], 4730, 'East', (3, 6))
Element 41: (1, (3, 6), ['', '', '', ''], [(15, 5), (7, 8), (14, 7)], [False, False, False, False], 18, False, [False, False, False, False], 4729, 'East', (4, 6))
Element 42: (1, (4, 6), ['', '', '%', ''], [(14, 5), (6, 8), (14, 7)], [False, False, True, False], 16, False, [False, False, False, False], 4728, 'East', (5, 6))
Element 43: (1, (5, 6), ['', '', '%', ''], [(13, 5), (5, 8), (14, 7)], [False, False, True, False], 14, False, [False, False, False, False], 4727, 'East', (6, 6))
Element 44: (1, (6, 6), ['', '', '%', '%'], [(13, 6), (4, 8), (14, 7)], [False, False, True, True], 12, False, [False, False, False, False], 4736, 'South', (6, 5))
Element 45: (1, (6, 5), ['', '.', '', '%'], [(12, 6), (5, 8), (14, 7)], [False, False, False, True], 10, False, [False, True, False, False], 4735, 'South', (6, 4))
Element 46: (1, (6, 4), ['%', '.', '', '%'], [(11, 6), (6, 8), (14, 7)], [True, False, False, True], 8, False, [False, True, False, False], 4754, 'South', (6, 3))
Element 47: (1, (6, 3), ['.', '.', '', '.'], [(12, 6), (6, 9), (14, 7)], [False, False, False, False], 6, False, [True, True, False, True], 4763, 'East', (7, 3))
Element 48: (1, (7, 3), ['', '.', '%', '.'], [(12, 5), (7, 9), (14, 7)], [False, False, True, False], 4, False, [False, True, False, True], 4772, 'East', (8, 3))
Element 49: (1, (8, 3), ['', '.', '', ''], [(12, 6), (7, 8), (14, 7)], [False, False, False, False], 2, False, [False, True, False, False], 4781, 'South', (8, 2))
Element 50: (1, (8, 2), ['.', '', '', ''], [(12, 6), (7, 9), (14, 7)], [False, False, False, False], 0, False, [True, False, False, False], 4790, 'Stop', (8, 2))
Element 51: #0#
