Element 1: (3, (9, 3), ['.', 'F', '.', '.'], [(10, 5), (4, 12), (9, 12)], [False, False, False, False], 98, False, [True, False, True, True], 1019, 'South', (9, 2))
Element 2: (3, (9, 2), ['.', '.', '', '.'], [(10, 4), (5, 12), (10, 12)], [False, False, False, False], 96, False, [True, True, False, True], 2048, 'East', (10, 2))
Element 3: (3, (10, 2), ['', '%', '.', '.'], [(11, 4), (6, 12), (11, 12)], [False, True, False, False], 94, False, [False, False, True, True], 2087, 'East', (11, 2))
Element 4: (3, (11, 2), ['', '.', '.', '.'], [(12, 4), (7, 12), (12, 12)], [False, False, False, False], 92, False, [False, True, True, True], 2126, 'East', (12, 2))
Element 5: (3, (12, 2), ['', '.', '%', '.'], [(13, 4), (7, 13), (13, 12)], [False, False, True, False], 90, False, [False, True, False, True], 2165, 'East', (13, 2))
Element 6: (3, (13, 2), ['', '.', '.', '.'], [(14, 4), (6, 13), (13, 13)], [False, False, False, False], 88, False, [False, True, True, True], 2204, 'East', (14, 2))
Element 7: (3, (14, 2), ['', '.', '.', '%'], [(15, 4), (5, 13), (14, 13)], [False, False, False, True], 86, False, [False, True, True, False], 2243, 'North', (14, 3))
Element 8: (3, (14, 3), ['.', '', '', '%'], [(16, 4), (4, 13), (15, 13)], [False, False, False, True], 84, False, [True, False, False, False], 2282, 'West', (13, 3))
Element 9: (3, (13, 3), ['%', '', '', ''], [(17, 4), (3, 13), (16, 13)], [True, False, False, False], 82, False, [False, False, False, False], 2321, 'North', (13, 4))
Element 10: (3, (13, 4), ['', '', '.', ''], [(18, 4), (4, 13), (17, 13)], [False, False, False, False], 80, False, [False, False, True, False], 2340, 'North', (13, 5))
Element 11: (3, (13, 5), ['.', '', '.', '.'], [(18, 5), (5, 13), (18, 13)], [False, False, False, False], 78, False, [True, False, True, True], 2369, 'East', (14, 5))
Element 12: (3, (14, 5), ['', '', '%', '.'], [(17, 5), (6, 13), (18, 12)], [False, False, True, False], 76, False, [False, False, False, True], 2398, 'East', (15, 5))
