Element 1: (1, (9, 4), ['.', '.', 'G', '.'], [(9, 5), (9, 6), (17, 1)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'East', (10, 4))
Element 2: (1, (10, 4), ['', '.', 'G', '.'], [(10, 5), (9, 7), (18, 1)], [False, False, False, False], 96, False, [False, True, False, True], 1038, 'East', (11, 4))
Element 3: (1, (11, 4), ['G', '.', '%', '.'], [(10, 4), (10, 7), (17, 1)], [False, False, True, False], 94, False, [False, True, False, True], 1057, 'East', (12, 4))
Element 4: (1, (12, 4), ['', '%', '.', '.'], [(10, 3), (10, 8), (17, 1)], [False, True, False, False], 92, False, [False, False, True, True], 1086, 'East', (13, 4))
Element 5: (1, (13, 4), ['', '.', '.', '.'], [(11, 3), (9, 8), (18, 1)], [False, False, False, False], 90, False, [False, True, True, True], 1115, 'East', (14, 4))
Element 6: (1, (14, 4), ['', '.', '.', '.'], [(11, 2), (8, 8), (17, 1)], [False, False, False, False], 88, False, [False, True, True, True], 1144, 'East', (15, 4))
Element 7: (1, (15, 4), ['', '%', '.', '.'], [(12, 2), (8, 9), (17, 1)], [False, True, False, False], 86, False, [False, False, True, True], 1173, 'East', (16, 4))
Element 8: (1, (16, 4), ['', '.', '.', '.'], [(13, 2), (7, 9), (18, 1)], [False, False, False, False], 84, False, [False, True, True, True], 1202, 'East', (17, 4))
Element 9: (1, (17, 4), ['', '.', '.', '.'], [(14, 2), (7, 8), (17, 1)], [False, False, False, False], 82, False, [False, True, True, True], 1231, 'East', (18, 4))
Element 10: (1, (18, 4), ['', '.', '.', '%'], [(14, 3), (6, 8), (17, 1)], [False, False, False, True], 80, False, [False, True, True, False], 1260, 'North', (18, 5))
Element 11: (1, (18, 5), ['.', '', '%', '%'], [(13, 3), (6, 9), (18, 1)], [False, False, True, True], 78, False, [True, False, False, False], 1289, 'West', (17, 5))
Element 12: (1, (17, 5), ['.', '', '.', ''], [(13, 4), (6, 8), (17, 1)], [False, False, False, False], 76, False, [True, False, True, False], 1298, 'North', (17, 6))
Element 13: (1, (17, 6), ['.', '', '.', '%'], [(13, 5), (5, 8), (17, 1)], [False, False, False, True], 74, False, [True, False, True, False], 1327, 'North', (17, 7))
Element 14: (1, (17, 7), ['%', '', '%', '.'], [(14, 5), (4, 8), (18, 1)], [True, False, True, False], 72, False, [False, False, False, True], 1356, 'East', (18, 7))
Element 15: (1, (18, 7), ['', '%', '%', '%'], [(15, 5), (5, 8), (17, 1)], [False, True, True, True], 70, False, [False, False, False, False], 1375, 'West', (17, 7))
Element 16: (1, (17, 7), ['%', '', '%', ''], [(16, 5), (6, 8), (17, 1)], [True, False, True, False], 68, False, [False, False, False, False], 1384, 'South', (17, 6))
Element 17: (1, (17, 6), ['G', '', '', '%'], [(16, 6), (7, 8), (18, 1)], [False, False, False, True], 66, False, [False, False, False, False], 1393, 'South', (17, 5))
Element 18: (1, (17, 5), ['', '', '', ''], [(15, 6), (7, 9), (17, 1)], [False, False, False, False], 64, False, [False, False, False, False], 1402, 'North', (17, 6))
Element 19: (1, (17, 6), ['', '', '', '%'], [(15, 7), (6, 9), (17, 1)], [False, False, False, True], 62, False, [False, False, False, False], 1411, 'South', (17, 5))
Element 20: (1, (17, 5), ['', '', '', ''], [(15, 8), (7, 9), (18, 1)], [False, False, False, False], 60, False, [False, False, False, False], 1420, 'West', (16, 5))
Element 21: (1, (16, 5), ['', '', '', ''], [(14, 8), (8, 9), (17, 1)], [False, False, False, False], 58, False, [False, False, False, False], 1429, 'North', (16, 6))
Element 22: (1, (16, 6), ['', '', '%', ''], [(14, 7), (8, 8), (17, 1)], [False, False, True, False], 56, False, [False, False, False, False], 1438, 'West', (15, 6))
Element 23: (1, (15, 6), ['%', '', '', ''], [(14, 8), (7, 8), (18, 1)], [True, False, False, False], 54, False, [False, False, False, False], 1437, 'North', (15, 7))
