Element 1: (0, (6, 4), ['%', '.', '.', '%'], [(1, 1), (5, 3), (7, 1)], [True, False, False, True], 98, False, [False, True, True, False], 0, 'North', (6, 5))
Element 2: (0, (6, 5), ['.', '', '.', '%'], [(2, 1), (6, 3), (8, 1)], [False, False, False, True], 96, False, [True, False, True, False], 39, 'North', (6, 6))
Element 3: (0, (6, 6), ['.', '', '%', '%'], [(3, 1), (7, 3), (9, 1)], [False, False, True, True], 94, False, [True, False, False, False], 78, 'West', (5, 6))
Element 4: (0, (5, 6), ['.', '.', '%', ''], [(4, 1), (8, 3), (9, 2)], [False, False, True, False], 92, False, [True, True, False, False], 1107, 'South', (5, 5))
Element 5: (0, (5, 5), ['.', '%', '', ''], [(5, 1), (9, 3), (10, 2)], [False, True, False, False], 90, False, [True, False, False, False], 1146, 'West', (4, 5))
Element 6: (0, (4, 5), ['.', '.', '.', ''], [(6, 1), (10, 3), (11, 2)], [False, False, False, False], 88, False, [True, True, True, False], 1185, 'North', (4, 6))
Element 7: (0, (4, 6), ['.', '', '%', ''], [(6, 2), (11, 3), (12, 2)], [False, False, True, False], 86, False, [True, False, False, False], 1224, 'West', (3, 6))
Element 8: (0, (3, 6), ['.', '.', '.', ''], [(7, 2), (11, 4), (13, 2)], [False, False, False, False], 84, False, [True, True, True, False], 1263, 'North', (3, 7))
Element 9: (0, (3, 7), ['.', '', '%', '%'], [(8, 2), (12, 4), (14, 2)], [False, False, True, True], 82, False, [True, False, False, False], 1302, 'West', (2, 7))
Element 10: (0, (2, 7), ['.', '.', 'F', ''], [(9, 2), (13, 4), (14, 3)], [False, False, False, False], 80, False, [True, True, False, False], 1331, 'North', (2, 8))
Element 11: (0, (2, 8), ['F', '', '%', '%'], [(10, 2), (14, 4), (13, 3)], [False, False, True, True], 78, False, [False, False, False, False], 2350, 'West', (1, 8))
Element 12: (0, (1, 8), ['%', '.', '%', ''], [(11, 2), (15, 4), (13, 4)], [True, False, True, False], 76, False, [False, True, False, False], 3359, 'South', (1, 7))
Element 13: (0, (1, 7), ['%', '.', '', ''], [(11, 1), (16, 4), (13, 5)], [True, False, False, False], 74, False, [False, True, False, False], 3398, 'South', (1, 6))
Element 14: (0, (1, 6), ['%', '.', '', '.'], [(12, 1), (17, 4), (14, 5)], [True, False, False, False], 72, False, [False, True, False, True], 3437, 'East', (2, 6))
Element 15: (0, (2, 6), ['', '.', '', ''], [(13, 1), (18, 4), (15, 5)], [False, False, False, False], 70, False, [False, True, False, False], 3476, 'South', (2, 5))
Element 16: (0, (2, 5), ['.', '.', '', '.'], [(14, 1), (18, 5), (16, 5)], [False, False, False, False], 68, False, [True, True, False, True], 3515, 'East', (3, 5))
Element 17: (0, (3, 5), ['', '.', '', ''], [(15, 1), (17, 5), (16, 6)], [False, False, False, False], 66, False, [False, True, False, False], 3554, 'South', (3, 4))
Element 18: (0, (3, 4), ['.', '.', '', '.'], [(14, 1), (17, 6), (15, 6)], [False, False, False, False], 64, False, [True, True, False, True], 3583, 'East', (4, 4))
Element 19: (0, (4, 4), ['', '.', '', '%'], [(14, 2), (17, 7), (15, 7)], [False, False, False, True], 62, False, [False, True, False, False], 3612, 'South', (4, 3))
Element 20: (0, (4, 3), ['.', '.', '', ''], [(14, 3), (18, 7), (15, 8)], [False, False, False, False], 60, False, [True, True, False, False], 3641, 'South', (4, 2))
Element 21: (0, (4, 2), ['%', '', '', '.'], [(14, 4), (17, 7), (14, 8)], [True, False, False, False], 58, False, [False, False, False, True], 3660, 'East', (5, 2))
Element 22: (0, (5, 2), ['', '', '', ''], [(15, 4), (17, 6), (14, 7)], [False, False, False, False], 56, False, [False, False, False, False], 3679, 'East', (6, 2))
Element 23: (0, (6, 2), ['', '', '', ''], [(16, 4), (16, 6), (14, 8)], [False, False, False, False], 54, False, [False, False, False, False], 3678, 'East', (7, 2))
Element 24: (0, (7, 2), ['', '', '', ''], [(16, 3), (16, 5), (13, 8)], [False, False, False, False], 52, False, [False, False, False, False], 3697, 'East', (8, 2))
Element 25: (0, (8, 2), ['', '', '', ''], [(17, 3), (15, 5), (14, 8)], [False, False, False, False], 50, False, [False, False, False, False], 3706, 'East', (9, 2))
Element 26: (0, (9, 2), ['', '', '', ''], [(18, 3), (15, 6), (15, 8)], [False, False, False, False], 48, False, [False, False, False, False], 3715, 'East', (10, 2))
Element 27: (0, (10, 2), ['', '%', '', ''], [(18, 4), (15, 7), (14, 8)], [False, True, False, False], 46, False, [False, False, False, False], 3714, 'East', (11, 2))
Element 28: (0, (11, 2), ['', '', '', ''], [(18, 5), (15, 8), (14, 7)], [False, False, False, False], 44, False, [False, False, False, False], 3713, 'East', (12, 2))
Element 29: (0, (12, 2), ['', '', '%', ''], [(17, 5), (14, 8), (15, 7)], [False, False, True, False], 42, False, [False, False, False, False], 3712, 'East', (13, 2))
Element 30: (0, (13, 2), ['', '', '', ''], [(17, 6), (14, 7), (15, 6)], [False, False, False, False], 40, False, [False, False, False, False], 3711, 'East', (14, 2))
Element 31: (0, (14, 2), ['', '', '', '%'], [(17, 7), (14, 8), (16, 6)], [False, False, False, True], 38, False, [False, False, False, False], 3710, 'North', (14, 3))
Element 32: (0, (14, 3), ['', '', '', '%'], [(18, 7), (13, 8), (16, 5)], [False, False, False, True], 36, False, [False, False, False, False], 3709, 'North', (14, 4))
Element 33: (0, (14, 4), ['', '', '', ''], [(17, 7), (14, 8), (16, 4)], [False, False, False, False], 34, False, [False, False, False, False], 3708, 'East', (15, 4))
Element 34: (0, (15, 4), ['', '%', '', ''], [(17, 6), (15, 8), (17, 4)], [False, True, False, False], 32, False, [False, False, False, False], 3707, 'East', (16, 4))
Element 35: (0, (16, 4), ['', '', '', ''], [(16, 6), (15, 7), (18, 4)], [False, False, False, False], 30, False, [False, False, False, False], 3706, 'East', (17, 4))
Element 36: (0, (17, 4), ['', '', '', ''], [(16, 5), (14, 7), (18, 5)], [False, False, False, False], 28, False, [False, False, False, False], 3705, 'East', (18, 4))
Element 37: (0, (18, 4), ['', '', '', '%'], [(15, 5), (15, 7), (17, 5)], [False, False, False, True], 26, False, [False, False, False, False], 3704, 'North', (18, 5))
Element 38: (0, (18, 5), ['', '', '%', '%'], [(15, 6), (14, 7), (17, 6)], [False, False, True, True], 24, False, [False, False, False, False], 3703, 'West', (17, 5))
Element 39: (0, (17, 5), ['', '', '', ''], [(15, 7), (14, 7), (17, 7)], [False, False, False, False], 22, False, [False, False, False, False], 3702, 'North', (17, 6))
Element 40: (0, (17, 6), ['', '', '', '%'], [(15, 8), (14, 7), (18, 7)], [False, False, False, True], 20, False, [False, False, False, False], 3701, 'North', (17, 7))
