Element 1: (3, (11, 6), ['%', '%', '%', '.'], [(10, 5), (6, 5), (10, 8)], [True, True, True, False], 98, False, [False, False, False, True], 1019, 'East', (12, 6))
Element 2: (3, (12, 6), ['', '.', '%', '.'], [(10, 4), (6, 6), (9, 8)], [False, False, True, False], 96, False, [False, True, False, True], 1058, 'East', (13, 6))
Element 3: (3, (13, 6), ['', '.', '%', '%'], [(11, 4), (5, 6), (9, 7)], [False, False, True, True], 94, False, [False, True, False, False], 1097, 'South', (13, 5))
Element 4: (3, (13, 5), ['.', '.', '', '.'], [(12, 4), (4, 6), (9, 6)], [False, False, False, False], 92, False, [True, True, False, True], 1136, 'East', (14, 5))
Element 5: (3, (14, 5), ['', '.', '%', '.'], [(13, 4), (4, 5), (8, 6)], [False, False, True, False], 90, False, [False, True, False, True], 1175, 'East', (15, 5))
Element 6: (3, (15, 5), ['', '.', '.', '.'], [(14, 4), (4, 4), (8, 5)], [False, False, False, False], 88, False, [False, True, True, True], 1214, 'East', (16, 5))
Element 7: (3, (16, 5), ['', '.', '.', '.'], [(15, 4), (4, 3), (8, 4)], [False, False, False, False], 86, False, [False, True, True, True], 1253, 'East', (17, 5))
Element 8: (3, (17, 5), ['', '.', '.', '.'], [(16, 4), (5, 3), (9, 4)], [False, False, False, False], 84, False, [False, True, True, True], 1292, 'East', (18, 5))
Element 9: (3, (18, 5), ['', '.', '%', '%'], [(17, 4), (6, 3), (9, 3)], [False, False, True, True], 82, False, [False, True, False, False], 1331, 'South', (18, 4))
Element 10: (3, (18, 4), ['', '.', '', '%'], [(17, 3), (7, 3), (9, 2)], [False, False, False, True], 80, False, [False, True, False, False], 2360, 'South', (18, 3))
Element 11: (3, (18, 3), ['', '%', '', '%'], [(16, 3), (8, 3), (10, 2)], [False, True, False, True], 78, False, [False, False, False, False], 2399, 'West', (17, 3))
Element 12: (3, (17, 3), ['', '%', '', ''], [(16, 4), (8, 2), (11, 2)], [False, True, False, False], 76, False, [False, False, False, False], 2418, 'North', (17, 4))
Element 13: (3, (17, 4), ['', '', '', ''], [(15, 4), (8, 1), (12, 2)], [False, False, False, False], 74, False, [False, False, False, False], 2437, 'West', (16, 4))
Element 14: (3, (16, 4), ['', '', '', ''], [(15, 5), (9, 1), (13, 2)], [False, False, False, False], 72, False, [False, False, False, False], 2456, 'South', (16, 3))
Element 15: (3, (16, 3), ['%', '%', '', ''], [(15, 6), (9, 2), (14, 2)], [True, True, False, False], 70, False, [False, False, False, False], 2475, 'North', (16, 4))
Element 16: (3, (16, 4), ['', '', '', ''], [(16, 6), (10, 2), (14, 3)], [False, False, False, False], 68, False, [False, False, False, False], 2494, 'West', (15, 4))
Element 17: (3, (15, 4), ['', '%', '', ''], [(17, 6), (10, 3), (13, 3)], [False, True, False, False], 66, False, [False, False, False, False], 2523, 'West', (14, 4))
Element 18: (3, (14, 4), ['G', '', '', ''], [(17, 7), (11, 3), (13, 4)], [False, False, False, False], 64, False, [False, False, False, False], 2542, 'South', (14, 3))
Element 19: (3, (14, 3), ['', '', 'G', '%'], [(18, 7), (11, 4), (14, 4)], [False, False, False, True], 62, False, [False, False, False, False], 2551, 'South', (14, 2))
Element 20: (3, (14, 2), ['', '.', '', '%'], [(17, 7), (12, 4), (15, 4)], [False, False, False, True], 60, False, [False, True, False, False], 2550, 'South', (14, 1))
Element 21: (3, (14, 1), ['.', '%', '', '.'], [(17, 6), (12, 5), (16, 4)], [False, True, False, False], 58, False, [True, False, False, True], 2569, 'East', (15, 1))
Element 22: (3, (15, 1), ['', '%', '%', '%'], [(17, 5), (13, 5), (17, 4)], [False, True, True, True], 56, False, [False, False, False, False], 2578, 'West', (14, 1))
Element 23: (3, (14, 1), ['.', '%', '', ''], [(18, 5), (14, 5), (18, 4)], [False, True, False, False], 54, False, [True, False, False, False], 2577, 'West', (13, 1))
Element 24: (3, (13, 1), ['.', '%', '', ''], [(17, 5), (15, 5), (18, 5)], [False, True, False, False], 52, False, [True, False, False, False], 2586, 'West', (12, 1))
Element 25: (3, (12, 1), ['.', '%', '', ''], [(16, 5), (15, 6), (17, 5)], [False, True, False, False], 50, False, [True, False, False, False], 2595, 'West', (11, 1))
Element 26: (3, (11, 1), ['%', '%', '', ''], [(15, 5), (15, 7), (17, 6)], [True, True, False, False], 48, False, [False, False, False, False], 2614, 'North', (11, 2))
Element 27: (3, (11, 2), ['', '', '', ''], [(14, 5), (15, 8), (17, 7)], [False, False, False, False], 46, False, [False, False, False, False], 2623, 'East', (12, 2))
Element 28: (3, (12, 2), ['', '', '%', ''], [(13, 5), (14, 8), (18, 7)], [False, False, True, False], 44, False, [False, False, False, False], 2632, 'East', (13, 2))
Element 29: (3, (13, 2), ['', '', '', ''], [(13, 6), (14, 7), (17, 7)], [False, False, False, False], 42, False, [False, False, False, False], 2641, 'North', (13, 3))
Element 30: (3, (13, 3), ['%', '', '', ''], [(12, 6), (14, 8), (17, 6)], [True, False, False, False], 40, False, [False, False, False, False], 2640, 'North', (13, 4))
Element 31: (3, (13, 4), ['', '', '', ''], [(12, 5), (13, 8), (16, 6)], [False, False, False, False], 38, False, [False, False, False, False], 2649, 'West', (12, 4))
Element 32: (3, (12, 4), ['', '%', '', ''], [(12, 6), (14, 8), (16, 5)], [False, True, False, False], 36, False, [False, False, False, False], 2648, 'North', (12, 5))
Element 33: (3, (12, 5), ['%', '', '', ''], [(11, 6), (15, 8), (15, 5)], [True, False, False, False], 34, False, [False, False, False, False], 2647, 'South', (12, 4))
Element 34: (3, (12, 4), ['', '%', '', ''], [(12, 6), (15, 7), (15, 6)], [False, True, False, False], 32, False, [False, False, False, False], 2646, 'West', (11, 4))
Element 35: (3, (11, 4), ['', '', '%', ''], [(13, 6), (14, 7), (15, 7)], [False, False, True, False], 30, False, [False, False, False, False], 2645, 'South', (11, 3))
Element 36: (3, (11, 3), ['', '', '', '%'], [(13, 5), (14, 8), (15, 8)], [False, False, False, True], 28, False, [False, False, False, False], 2644, 'West', (10, 3))
Element 37: (3, (10, 3), ['', '', '', ''], [(12, 5), (14, 7), (14, 8)], [False, False, False, False], 26, False, [False, False, False, False], 2643, 'North', (10, 4))
Element 38: (3, (10, 4), ['', '', '', ''], [(13, 5), (14, 7), (13, 8)], [False, False, False, False], 24, False, [False, False, False, False], 2642, 'North', (10, 5))
Element 39: (3, (10, 5), ['', '', '%', '%'], [(14, 5), (14, 7), (14, 8)], [False, False, True, True], 22, False, [False, False, False, False], 2641, 'West', (9, 5))
Element 40: (3, (9, 5), ['', '', '', ''], [(14, 5), (14, 7), (15, 8)], [False, False, False, False], 20, False, [False, False, False, False], 2640, 'North', (9, 6))
Element 41: (3, (9, 6), ['', '', '', '%'], [(15, 5), (14, 7), (15, 7)], [False, False, False, True], 18, False, [False, False, False, False], 2639, 'North', (9, 7))
Element 42: (3, (9, 7), ['%', '', '', ''], [(15, 6), (14, 7), (15, 8)], [True, False, False, False], 16, False, [False, False, False, False], 2638, 'East', (10, 7))
Element 43: (3, (10, 7), ['', '%', '', '%'], [(15, 6), (14, 7), (15, 7)], [False, True, False, True], 14, False, [False, False, False, False], 2637, 'North', (10, 8))
Element 44: (3, (10, 8), ['', '', '%', '%'], [(15, 5), (14, 7), (15, 6)], [False, False, True, True], 12, False, [False, False, False, False], 2636, 'West', (9, 8))
Element 45: (3, (9, 8), ['.', '', '%', ''], [(14, 5), (14, 8), (15, 5)], [False, False, True, False], 10, False, [True, False, False, False], 2635, 'West', (8, 8))
Element 46: (3, (8, 8), ['.', '%', '.', ''], [(13, 5), (13, 8), (14, 5)], [False, True, False, False], 8, False, [True, False, True, False], 2644, 'North', (8, 9))
Element 47: (3, (8, 9), ['.', '', '%', '%'], [(14, 5), (13, 8), (13, 5)], [False, False, True, True], 6, False, [True, False, False, False], 2653, 'West', (7, 9))
Element 48: (3, (7, 9), ['.', '.', '%', ''], [(15, 5), (14, 8), (13, 6)], [False, False, True, False], 4, False, [True, True, False, False], 2662, 'South', (7, 8))
Element 49: (3, (7, 8), ['.', '%', '', ''], [(14, 5), (14, 7), (12, 6)], [False, True, False, False], 2, False, [True, False, False, False], 2671, 'West', (6, 8))
Element 50: (3, (6, 8), ['.', '%', '.', ''], [(14, 5), (14, 7), (12, 6)], [False, True, False, False], 0, False, [True, False, True, False], 2680, 'Stop', (6, 8))
Element 51: #0#
