Element 1: (0, (15, 1), ['.', '%', '%', '%'], [(10, 7), (11, 6), (17, 12)], [False, True, True, True], 98, False, [True, False, False, False], 0, 'West', (14, 1))
Element 2: (0, (14, 1), ['.', '%', '.', ''], [(10, 8), (12, 6), (18, 12)], [False, True, False, False], 96, False, [True, False, True, False], 39, 'North', (14, 2))
Element 3: (0, (14, 2), ['.', '', '.', '%'], [(9, 8), (13, 6), (18, 13)], [False, False, False, True], 94, False, [True, False, True, False], 78, 'North', (14, 3))
Element 4: (0, (14, 3), ['.', '', '.', '%'], [(9, 7), (13, 5), (17, 13)], [False, False, False, True], 92, False, [True, False, True, False], 117, 'North', (14, 4))
Element 5: (0, (14, 4), ['.', '', 'G', '.'], [(9, 6), (14, 5), (16, 13)], [False, False, False, False], 90, False, [True, False, False, True], 156, 'East', (15, 4))
Element 6: (0, (15, 4), ['', '%', 'G', '.'], [(9, 5), (15, 5), (16, 12)], [False, True, False, False], 88, False, [False, False, False, True], 195, 'East', (16, 4))
Element 7: (0, (16, 4), ['', '.', 'G', '.'], [(10, 5), (16, 5), (16, 11)], [False, False, False, False], 86, False, [False, True, False, True], 1224, 'East', (17, 4))
Element 8: (0, (17, 4), ['', '.', 'G', '.'], [(10, 4), (17, 5), (17, 11)], [False, False, False, False], 84, False, [False, True, False, True], 1263, 'East', (18, 4))
Element 9: (0, (18, 4), ['', '.', 'G', '%'], [(11, 4), (18, 5), (18, 11)], [False, False, False, True], 82, False, [False, True, False, False], 1302, 'South', (18, 3))
Element 10: (0, (18, 3), ['.', '%', 'G', '%'], [(12, 4), (18, 4), (18, 10)], [False, True, False, True], 80, False, [True, False, False, False], 1331, 'West', (17, 3))
Element 11: (0, (17, 3), ['.', '%', '', 'G'], [(13, 4), (18, 3), (17, 10)], [False, True, False, False], 78, False, [True, False, False, False], 1360, 'West', (16, 3))
Element 12: (0, (16, 3), ['%', '%', '', 'G'], [(13, 3), (17, 3), (17, 9)], [True, True, False, False], 76, False, [False, False, False, False], 1389, 'North', (16, 4))
