Element 1: (1, (4, 8), ['%', '%', '%', '.'], [(10, 12), (9, 6), (16, 6)], [True, True, True, False], 98, False, [False, False, False, True], 9, 'East', (5, 8))
Element 2: (1, (5, 8), ['', '%', '%', '.'], [(11, 12), (9, 7), (17, 6)], [False, True, True, False], 96, False, [False, False, False, True], 48, 'East', (6, 8))
Element 3: (1, (6, 8), ['', '%', '.', '.'], [(12, 12), (10, 7), (17, 7)], [False, True, False, False], 94, False, [False, False, True, True], 87, 'East', (7, 8))
Element 4: (1, (7, 8), ['', '%', '.', '.'], [(13, 12), (10, 8), (18, 7)], [False, True, False, False], 92, False, [False, False, True, True], 126, 'East', (8, 8))
Element 5: (1, (8, 8), ['', '%', '.', 'G'], [(13, 13), (9, 8), (17, 7)], [False, True, False, False], 90, False, [False, False, True, False], 155, 'North', (8, 9))
Element 6: (1, (8, 9), ['.', 'G', '%', '%'], [(14, 13), (8, 8), (17, 6)], [False, False, True, True], 88, False, [True, False, False, False], 174, 'West', (7, 9))
Element 7: (1, (7, 9), ['.', '', '%', 'G'], [(15, 13), (8, 9), (17, 5)], [False, False, True, False], 86, False, [True, False, False, False], 203, 'West', (6, 9))
Element 8: (1, (6, 9), ['%', '', '%', 'G'], [(16, 13), (7, 9), (18, 5)], [True, False, True, False], 84, False, [False, False, False, False], 232, 'South', (6, 8))
Element 9: (1, (6, 8), ['', '%', '', 'G'], [(17, 13), (7, 8), (18, 4)], [False, True, False, False], 82, False, [False, False, False, False], 251, 'North', (6, 9))
Element 10: (1, (6, 9), ['%', 'G', '%', ''], [(18, 13), (6, 8), (18, 3)], [True, False, True, False], 80, False, [False, False, False, False], 270, 'South', (6, 8))
Element 11: (1, (6, 8), ['', '%', 'G', ''], [(18, 12), (6, 9), (17, 3)], [False, True, False, False], 78, False, [False, False, False, False], 289, 'East', (7, 8))
Element 12: (1, (7, 8), ['G', '%', '', ''], [(18, 11), (6, 8), (17, 4)], [False, True, False, False], 76, False, [False, False, False, False], 308, 'North', (7, 9))
Element 13: (1, (7, 9), ['', '', '%', ''], [(18, 10), (5, 8), (16, 4)], [False, False, True, False], 74, False, [False, False, False, False], 327, 'South', (7, 8))
