Element 1: (3, (9, 5), ['.', '.', '.', 'F'], [(9, 10), (6, 12), (8, 8)], [False, False, False, False], 98, False, [True, True, True, False], 29, 'East', (10, 5))
Element 2: (3, (10, 5), ['', '.', '%', '%'], [(10, 10), (7, 12), (9, 8)], [False, False, True, True], 96, False, [False, True, False, False], 1048, 'South', (10, 4))
Element 3: (3, (10, 4), ['.', '.', '', '.'], [(10, 10), (8, 12), (10, 8)], [False, False, False, False], 94, False, [True, True, False, True], 1077, 'East', (11, 4))
Element 4: (3, (11, 4), ['', '.', '%', '.'], [(9, 10), (9, 12), (10, 7)], [False, False, True, False], 92, False, [False, True, False, True], 1106, 'East', (12, 4))
Element 5: (3, (12, 4), ['', '%', '.', '.'], [(10, 10), (10, 12), (9, 7)], [False, True, False, False], 90, False, [False, False, True, True], 1135, 'East', (13, 4))
Element 6: (3, (13, 4), ['', '.', '.', '.'], [(10, 10), (11, 12), (9, 6)], [False, False, False, False], 88, False, [False, True, True, True], 1164, 'East', (14, 4))
Element 7: (3, (14, 4), ['', '.', '.', '.'], [(9, 10), (12, 12), (8, 6)], [False, False, False, False], 86, False, [False, True, True, True], 1193, 'East', (15, 4))
Element 8: (3, (15, 4), ['', '%', '.', '.'], [(10, 10), (13, 12), (8, 5)], [False, True, False, False], 84, False, [False, False, True, True], 1222, 'East', (16, 4))
Element 9: (3, (16, 4), ['', '.', '.', '.'], [(10, 10), (13, 13), (8, 4)], [False, False, False, False], 82, False, [False, True, True, True], 1251, 'East', (17, 4))
Element 10: (3, (17, 4), ['', '.', '.', '.'], [(9, 10), (14, 13), (9, 4)], [False, False, False, False], 80, False, [False, True, True, True], 1280, 'East', (18, 4))
Element 11: (3, (18, 4), ['', '.', '.', '%'], [(10, 10), (15, 13), (9, 3)], [False, False, False, True], 78, False, [False, True, True, False], 1309, 'North', (18, 5))
Element 12: (3, (18, 5), ['.', '', '%', '%'], [(10, 10), (16, 13), (9, 2)], [False, False, True, True], 76, False, [True, False, False, False], 2328, 'West', (17, 5))
Element 13: (3, (17, 5), ['.', '', '.', ''], [(9, 10), (17, 13), (10, 2)], [False, False, False, False], 74, False, [True, False, True, False], 2357, 'North', (17, 6))
Element 14: (3, (17, 6), ['.', '', '.', '%'], [(10, 10), (18, 13), (11, 2)], [False, False, False, True], 72, False, [True, False, True, False], 2386, 'North', (17, 7))
Element 15: (3, (17, 7), ['%', '', '%', '.'], [(10, 10), (18, 12), (12, 2)], [True, False, True, False], 70, False, [False, False, False, True], 2415, 'East', (18, 7))
Element 16: (3, (18, 7), ['', '%', '%', '%'], [(9, 10), (18, 11), (13, 2)], [False, True, True, True], 68, False, [False, False, False, False], 2444, 'West', (17, 7))
Element 17: (3, (17, 7), ['%', '', '%', ''], [(10, 10), (18, 10), (14, 2)], [True, False, True, False], 66, False, [False, False, False, False], 2463, 'South', (17, 6))
Element 18: (3, (17, 6), ['.', '', '', '%'], [(10, 10), (17, 10), (14, 3)], [False, False, False, True], 64, False, [True, False, False, False], 2482, 'West', (16, 6))
Element 19: (3, (16, 6), ['.', '.', '%', ''], [(9, 10), (17, 11), (13, 3)], [False, False, True, False], 62, False, [True, True, False, False], 2511, 'South', (16, 5))
Element 20: (3, (16, 5), ['.', '', '', ''], [(10, 10), (17, 12), (13, 4)], [False, False, False, False], 60, False, [True, False, False, False], 2530, 'West', (15, 5))
Element 21: (3, (15, 5), ['.', '', '.', ''], [(10, 10), (16, 12), (13, 5)], [False, False, False, False], 58, False, [True, False, True, False], 2559, 'North', (15, 6))
Element 22: (3, (15, 6), ['%', '', '.', ''], [(9, 10), (16, 11), (14, 5)], [True, False, False, False], 56, False, [False, False, True, False], 2588, 'North', (15, 7))
Element 23: (3, (15, 7), ['.', '', '.', '%'], [(10, 10), (16, 10), (15, 5)], [False, False, False, True], 54, False, [True, False, True, False], 2607, 'North', (15, 8))
Element 24: (3, (15, 8), ['.', '', '%', '%'], [(10, 10), (16, 9), (16, 5)], [False, False, True, True], 52, False, [True, False, False, False], 2626, 'West', (14, 8))
