Element 1: (2, (4, 10), ['.', '%', '.', '%'], [(3, 6), (2, 8), (9, 5)], [False, True, False, True], 98, False, [True, False, True, False], 1009, 'North', (4, 11))
Element 2: (2, (4, 11), ['%', '', '.', '.'], [(4, 6), (1, 8), (10, 5)], [True, False, False, False], 96, False, [False, False, True, True], 3028, 'East', (5, 11))
Element 3: (2, (5, 11), ['', '%', '.', '.'], [(5, 6), (1, 7), (10, 4)], [False, True, False, False], 94, False, [False, False, True, True], 3067, 'East', (6, 11))
Element 4: (2, (6, 11), ['', '%', '.', '%'], [(6, 6), (1, 6), (11, 4)], [False, True, False, True], 92, False, [False, False, True, False], 3106, 'North', (6, 12))
Element 5: (2, (6, 12), ['.', '', '.', '.'], [(6, 5), (1, 5), (12, 4)], [False, False, False, False], 90, False, [True, False, True, True], 3145, 'East', (7, 12))
Element 6: (2, (7, 12), ['', '%', '.', '.'], [(6, 4), (2, 5), (13, 4)], [False, True, False, False], 88, False, [False, False, True, True], 3184, 'East', (8, 12))
Element 7: (2, (8, 12), ['', '%', '%', '.'], [(6, 3), (3, 5), (14, 4)], [False, True, True, False], 86, False, [False, False, False, True], 3223, 'East', (9, 12))
Element 8: (2, (9, 12), ['', '%', '.', '.'], [(7, 3), (4, 5), (15, 4)], [False, True, False, False], 84, False, [False, False, True, True], 3262, 'East', (10, 12))
Element 9: (2, (10, 12), ['', '%', '.', '.'], [(8, 3), (5, 5), (16, 4)], [False, True, False, False], 82, False, [False, False, True, True], 3301, 'East', (11, 12))
Element 10: (2, (11, 12), ['', '%', '%', '.'], [(9, 3), (6, 5), (17, 4)], [False, True, True, False], 80, False, [False, False, False, True], 3330, 'East', (12, 12))
Element 11: (2, (12, 12), ['', '.', '.', '.'], [(9, 2), (6, 6), (18, 4)], [False, False, False, False], 78, False, [False, True, True, True], 4349, 'East', (13, 12))
Element 12: (2, (13, 12), ['', '.', '.', '%'], [(10, 2), (5, 6), (18, 5)], [False, False, False, True], 76, False, [False, True, True, False], 4378, 'North', (13, 13))
Element 13: (2, (13, 13), ['.', '', '%', '.'], [(11, 2), (4, 6), (17, 5)], [False, False, True, False], 74, False, [True, False, False, True], 4407, 'East', (14, 13))
