Element 1: (2, (8, 2), ['.', '.', '.', 'F'], [(6, 5), (5, 6), (8, 5)], [False, False, False, False], 98, False, [True, True, True, False], 19, 'East', (9, 2))
Element 29: (2, (16, 6), ['', '', '%', ''], [(6, 1), (18, 5), (13, 8)], [False, False, True, False], 42, False, [False, False, False, False], 4661, 'South', (16, 5))
Element 30: (2, (16, 5), ['', '', '', ''], [(7, 1), (18, 4), (14, 8)], [False, False, False, False], 40, False, [False, False, False, False], 4670, 'South', (16, 4))
Element 31: (2, (16, 4), ['', '.', '', ''], [(8, 1), (18, 3), (15, 8)], [False, False, False, False], 38, False, [False, True, False, False], 4689, 'South', (16, 3))
Element 32: (2, (16, 3), ['%', '%', '', 'G'], [(9, 1), (17, 3), (15, 7)], [True, True, False, False], 36, False, [False, False, False, False], 4718, 'North', (16, 4))
Element 33: (2, (16, 4), ['', '', '', 'G'], [(9, 2), (17, 4), (14, 7)], [False, False, False, False], 34, False, [False, False, False, False], 4717, 'West', (15, 4))
Element 34: (2, (15, 4), ['', '%', '', 'G'], [(10, 2), (16, 4), (15, 7)], [False, True, False, False], 32, False, [False, False, False, False], 4716, 'West', (14, 4))
Element 35: (2, (14, 4), ['', '', '', ''], [(11, 2), (16, 5), (15, 6)], [False, False, False, False], 30, False, [False, False, False, False], 4715, 'East', (15, 4))
Element 36: (2, (15, 4), ['', '%', 'G', 'G'], [(11, 1), (16, 4), (15, 5)], [False, True, False, False], 28, False, [False, False, False, False], 4724, 'West', (14, 4))
Element 37: (2, (14, 4), ['', '', 'G', ''], [(12, 1), (16, 3), (14, 5)], [False, False, False, False], 26, False, [False, False, False, False], 4733, 'East', (15, 4))
Element 38: (2, (15, 4), ['', '%', '', 'G'], [(13, 1), (16, 4), (13, 5)], [False, True, False, False], 24, False, [False, False, False, False], 4742, 'West', (14, 4))
Element 39: (2, (14, 4), ['', '', '', 'G'], [(14, 1), (15, 4), (13, 6)], [False, False, False, False], 22, False, [False, False, False, False], 4751, 'North', (14, 5))
Element 40: (2, (14, 5), ['', 'G', '%', ''], [(15, 1), (14, 4), (12, 6)], [False, False, True, False], 20, False, [False, False, False, False], 4760, 'East', (15, 5))
Element 41: (2, (15, 5), ['', '', '', ''], [(14, 1), (14, 3), (11, 6)], [False, False, False, False], 18, False, [False, False, False, False], 4769, 'North', (15, 6))
Element 42: (2, (15, 6), ['%', '', '', ''], [(14, 2), (13, 3), (12, 6)], [True, False, False, False], 16, False, [False, False, False, False], 4768, 'South', (15, 5))
Element 43: (2, (15, 5), ['', '', '', ''], [(14, 3), (13, 4), (12, 5)], [False, False, False, False], 14, False, [False, False, False, False], 4767, 'South', (15, 4))
Element 44: (2, (15, 4), ['G', '%', '', ''], [(14, 4), (13, 3), (12, 6)], [False, True, False, False], 12, False, [False, False, False, False], 4766, 'North', (15, 5))
Element 45: (2, (15, 5), ['', 'G', '', ''], [(15, 4), (13, 2), (13, 6)], [False, False, False, False], 10, False, [False, False, False, False], 4765, 'West', (14, 5))
Element 46: (2, (14, 5), ['G', '', '%', ''], [(16, 4), (14, 2), (13, 5)], [False, False, True, False], 8, False, [False, False, False, False], 4764, 'South', (14, 4))
Element 47: (2, (14, 4), ['', '', '', ''], [(17, 4), (14, 1), (12, 5)], [False, False, False, False], 6, False, [False, False, False, False], 4763, 'North', (14, 5))
Element 48: (2, (14, 5), ['G', '', '%', ''], [(18, 4), (15, 1), (13, 5)], [False, False, True, False], 4, False, [False, False, False, False], 4762, 'South', (14, 4))
Element 49: (2, (14, 4), ['', '', 'G', ''], [(18, 5), (14, 1), (14, 5)], [False, False, False, False], 2, False, [False, False, False, False], 4761, 'North', (14, 5))
Element 50: (2, (14, 5), ['', '', '%', 'G'], [(18, 5), (14, 1), (15, 5)], [False, False, True, False], 0, False, [False, False, False, False], 4760, 'Stop', (14, 5))
Element 51: #0#
