Element 1: (1, (7, 2), ['.', '.', '.', 'G'], [(8, 9), (8, 2), (18, 10)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'North', (7, 3))
Element 13: (1, (16, 5), ['', '', '.', '.'], [(8, 5), (18, 4), (16, 12)], [False, False, False, False], 74, False, [False, False, True, True], 2457, 'East', (17, 5))
Element 14: (1, (17, 5), ['', '', '.', 'G'], [(8, 6), (18, 5), (16, 13)], [False, False, False, False], 72, False, [False, False, True, False], 2496, 'North', (17, 6))
Element 15: (1, (17, 6), ['.', 'G', '.', '%'], [(8, 5), (17, 5), (15, 13)], [False, False, False, True], 70, False, [True, False, True, False], 2515, 'North', (17, 7))
Element 16: (1, (17, 7), ['%', 'G', '%', '.'], [(8, 4), (17, 6), (15, 12)], [True, False, True, False], 68, False, [False, False, False, True], 2534, 'East', (18, 7))
Element 17: (1, (18, 7), ['', '%', '%', '%'], [(8, 3), (16, 6), (15, 13)], [False, True, True, True], 66, False, [False, False, False, False], 2553, 'West', (17, 7))
Element 18: (1, (17, 7), ['%', '', '%', ''], [(9, 3), (15, 6), (14, 13)], [True, False, True, False], 64, False, [False, False, False, False], 2572, 'South', (17, 6))
Element 19: (1, (17, 6), ['', '', '', '%'], [(10, 3), (15, 7), (13, 13)], [False, False, False, True], 62, False, [False, False, False, False], 2591, 'West', (16, 6))
Element 20: (1, (16, 6), ['', '', '%', ''], [(11, 3), (15, 8), (13, 12)], [False, False, True, False], 60, False, [False, False, False, False], 2610, 'West', (15, 6))
Element 21: (1, (15, 6), ['%', '', '', ''], [(11, 4), (14, 8), (13, 11)], [True, False, False, False], 58, False, [False, False, False, False], 2629, 'North', (15, 7))
Element 22: (1, (15, 7), ['G', '', '', '%'], [(12, 4), (14, 7), (12, 11)], [False, False, False, True], 56, False, [False, False, False, False], 2648, 'North', (15, 8))
Element 23: (1, (15, 8), ['G', '', '%', '%'], [(12, 5), (14, 8), (12, 12)], [False, False, True, True], 54, False, [False, False, False, False], 2667, 'South', (15, 7))
Element 24: (1, (15, 7), ['', '', '', '%'], [(12, 6), (13, 8), (12, 13)], [False, False, False, True], 52, False, [False, False, False, False], 2696, 'South', (15, 6))
Element 25: (1, (15, 6), ['%', '', '', ''], [(13, 6), (14, 8), (12, 12)], [True, False, False, False], 50, False, [False, False, False, False], 2705, 'East', (16, 6))
Element 26: (1, (16, 6), ['', '', '%', ''], [(13, 5), (15, 8), (11, 12)], [False, False, True, False], 48, False, [False, False, False, False], 2714, 'East', (17, 6))
Element 27: (1, (17, 6), ['', '', '', '%'], [(14, 5), (15, 7), (10, 12)], [False, False, False, True], 46, False, [False, False, False, False], 2723, 'South', (17, 5))
Element 28: (1, (17, 5), ['', '', '', ''], [(15, 5), (14, 7), (10, 13)], [False, False, False, False], 44, False, [False, False, False, False], 2732, 'South', (17, 4))
Element 29: (1, (17, 4), ['', '.', '', ''], [(16, 5), (15, 7), (9, 13)], [False, False, False, False], 42, False, [False, True, False, False], 2741, 'South', (17, 3))
Element 30: (1, (17, 3), ['.', '%', '', '.'], [(17, 5), (15, 6), (9, 12)], [False, True, False, False], 40, False, [True, False, False, True], 2760, 'East', (18, 3))
Element 31: (1, (18, 3), ['', '%', '', '%'], [(18, 5), (15, 5), (8, 12)], [False, True, False, True], 38, False, [False, False, False, False], 2779, 'North', (18, 4))
Element 32: (1, (18, 4), ['', '', '', '%'], [(17, 5), (16, 5), (7, 12)], [False, False, False, True], 36, False, [False, False, False, False], 2788, 'North', (18, 5))
Element 33: (1, (18, 5), ['', '', '%', '%'], [(17, 6), (15, 5), (7, 13)], [False, False, True, True], 34, False, [False, False, False, False], 2797, 'South', (18, 4))
Element 34: (1, (18, 4), ['', '', '', '%'], [(17, 7), (14, 5), (6, 13)], [False, False, False, True], 32, False, [False, False, False, False], 2806, 'South', (18, 3))
Element 35: (1, (18, 3), ['', '%', '', '%'], [(18, 7), (13, 5), (6, 12)], [False, True, False, True], 30, False, [False, False, False, False], 2815, 'West', (17, 3))
Element 36: (1, (17, 3), ['.', '%', '', ''], [(17, 7), (13, 6), (6, 11)], [False, True, False, False], 28, False, [True, False, False, False], 2824, 'West', (16, 3))
Element 37: (1, (16, 3), ['%', '%', '', ''], [(17, 6), (12, 6), (5, 11)], [True, True, False, False], 26, False, [False, False, False, False], 2843, 'North', (16, 4))
Element 38: (1, (16, 4), ['', '', '', ''], [(16, 6), (11, 6), (5, 12)], [False, False, False, False], 24, False, [False, False, False, False], 2862, 'West', (15, 4))
Element 39: (1, (15, 4), ['', '%', '', ''], [(15, 6), (12, 6), (5, 13)], [False, True, False, False], 22, False, [False, False, False, False], 2871, 'West', (14, 4))
Element 40: (1, (14, 4), ['', '', '', ''], [(15, 7), (12, 5), (4, 13)], [False, False, False, False], 20, False, [False, False, False, False], 2880, 'South', (14, 3))
Element 41: (1, (14, 3), ['.', '', '', '%'], [(15, 8), (12, 4), (4, 12)], [False, False, False, True], 18, False, [True, False, False, False], 2889, 'West', (13, 3))
Element 42: (1, (13, 3), ['%', '', 'G', ''], [(14, 8), (13, 4), (4, 11)], [True, False, False, False], 16, False, [False, False, False, False], 2908, 'South', (13, 2))
Element 43: (1, (13, 2), ['', '.', 'G', ''], [(14, 7), (13, 3), (4, 10)], [False, False, False, False], 14, False, [False, True, False, False], 2917, 'South', (13, 1))
Element 44: (1, (13, 1), ['.', '%', '', '.'], [(14, 8), (13, 4), (3, 10)], [False, True, False, False], 12, False, [True, False, False, True], 2936, 'East', (14, 1))
Element 45: (1, (14, 1), ['', '%', '', '.'], [(13, 8), (12, 4), (2, 10)], [False, True, False, False], 10, False, [False, False, False, True], 2955, 'East', (15, 1))
Element 46: (1, (15, 1), ['', '%', '%', '%'], [(14, 8), (11, 4), (2, 11)], [False, True, True, True], 8, False, [False, False, False, False], 3964, 'West', (14, 1))
Element 47: (1, (14, 1), ['', '%', '', ''], [(15, 8), (11, 3), (1, 11)], [False, True, False, False], 6, False, [False, False, False, False], 4963, 'North', (14, 2))
Element 48: (1, (14, 2), ['', '', '', '%'], [(15, 7), (10, 3), (1, 12)], [False, False, False, True], 4, False, [False, False, False, False], 4972, 'South', (14, 1))
Element 49: (1, (14, 1), ['', '%', '', ''], [(14, 7), (10, 4), (2, 12)], [False, True, False, False], 2, False, [False, False, False, False], 4981, 'West', (13, 1))
Element 50: (1, (13, 1), ['.', '%', '', ''], [(14, 7), (10, 5), (3, 12)], [False, True, False, False], 0, False, [True, False, False, False], 4990, 'Stop', (13, 1))
Element 51: #0#
