Element 1: (1, (1, 7), ['%', '.', 'F', '.'], [(18, 3), (4, 6), (4, 8)], [True, False, False, False], 98, False, [False, True, False, True], 9, 'North', (1, 8))
Element 33: (1, (15, 1), ['', '%', '%', '%'], [(14, 5), (8, 4), (13, 2)], [False, True, True, True], 34, False, [False, False, False, False], 4727, 'West', (14, 1))
Element 34: (1, (14, 1), ['', '%', 'G', ''], [(14, 4), (8, 5), (14, 2)], [False, True, False, False], 32, False, [False, False, False, False], 4736, 'West', (13, 1))
Element 35: (1, (13, 1), ['', '%', '', ''], [(13, 4), (8, 6), (14, 3)], [False, True, False, False], 30, False, [False, False, False, False], 4745, 'East', (14, 1))
Element 36: (1, (14, 1), ['', '%', '', ''], [(13, 5), (9, 6), (14, 4)], [False, True, False, False], 28, False, [False, False, False, False], 4744, 'West', (13, 1))
Element 37: (1, (13, 1), ['', '%', '', ''], [(13, 6), (9, 7), (15, 4)], [False, True, False, False], 26, False, [False, False, False, False], 4743, 'North', (13, 2))
Element 38: (1, (13, 2), ['', '', '', ''], [(12, 6), (10, 7), (16, 4)], [False, False, False, False], 24, False, [False, False, False, False], 4742, 'East', (14, 2))
Element 39: (1, (14, 2), ['', '', '', '%'], [(12, 5), (10, 8), (17, 4)], [False, False, False, True], 22, False, [False, False, False, False], 4741, 'North', (14, 3))
Element 40: (1, (14, 3), ['', '', '', '%'], [(12, 4), (9, 8), (18, 4)], [False, False, False, True], 20, False, [False, False, False, False], 4740, 'North', (14, 4))
Element 41: (1, (14, 4), ['', '', '', ''], [(11, 4), (8, 8), (18, 5)], [False, False, False, False], 18, False, [False, False, False, False], 4739, 'East', (15, 4))
Element 42: (1, (15, 4), ['', '%', '', ''], [(11, 3), (8, 9), (17, 5)], [False, True, False, False], 16, False, [False, False, False, False], 4748, 'East', (16, 4))
Element 43: (1, (16, 4), ['', '', '', ''], [(11, 2), (7, 9), (17, 6)], [False, False, False, False], 14, False, [False, False, False, False], 4757, 'East', (17, 4))
Element 44: (1, (17, 4), ['', '', '', ''], [(12, 2), (6, 9), (17, 7)], [False, False, False, False], 12, False, [False, False, False, False], 4766, 'East', (18, 4))
Element 45: (1, (18, 4), ['', '', '', '%'], [(13, 2), (6, 8), (18, 7)], [False, False, False, True], 10, False, [False, False, False, False], 4765, 'North', (18, 5))
Element 46: (1, (18, 5), ['', '', '%', '%'], [(14, 2), (7, 8), (17, 7)], [False, False, True, True], 8, False, [False, False, False, False], 4764, 'West', (17, 5))
Element 47: (1, (17, 5), ['', '', 'G', ''], [(14, 3), (6, 8), (17, 6)], [False, False, False, False], 6, False, [False, False, False, False], 4763, 'West', (16, 5))
Element 48: (1, (16, 5), ['', '', 'G', ''], [(13, 3), (5, 8), (16, 6)], [False, False, False, False], 4, False, [False, False, False, False], 4762, 'West', (15, 5))
Element 49: (1, (15, 5), ['', '', '', 'G'], [(14, 3), (4, 8), (16, 5)], [False, False, False, False], 2, False, [False, False, False, False], 4761, 'North', (15, 6))
Element 50: (1, (15, 6), ['%', 'G', '', ''], [(14, 3), (5, 8), (15, 5)], [True, False, False, False], 0, False, [False, False, False, False], 4760, 'Stop', (15, 6))
Element 51: #0#
