Element 1: (2, (9, 13), ['%', '.', '%', '.'], [(17, 7), (4, 12), (18, 3)], [True, False, True, False], 98, False, [False, True, False, True], 19, 'East', (10, 13))
Element 2: (2, (10, 13), ['', '.', '%', '%'], [(18, 7), (5, 12), (18, 4)], [False, False, True, True], 96, False, [False, True, False, False], 58, 'South', (10, 12))
Element 3: (2, (10, 12), ['.', '%', '', '.'], [(17, 7), (6, 12), (18, 5)], [False, True, False, False], 94, False, [True, False, False, True], 87, 'East', (11, 12))
Element 4: (2, (11, 12), ['', '%', '%', '.'], [(17, 6), (7, 12), (17, 5)], [False, True, True, False], 92, False, [False, False, False, True], 116, 'East', (12, 12))
Element 5: (2, (12, 12), ['', '.', '.', '.'], [(17, 5), (8, 12), (17, 4)], [False, False, False, False], 90, False, [False, True, True, True], 145, 'East', (13, 12))
Element 6: (2, (13, 12), ['', '.', '.', '%'], [(16, 5), (9, 12), (17, 3)], [False, False, False, True], 88, False, [False, True, True, False], 184, 'North', (13, 13))
Element 7: (2, (13, 13), ['.', '', '%', '.'], [(16, 6), (10, 12), (16, 3)], [False, False, True, False], 86, False, [True, False, False, True], 213, 'East', (14, 13))
Element 8: (2, (14, 13), ['', '%', '%', '.'], [(15, 6), (11, 12), (16, 4)], [False, True, True, False], 84, False, [False, False, False, True], 242, 'East', (15, 13))
Element 9: (2, (15, 13), ['', '.', '%', '.'], [(15, 7), (12, 12), (15, 4)], [False, False, True, False], 82, False, [False, True, False, True], 271, 'East', (16, 13))
Element 10: (2, (16, 13), ['', '.', '%', '.'], [(15, 8), (12, 13), (15, 5)], [False, False, True, False], 80, False, [False, True, False, True], 310, 'East', (17, 13))
Element 11: (2, (17, 13), ['', '.', '%', '.'], [(14, 8), (13, 13), (14, 5)], [False, False, True, False], 78, False, [False, True, False, True], 339, 'East', (18, 13))
Element 12: (2, (18, 13), ['', '.', '%', '%'], [(14, 7), (14, 13), (14, 4)], [False, False, True, True], 76, False, [False, True, False, False], 368, 'South', (18, 12))
Element 13: (2, (18, 12), ['.', '.', '', '%'], [(14, 8), (15, 13), (14, 3)], [False, False, False, True], 74, False, [True, True, False, False], 387, 'South', (18, 11))
Element 14: (2, (18, 11), ['.', '.', '', '%'], [(13, 8), (15, 12), (14, 2)], [False, False, False, True], 72, False, [True, True, False, False], 426, 'South', (18, 10))
Element 15: (2, (18, 10), ['.', '%', '', '%'], [(14, 8), (16, 12), (14, 1)], [False, True, False, True], 70, False, [True, False, False, False], 455, 'West', (17, 10))
Element 16: (2, (17, 10), ['.', '.', '.', ''], [(15, 8), (17, 12), (15, 1)], [False, False, False, False], 68, False, [True, True, True, False], 484, 'North', (17, 11))
Element 17: (2, (17, 11), ['.', '', '', ''], [(15, 7), (18, 12), (14, 1)], [False, False, False, False], 66, False, [True, False, False, False], 493, 'West', (16, 11))
Element 18: (2, (16, 11), ['%', '.', '', ''], [(14, 7), (18, 13), (13, 1)], [True, False, False, False], 64, False, [False, True, False, False], 512, 'South', (16, 10))
Element 19: (2, (16, 10), ['%', '.', '', ''], [(15, 7), (17, 13), (13, 2)], [True, False, False, False], 62, False, [False, True, False, False], 531, 'South', (16, 9))
Element 20: (2, (16, 9), ['%', '%', '', '.'], [(15, 6), (16, 13), (13, 3)], [True, True, False, False], 60, False, [False, False, False, True], 550, 'East', (17, 9))
