Element 1: (1, (2, 7), ['.', '.', 'F', '.'], [(4, 12), (5, 2), (6, 2)], [False, False, False, False], 98, False, [True, True, False, True], 9, 'North', (2, 8))
Element 2: (1, (2, 8), ['F', '', '%', '%'], [(5, 12), (5, 3), (7, 2)], [False, False, True, True], 96, False, [False, False, False, False], 1038, 'West', (1, 8))
Element 3: (1, (1, 8), ['%', '.', '%', ''], [(6, 12), (6, 3), (8, 2)], [True, False, True, False], 94, False, [False, True, False, False], 2067, 'South', (1, 7))
Element 4: (1, (1, 7), ['%', '.', '', ''], [(7, 12), (7, 3), (9, 2)], [True, False, False, False], 92, False, [False, True, False, False], 3096, 'South', (1, 6))
Element 5: (1, (1, 6), ['%', '.', '', '.'], [(8, 12), (8, 3), (10, 2)], [True, False, False, False], 90, False, [False, True, False, True], 3135, 'East', (2, 6))
Element 6: (1, (2, 6), ['', '.', '', '.'], [(9, 12), (9, 3), (11, 2)], [False, False, False, False], 88, False, [False, True, False, True], 3174, 'East', (3, 6))
Element 7: (1, (3, 6), ['', '.', '.', '.'], [(10, 12), (10, 3), (12, 2)], [False, False, False, False], 86, False, [False, True, True, True], 3213, 'East', (4, 6))
Element 8: (1, (4, 6), ['', '.', '%', '.'], [(11, 12), (11, 3), (13, 2)], [False, False, True, False], 84, False, [False, True, False, True], 3252, 'East', (5, 6))
Element 9: (1, (5, 6), ['', '.', '%', '.'], [(12, 12), (11, 4), (14, 2)], [False, False, True, False], 82, False, [False, True, False, True], 3291, 'East', (6, 6))
Element 10: (1, (6, 6), ['', '.', '%', '%'], [(13, 12), (12, 4), (14, 3)], [False, False, True, True], 80, False, [False, True, False, False], 3330, 'South', (6, 5))
Element 11: (1, (6, 5), ['.', '.', '', '%'], [(13, 13), (13, 4), (14, 4)], [False, False, False, True], 78, False, [True, True, False, False], 3369, 'South', (6, 4))
Element 12: (1, (6, 4), ['%', '', '', '%'], [(14, 13), (13, 5), (15, 4)], [True, False, False, True], 76, False, [False, False, False, False], 3408, 'South', (6, 3))
Element 13: (1, (6, 3), ['', '', '', ''], [(15, 13), (14, 5), (16, 4)], [False, False, False, False], 74, False, [False, False, False, False], 3437, 'East', (7, 3))
