Element 1: (2, (2, 4), ['.', '.', 'G', '.'], [(7, 1), (2, 5), (10, 10)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'East', (3, 4))
Element 2: (2, (3, 4), ['', '.', 'G', '.'], [(8, 1), (3, 5), (9, 10)], [False, False, False, False], 96, False, [False, True, False, True], 58, 'East', (4, 4))
Element 3: (2, (4, 4), ['', '.', 'G', '%'], [(9, 1), (4, 5), (10, 10)], [False, False, False, True], 94, False, [False, True, False, False], 87, 'South', (4, 3))
Element 4: (2, (4, 3), ['.', '.', '', '.'], [(9, 2), (5, 5), (10, 10)], [False, False, False, False], 92, False, [True, True, False, True], 1106, 'East', (5, 3))
Element 5: (2, (5, 3), ['', '.', '%', '.'], [(10, 2), (6, 5), (9, 10)], [False, False, True, False], 90, False, [False, True, False, True], 1135, 'East', (6, 3))
Element 6: (2, (6, 3), ['', '.', '.', '.'], [(11, 2), (6, 6), (10, 10)], [False, False, False, False], 88, False, [False, True, True, True], 1164, 'East', (7, 3))
Element 7: (2, (7, 3), ['', '.', '%', '.'], [(12, 2), (5, 6), (10, 10)], [False, False, True, False], 86, False, [False, True, False, True], 1193, 'East', (8, 3))
Element 8: (2, (8, 3), ['', '.', '.', '.'], [(13, 2), (4, 6), (9, 10)], [False, False, False, False], 84, False, [False, True, True, True], 1222, 'East', (9, 3))
Element 9: (2, (9, 3), ['', '', '.', '.'], [(14, 2), (3, 6), (10, 10)], [False, False, False, False], 82, False, [False, False, True, True], 1251, 'East', (10, 3))
Element 10: (2, (10, 3), ['', '', '.', '.'], [(14, 3), (3, 7), (10, 10)], [False, False, False, False], 80, False, [False, False, True, True], 1280, 'East', (11, 3))
Element 11: (2, (11, 3), ['', '', '.', '%'], [(14, 4), (2, 7), (9, 10)], [False, False, False, True], 78, False, [False, False, True, False], 1309, 'North', (11, 4))
Element 12: (2, (11, 4), ['.', '', '%', '.'], [(15, 4), (2, 8), (10, 10)], [False, False, True, False], 76, False, [True, False, False, True], 2328, 'East', (12, 4))
Element 13: (2, (12, 4), ['', '%', '.', '.'], [(16, 4), (1, 8), (10, 10)], [False, True, False, False], 74, False, [False, False, True, True], 3347, 'East', (13, 4))
Element 14: (2, (13, 4), ['', '.', '.', ''], [(17, 4), (1, 7), (9, 10)], [False, False, False, False], 72, False, [False, True, True, False], 3376, 'North', (13, 5))
Element 15: (2, (13, 5), ['.', '', '.', '.'], [(18, 4), (1, 6), (10, 10)], [False, False, False, False], 70, False, [True, False, True, True], 3405, 'East', (14, 5))
Element 16: (2, (14, 5), ['', '', '%', '.'], [(18, 5), (2, 6), (10, 10)], [False, False, True, False], 68, False, [False, False, False, True], 3434, 'East', (15, 5))
Element 17: (2, (15, 5), ['', '', '.', '.'], [(17, 5), (1, 6), (9, 10)], [False, False, False, False], 66, False, [False, False, True, True], 3453, 'East', (16, 5))
Element 18: (2, (16, 5), ['', '', '.', ''], [(17, 6), (1, 7), (10, 10)], [False, False, False, False], 64, False, [False, False, True, False], 3472, 'North', (16, 6))
