Element 1: (1, (8, 2), ['.', '.', '.', 'F'], [(17, 10), (10, 4), (10, 12)], [False, False, False, False], 98, False, [True, True, True, False], 9, 'East', (9, 2))
Element 2: (1, (9, 2), ['', '.', '.', '.'], [(18, 10), (10, 5), (11, 12)], [False, False, False, False], 96, False, [False, True, True, True], 2028, 'East', (10, 2))
Element 3: (1, (10, 2), ['', '%', '.', '.'], [(18, 11), (9, 5), (12, 12)], [False, True, False, False], 94, False, [False, False, True, True], 2067, 'East', (11, 2))
Element 4: (1, (11, 2), ['', '.', '.', '.'], [(18, 12), (9, 6), (13, 12)], [False, False, False, False], 92, False, [False, True, True, True], 2106, 'East', (12, 2))
Element 5: (1, (12, 2), ['', '.', '%', '.'], [(18, 13), (9, 7), (13, 13)], [False, False, True, False], 90, False, [False, True, False, True], 2145, 'East', (13, 2))
Element 6: (1, (13, 2), ['', '.', '.', '.'], [(17, 13), (10, 7), (14, 13)], [False, False, False, False], 88, False, [False, True, True, True], 2184, 'East', (14, 2))
Element 7: (1, (14, 2), ['', '.', '.', '%'], [(17, 12), (10, 8), (15, 13)], [False, False, False, True], 86, False, [False, True, True, False], 2223, 'North', (14, 3))
Element 8: (1, (14, 3), ['.', '', '.', '%'], [(17, 11), (9, 8), (16, 13)], [False, False, False, True], 84, False, [True, False, True, False], 2262, 'North', (14, 4))
Element 9: (1, (14, 4), ['.', '', '.', '.'], [(16, 11), (8, 8), (16, 12)], [False, False, False, False], 82, False, [True, False, True, True], 2301, 'East', (15, 4))
Element 10: (1, (15, 4), ['', '%', '.', '.'], [(16, 10), (8, 9), (15, 12)], [False, True, False, False], 80, False, [False, False, True, True], 2340, 'East', (16, 4))
Element 11: (1, (16, 4), ['', '.', '.', '.'], [(16, 9), (7, 9), (16, 12)], [False, False, False, False], 78, False, [False, True, True, True], 2369, 'East', (17, 4))
Element 12: (1, (17, 4), ['', '.', '.', '.'], [(16, 10), (7, 8), (17, 12)], [False, False, False, False], 76, False, [False, True, True, True], 2388, 'East', (18, 4))
Element 13: (1, (18, 4), ['', '.', '.', '%'], [(16, 11), (6, 8), (18, 12)], [False, False, False, True], 74, False, [False, True, True, False], 2407, 'North', (18, 5))
Element 14: (1, (18, 5), ['.', '', '%', '%'], [(16, 12), (6, 9), (18, 13)], [False, False, True, True], 72, False, [True, False, False, False], 2426, 'West', (17, 5))
Element 15: (1, (17, 5), ['.', '', '.', ''], [(16, 13), (6, 8), (17, 13)], [False, False, False, False], 70, False, [True, False, True, False], 2435, 'North', (17, 6))
Element 16: (1, (17, 6), ['.', '', '.', '%'], [(15, 13), (5, 8), (18, 13)], [False, False, False, True], 68, False, [True, False, True, False], 2454, 'North', (17, 7))
Element 17: (1, (17, 7), ['%', '', '%', '.'], [(15, 12), (4, 8), (18, 12)], [True, False, True, False], 66, False, [False, False, False, True], 2473, 'East', (18, 7))
Element 18: (1, (18, 7), ['', '%', '%', '%'], [(15, 13), (5, 8), (18, 11)], [False, True, True, True], 64, False, [False, False, False, False], 2482, 'West', (17, 7))
Element 19: (1, (17, 7), ['%', '', '%', ''], [(14, 13), (6, 8), (18, 10)], [True, False, True, False], 62, False, [False, False, False, False], 2481, 'South', (17, 6))
Element 20: (1, (17, 6), ['.', '', '', '%'], [(13, 13), (7, 8), (17, 10)], [False, False, False, True], 60, False, [True, False, False, False], 2480, 'West', (16, 6))
Element 21: (1, (16, 6), ['.', '.', '%', ''], [(12, 13), (7, 9), (17, 11)], [False, False, True, False], 58, False, [True, True, False, False], 2499, 'South', (16, 5))
Element 22: (1, (16, 5), ['.', '', '', ''], [(12, 12), (6, 9), (16, 11)], [False, False, False, False], 56, False, [True, False, False, False], 2508, 'West', (15, 5))
Element 23: (1, (15, 5), ['.', '', '.', ''], [(12, 11), (7, 9), (16, 10)], [False, False, False, False], 54, False, [True, False, True, False], 2527, 'North', (15, 6))
Element 24: (1, (15, 6), ['%', '', '.', ''], [(13, 11), (8, 9), (16, 9)], [True, False, False, False], 52, False, [False, False, True, False], 2546, 'North', (15, 7))
Element 25: (1, (15, 7), ['.', '', '.', '%'], [(13, 12), (8, 8), (17, 9)], [False, False, False, True], 50, False, [True, False, True, False], 2555, 'North', (15, 8))
Element 26: (1, (15, 8), ['.', '', '%', '%'], [(13, 11), (7, 8), (16, 9)], [False, False, True, True], 48, False, [True, False, False, False], 2564, 'West', (14, 8))
Element 27: (1, (14, 8), ['.', '.', '%', ''], [(12, 11), (8, 8), (16, 10)], [False, False, True, False], 46, False, [True, True, False, False], 2573, 'South', (14, 7))
Element 28: (1, (14, 7), ['%', '%', '', ''], [(12, 12), (9, 8), (16, 11)], [True, True, False, False], 44, False, [False, False, False, False], 2582, 'North', (14, 8))
Element 29: (1, (14, 8), ['.', '', '%', ''], [(13, 12), (10, 8), (17, 11)], [False, False, True, False], 42, False, [True, False, False, False], 2581, 'West', (13, 8))
Element 30: (1, (13, 8), ['%', '%', '%', ''], [(12, 12), (10, 7), (17, 10)], [True, True, True, False], 40, False, [False, False, False, False], 2590, 'East', (14, 8))
Element 31: (1, (14, 8), ['', '', '%', ''], [(11, 12), (9, 7), (17, 9)], [False, False, True, False], 38, False, [False, False, False, False], 2589, 'East', (15, 8))
Element 32: (1, (15, 8), ['', '', '%', '%'], [(10, 12), (9, 8), (17, 10)], [False, False, True, True], 36, False, [False, False, False, False], 2588, 'South', (15, 7))
Element 33: (1, (15, 7), ['', '', '', '%'], [(10, 13), (9, 7), (16, 10)], [False, False, False, True], 34, False, [False, False, False, False], 2597, 'West', (14, 7))
Element 34: (1, (14, 7), ['%', '%', '', ''], [(9, 13), (9, 6), (17, 10)], [True, True, False, False], 32, False, [False, False, False, False], 2606, 'East', (15, 7))
Element 35: (1, (15, 7), ['', '', '', '%'], [(9, 12), (8, 6), (18, 10)], [False, False, False, True], 30, False, [False, False, False, False], 2625, 'South', (15, 6))
Element 36: (1, (15, 6), ['%', '', '', ''], [(8, 12), (8, 5), (18, 11)], [True, False, False, False], 28, False, [False, False, False, False], 2644, 'South', (15, 5))
Element 37: (1, (15, 5), ['.', '', '', ''], [(7, 12), (8, 4), (17, 11)], [False, False, False, False], 26, False, [True, False, False, False], 2663, 'West', (14, 5))
Element 38: (1, (14, 5), ['.', '', '%', ''], [(7, 13), (9, 4), (18, 11)], [False, False, True, False], 24, False, [True, False, False, False], 2692, 'West', (13, 5))
Element 39: (1, (13, 5), ['.', '.', '.', ''], [(6, 13), (9, 3), (18, 12)], [False, False, False, False], 22, False, [True, True, True, False], 2721, 'North', (13, 6))
Element 40: (1, (13, 6), ['.', '', '%', '%'], [(6, 12), (10, 3), (17, 12)], [False, False, True, True], 20, False, [True, False, False, False], 2750, 'West', (12, 6))
Element 41: (1, (12, 6), ['.', '.', '%', ''], [(6, 11), (11, 3), (17, 13)], [False, False, True, False], 18, False, [True, True, False, False], 2779, 'South', (12, 5))
Element 42: (1, (12, 5), ['%', '.', '', ''], [(5, 11), (11, 4), (17, 12)], [True, False, False, False], 16, False, [False, True, False, False], 2808, 'South', (12, 4))
Element 43: (1, (12, 4), ['', '%', '', '.'], [(5, 12), (11, 3), (17, 11)], [False, True, False, False], 14, False, [False, False, False, True], 2827, 'East', (13, 4))
Element 44: (1, (13, 4), ['', '.', '', ''], [(5, 13), (11, 2), (17, 12)], [False, False, False, False], 12, False, [False, True, False, False], 2846, 'South', (13, 3))
Element 45: (1, (13, 3), ['%', '', '', ''], [(4, 13), (11, 1), (16, 12)], [True, False, False, False], 10, False, [False, False, False, False], 2875, 'North', (13, 4))
Element 46: (1, (13, 4), ['', '', '', ''], [(4, 12), (12, 1), (16, 13)], [False, False, False, False], 8, False, [False, False, False, False], 2894, 'West', (12, 4))
Element 47: (1, (12, 4), ['', '%', '', ''], [(4, 11), (13, 1), (17, 13)], [False, True, False, False], 6, False, [False, False, False, False], 2913, 'West', (11, 4))
Element 48: (1, (11, 4), ['', '', '%', ''], [(4, 10), (14, 1), (16, 13)], [False, False, True, False], 4, False, [False, False, False, False], 2932, 'South', (11, 3))
Element 49: (1, (11, 3), ['', '', '', '%'], [(3, 10), (15, 1), (15, 13)], [False, False, False, True], 2, False, [False, False, False, False], 2951, 'West', (10, 3))
