Element 1: (3, (18, 1), ['.', '%', '%', '%'], [(17, 11), (2, 8), (10, 10)], [False, True, True, True], 98, False, [True, False, False, False], 1019, 'West', (17, 1))
Element 2: (3, (17, 1), ['%', '%', '%', ''], [(18, 11), (1, 8), (9, 10)], [True, True, True, False], 96, False, [False, False, False, False], 2038, 'East', (18, 1))
Element 3: (3, (18, 1), ['', '%', '%', '%'], [(18, 12), (1, 7), (9, 10)], [False, True, True, True], 94, False, [False, False, False, False], 2057, 'Stop', (18, 1))
Element 4: (3, (18, 1), ['', '%', '%', '%'], [(18, 13), (1, 6), (10, 10)], [False, True, True, True], 92, False, [False, False, False, False], 2076, 'West', (17, 1))
Element 5: (3, (17, 1), ['%', '%', '%', ''], [(17, 13), (2, 6), (9, 10)], [True, True, True, False], 90, False, [False, False, False, False], 2095, 'East', (18, 1))
Element 6: (3, (18, 1), ['', '%', '%', '%'], [(17, 12), (3, 6), (9, 10)], [False, True, True, True], 88, False, [False, False, False, False], 2114, 'Stop', (18, 1))
Element 7: (3, (18, 1), ['', '%', '%', '%'], [(16, 12), (4, 6), (10, 10)], [False, True, True, True], 86, False, [False, False, False, False], 2133, 'West', (17, 1))
Element 8: (3, (17, 1), ['%', '%', '%', ''], [(16, 13), (5, 6), (9, 10)], [True, True, True, False], 84, False, [False, False, False, False], 2152, 'East', (18, 1))
Element 9: (3, (18, 1), ['', '%', '%', '%'], [(15, 13), (6, 6), (9, 10)], [False, True, True, True], 82, False, [False, False, False, False], 2171, 'Stop', (18, 1))
Element 10: (3, (18, 1), ['', '%', '%', '%'], [(15, 12), (6, 5), (10, 10)], [False, True, True, True], 80, False, [False, False, False, False], 2190, 'West', (17, 1))
Element 11: (3, (17, 1), ['%', '%', '%', ''], [(15, 13), (6, 4), (9, 10)], [True, True, True, False], 78, False, [False, False, False, False], 2199, 'East', (18, 1))
Element 12: (3, (18, 1), ['', '%', '%', '%'], [(14, 13), (6, 3), (9, 10)], [False, True, True, True], 76, False, [False, False, False, False], 2218, 'Stop', (18, 1))
Element 13: (3, (18, 1), ['', '%', '%', '%'], [(13, 13), (7, 3), (10, 10)], [False, True, True, True], 74, False, [False, False, False, False], 2237, 'West', (17, 1))
Element 14: (3, (17, 1), ['%', '%', '%', ''], [(13, 12), (8, 3), (9, 10)], [True, True, True, False], 72, False, [False, False, False, False], 2256, 'East', (18, 1))
