Element 1: (2, (10, 4), ['.', '.', 'F', '.'], [(5, 5), (2, 1), (12, 11)], [False, False, False, False], 98, False, [True, True, False, True], 19, 'North', (10, 5))
Element 2: (2, (10, 5), ['.', '', '%', '%'], [(6, 5), (3, 1), (13, 11)], [False, False, True, True], 96, False, [True, False, False, False], 1048, 'West', (9, 5))
Element 3: (2, (9, 5), ['.', '.', '.', ''], [(6, 6), (4, 1), (13, 12)], [False, False, False, False], 94, False, [True, True, True, False], 1087, 'North', (9, 6))
Element 4: (2, (9, 6), ['.', '', '.', '%'], [(5, 6), (5, 1), (13, 13)], [False, False, False, True], 92, False, [True, False, True, False], 1126, 'North', (9, 7))
Element 5: (2, (9, 7), ['%', '', '.', '.'], [(4, 6), (6, 1), (14, 13)], [True, False, False, False], 90, False, [False, False, True, True], 1165, 'East', (10, 7))
Element 6: (2, (10, 7), ['', '%', '.', '%'], [(3, 6), (7, 1), (15, 13)], [False, True, False, True], 88, False, [False, False, True, False], 1204, 'North', (10, 8))
Element 7: (2, (10, 8), ['.', '', '%', '%'], [(3, 7), (8, 1), (16, 13)], [False, False, True, True], 86, False, [True, False, False, False], 1243, 'West', (9, 8))
Element 8: (2, (9, 8), ['.', '', '%', ''], [(2, 7), (9, 1), (17, 13)], [False, False, True, False], 84, False, [True, False, False, False], 1282, 'West', (8, 8))
Element 9: (2, (8, 8), ['.', '%', '.', ''], [(2, 8), (9, 2), (18, 13)], [False, True, False, False], 82, False, [True, False, True, False], 3301, 'North', (8, 9))
Element 10: (2, (8, 9), ['.', '', '%', '%'], [(1, 8), (10, 2), (18, 12)], [False, False, True, True], 80, False, [True, False, False, False], 4330, 'West', (7, 9))
Element 11: (2, (7, 9), ['.', '.', '%', ''], [(1, 7), (11, 2), (18, 11)], [False, False, True, False], 78, False, [True, True, False, False], 4369, 'South', (7, 8))
Element 12: (2, (7, 8), ['.', '%', '', ''], [(1, 6), (12, 2), (18, 10)], [False, True, False, False], 76, False, [True, False, False, False], 4408, 'West', (6, 8))
Element 13: (2, (6, 8), ['.', '%', '.', ''], [(2, 6), (13, 2), (17, 10)], [False, True, False, False], 74, False, [True, False, True, False], 4447, 'North', (6, 9))
Element 14: (2, (6, 9), ['%', '', '%', ''], [(2, 5), (14, 2), (17, 11)], [True, False, True, False], 72, False, [False, False, False, False], 4486, 'South', (6, 8))
Element 15: (2, (6, 8), ['.', '%', '', ''], [(3, 5), (14, 3), (17, 12)], [False, True, False, False], 70, False, [True, False, False, False], 4515, 'West', (5, 8))
Element 16: (2, (5, 8), ['.', '%', '%', ''], [(3, 4), (14, 4), (16, 12)], [False, True, True, False], 68, False, [True, False, False, False], 4554, 'West', (4, 8))
Element 17: (2, (4, 8), ['%', '%', '%', ''], [(4, 4), (15, 4), (16, 11)], [True, True, True, False], 66, False, [False, False, False, False], 4593, 'East', (5, 8))
Element 18: (2, (5, 8), ['', '%', '%', ''], [(4, 3), (16, 4), (16, 10)], [False, True, True, False], 64, False, [False, False, False, False], 4622, 'East', (6, 8))
Element 19: (2, (6, 8), ['', '%', '', ''], [(5, 3), (17, 4), (16, 9)], [False, True, False, False], 62, False, [False, False, False, False], 4651, 'East', (7, 8))
Element 20: (2, (7, 8), ['', '%', '', ''], [(6, 3), (18, 4), (17, 9)], [False, True, False, False], 60, False, [False, False, False, False], 4680, 'North', (7, 9))
Element 21: (2, (7, 9), ['', '', '%', ''], [(7, 3), (18, 5), (16, 9)], [False, False, True, False], 58, False, [False, False, False, False], 4699, 'West', (6, 9))
Element 22: (2, (6, 9), ['%', '', '%', ''], [(8, 3), (17, 5), (16, 10)], [True, False, True, False], 56, False, [False, False, False, False], 4718, 'East', (7, 9))
Element 23: (2, (7, 9), ['', '', '%', ''], [(9, 3), (17, 6), (16, 11)], [False, False, True, False], 54, False, [False, False, False, False], 4737, 'East', (8, 9))
Element 24: (2, (8, 9), ['', '', '%', '%'], [(10, 3), (17, 7), (16, 12)], [False, False, True, True], 52, False, [False, False, False, False], 4756, 'South', (8, 8))
Element 25: (2, (8, 8), ['', '%', '', ''], [(11, 3), (18, 7), (15, 12)], [False, True, False, False], 50, False, [False, False, False, False], 4785, 'West', (7, 8))
Element 26: (2, (7, 8), ['', '%', '', ''], [(11, 4), (17, 7), (16, 12)], [False, True, False, False], 48, False, [False, False, False, False], 4794, 'East', (8, 8))
