Element 1: (3, (15, 1), ['.', '%', '%', '%'], [(11, 12), (4, 10), (15, 4)], [False, True, True, True], 98, False, [True, False, False, False], 29, 'West', (14, 1))
Element 2: (3, (14, 1), ['.', '%', '.', ''], [(12, 12), (4, 11), (16, 4)], [False, True, False, False], 96, False, [True, False, True, False], 68, 'North', (14, 2))
Element 3: (3, (14, 2), ['.', '', '.', '%'], [(13, 12), (5, 11), (17, 4)], [False, False, False, True], 94, False, [True, False, True, False], 107, 'North', (14, 3))
Element 4: (3, (14, 3), ['.', '', '', '%'], [(13, 13), (6, 11), (18, 4)], [False, False, False, True], 92, False, [True, False, False, False], 146, 'West', (13, 3))
Element 5: (3, (13, 3), ['%', '.', '.', ''], [(14, 13), (6, 12), (18, 5)], [True, False, False, False], 90, False, [False, True, True, False], 185, 'North', (13, 4))
Element 6: (3, (13, 4), ['.', '', '.', ''], [(15, 13), (7, 12), (17, 5)], [False, False, False, False], 88, False, [True, False, True, False], 224, 'North', (13, 5))
Element 7: (3, (13, 5), ['.', '', '.', '.'], [(16, 13), (8, 12), (17, 6)], [False, False, False, False], 86, False, [True, False, True, True], 263, 'East', (14, 5))
Element 8: (3, (14, 5), ['', '', '%', '.'], [(17, 13), (9, 12), (17, 7)], [False, False, True, False], 84, False, [False, False, False, True], 302, 'East', (15, 5))
Element 9: (3, (15, 5), ['', '', '.', '.'], [(18, 13), (9, 13), (18, 7)], [False, False, False, False], 82, False, [False, False, True, True], 341, 'East', (16, 5))
Element 10: (3, (16, 5), ['', '', '.', ''], [(18, 12), (10, 13), (17, 7)], [False, False, False, False], 80, False, [False, False, True, False], 370, 'North', (16, 6))
Element 11: (3, (16, 6), ['.', '', '%', 'G'], [(18, 11), (10, 12), (17, 6)], [False, False, True, False], 78, False, [True, False, False, False], 389, 'West', (15, 6))
Element 12: (3, (15, 6), ['%', '', '.', 'G'], [(18, 10), (11, 12), (16, 6)], [True, False, False, False], 76, False, [False, False, True, False], 408, 'North', (15, 7))
Element 13: (3, (15, 7), ['.', '', '.', '%'], [(17, 10), (12, 12), (16, 5)], [False, False, False, True], 74, False, [True, False, True, False], 427, 'North', (15, 8))
Element 14: (3, (15, 8), ['.', '', '%', '%'], [(17, 11), (12, 13), (15, 5)], [False, False, True, True], 72, False, [True, False, False, False], 456, 'West', (14, 8))
Element 15: (3, (14, 8), ['.', '.', '%', ''], [(17, 12), (13, 13), (15, 6)], [False, False, True, False], 70, False, [True, True, False, False], 475, 'South', (14, 7))
Element 16: (3, (14, 7), ['%', '%', '', 'G'], [(16, 12), (14, 13), (15, 7)], [True, True, False, False], 68, False, [False, False, False, False], 494, 'North', (14, 8))
Element 17: (3, (14, 8), ['.', '', '%', 'G'], [(16, 11), (15, 13), (15, 8)], [False, False, True, False], 66, False, [True, False, False, False], 503, 'West', (13, 8))
Element 18: (3, (13, 8), ['%', '%', '%', 'G'], [(16, 10), (15, 12), (14, 8)], [True, True, True, False], 64, False, [False, False, False, False], 532, 'Stop', (13, 8))
Element 19: (3, (13, 8), ['%', '%', '%', ''], [(16, 9), (16, 12), (14, 7)], [True, True, True, False], 62, False, [False, False, False, False], 541, 'East', (14, 8))
Element 20: (3, (14, 8), ['', '', '%', ''], [(17, 9), (17, 12), (15, 7)], [False, False, True, False], 60, False, [False, False, False, False], 550, 'West', (13, 8))
Element 21: (3, (13, 8), ['%', '%', '%', ''], [(16, 9), (18, 12), (15, 8)], [True, True, True, False], 58, False, [False, False, False, False], 549, 'Stop', (13, 8))
Element 22: (3, (13, 8), ['%', '%', '%', ''], [(16, 10), (18, 13), (15, 7)], [True, True, True, False], 56, False, [False, False, False, False], 548, 'East', (14, 8))
Element 23: (3, (14, 8), ['', 'G', '%', ''], [(16, 11), (17, 13), (14, 7)], [False, False, True, False], 54, False, [False, False, False, False], 547, 'South', (14, 7))
Element 24: (3, (14, 7), ['%', '%', '', 'G'], [(16, 12), (16, 13), (15, 7)], [True, True, False, False], 52, False, [False, False, False, False], 546, 'Stop', (14, 7))
Element 25: (3, (14, 7), ['%', '%', '', ''], [(15, 12), (17, 13), (15, 6)], [True, True, False, False], 50, False, [False, False, False, False], 545, 'Stop', (14, 7))
Element 26: (3, (14, 7), ['%', '%', '', ''], [(16, 12), (18, 13), (15, 5)], [True, True, False, False], 48, False, [False, False, False, False], 544, 'Stop', (14, 7))
