Element 1: (1, (6, 4), ['%', '.', '.', '%'], [(2, 11), (7, 3), (8, 6)], [True, False, False, True], 98, False, [False, True, True, False], 999, 'North', (6, 5))
Element 2: (1, (6, 5), ['.', '', '.', '%'], [(1, 11), (8, 3), (9, 6)], [False, False, False, True], 96, False, [True, False, True, False], 2028, 'North', (6, 6))
Element 3: (1, (6, 6), ['.', '', '%', '%'], [(1, 12), (9, 3), (9, 7)], [False, False, True, True], 94, False, [True, False, False, False], 2067, 'West', (5, 6))
Element 4: (1, (5, 6), ['.', '.', '%', ''], [(1, 13), (9, 2), (10, 7)], [False, False, True, False], 92, False, [True, True, False, False], 3096, 'South', (5, 5))
Element 5: (1, (5, 5), ['.', '%', '', ''], [(1, 12), (10, 2), (10, 8)], [False, True, False, False], 90, False, [True, False, False, False], 3125, 'West', (4, 5))
Element 6: (1, (4, 5), ['.', '.', '.', ''], [(1, 11), (11, 2), (9, 8)], [False, False, False, False], 88, False, [True, True, True, False], 3154, 'North', (4, 6))
Element 7: (1, (4, 6), ['.', '', '%', ''], [(1, 10), (12, 2), (8, 8)], [False, False, True, False], 86, False, [True, False, False, False], 3193, 'West', (3, 6))
Element 8: (1, (3, 6), ['.', '.', '.', ''], [(2, 10), (13, 2), (8, 9)], [False, False, False, False], 84, False, [True, True, True, False], 3232, 'North', (3, 7))
Element 9: (1, (3, 7), ['.', '', '%', '%'], [(3, 10), (14, 2), (7, 9)], [False, False, True, True], 82, False, [True, False, False, False], 3271, 'West', (2, 7))
Element 10: (1, (2, 7), ['.', '.', 'F', ''], [(4, 10), (14, 3), (7, 8)], [False, False, False, False], 80, False, [True, True, False, False], 3310, 'North', (2, 8))
Element 11: (1, (2, 8), ['F', '', '%', '%'], [(4, 11), (14, 4), (6, 8)], [False, False, True, True], 78, False, [False, False, False, False], 4339, 'West', (1, 8))
Element 12: (1, (1, 8), ['%', '.', '%', ''], [(5, 11), (15, 4), (6, 9)], [True, False, True, False], 76, False, [False, True, False, False], 5368, 'South', (1, 7))
Element 13: (1, (1, 7), ['%', '.', '', ''], [(6, 11), (16, 4), (6, 8)], [True, False, False, False], 74, False, [False, True, False, False], 5397, 'South', (1, 6))
Element 14: (1, (1, 6), ['%', '.', '', '.'], [(6, 12), (17, 4), (5, 8)], [True, False, False, False], 72, False, [False, True, False, True], 5436, 'East', (2, 6))
Element 15: (1, (2, 6), ['', '.', '', ''], [(7, 12), (18, 4), (4, 8)], [False, False, False, False], 70, False, [False, True, False, False], 5475, 'South', (2, 5))
Element 16: (1, (2, 5), ['.', '.', '', '.'], [(8, 12), (18, 5), (5, 8)], [False, False, False, False], 68, False, [True, True, False, True], 5504, 'East', (3, 5))
Element 17: (1, (3, 5), ['', '.', '', ''], [(9, 12), (17, 5), (6, 8)], [False, False, False, False], 66, False, [False, True, False, False], 5533, 'South', (3, 4))
Element 18: (1, (3, 4), ['.', '.', '', '.'], [(10, 12), (17, 6), (7, 8)], [False, False, False, False], 64, False, [True, True, False, True], 5562, 'East', (4, 4))
Element 19: (1, (4, 4), ['', '.', '', '%'], [(11, 12), (17, 7), (7, 9)], [False, False, False, True], 62, False, [False, True, False, False], 5591, 'South', (4, 3))
Element 20: (1, (4, 3), ['.', '.', '', '.'], [(12, 12), (18, 7), (6, 9)], [False, False, False, False], 60, False, [True, True, False, True], 5620, 'East', (5, 3))
Element 21: (1, (5, 3), ['', '.', '%', '.'], [(13, 12), (17, 7), (7, 9)], [False, False, True, False], 58, False, [False, True, False, True], 5639, 'East', (6, 3))
Element 22: (1, (6, 3), ['', '.', '', ''], [(13, 13), (17, 6), (8, 9)], [False, False, False, False], 56, False, [False, True, False, False], 5658, 'South', (6, 2))
Element 23: (1, (6, 2), ['.', '.', '', '.'], [(14, 13), (16, 6), (8, 8)], [False, False, False, False], 54, False, [True, True, False, True], 5687, 'East', (7, 2))
Element 24: (1, (7, 2), ['', '.', '', '.'], [(15, 13), (16, 5), (7, 8)], [False, False, False, False], 52, False, [False, True, False, True], 5716, 'East', (8, 2))
Element 25: (1, (8, 2), ['', '.', '', ''], [(16, 13), (15, 5), (8, 8)], [False, False, False, False], 50, False, [False, True, False, False], 5745, 'South', (8, 1))
Element 26: (1, (8, 1), ['.', '%', '', '.'], [(17, 13), (15, 6), (9, 8)], [False, True, False, False], 48, False, [True, False, False, True], 5774, 'East', (9, 1))
Element 27: (1, (9, 1), ['', '%', '', '%'], [(18, 13), (15, 7), (10, 8)], [False, True, False, True], 46, False, [False, False, False, False], 5803, 'North', (9, 2))
Element 28: (1, (9, 2), ['', '', '', ''], [(18, 12), (15, 8), (10, 7)], [False, False, False, False], 44, False, [False, False, False, False], 5822, 'East', (10, 2))
Element 29: (1, (10, 2), ['', '%', '.', ''], [(18, 11), (14, 8), (9, 7)], [False, True, False, False], 42, False, [False, False, True, False], 5841, 'North', (10, 3))
Element 30: (1, (10, 3), ['', '', '.', '.'], [(18, 10), (14, 7), (9, 8)], [False, False, False, False], 40, False, [False, False, True, True], 5870, 'East', (11, 3))
Element 31: (1, (11, 3), ['', '', '.', '%'], [(17, 10), (14, 8), (9, 7)], [False, False, False, True], 38, False, [False, False, True, False], 5889, 'North', (11, 4))
Element 32: (1, (11, 4), ['.', '', '%', '.'], [(17, 11), (13, 8), (9, 6)], [False, False, True, False], 36, False, [True, False, False, True], 5918, 'East', (12, 4))
Element 33: (1, (12, 4), ['', '%', '.', '.'], [(17, 12), (14, 8), (9, 5)], [False, True, False, False], 34, False, [False, False, True, True], 5947, 'East', (13, 4))
Element 34: #1#
