Element 1: (0, (15, 12), ['%', '%', '.', '.'], [(3, 3), (8, 8), (18, 1)], [True, True, False, False], 98, False, [False, False, True, True], 0, 'East', (16, 12))
Element 2: (0, (16, 12), ['', '.', '.', '.'], [(4, 3), (9, 8), (17, 1)], [False, False, False, False], 96, False, [False, True, True, True], 39, 'East', (17, 12))
Element 3: (0, (17, 12), ['', '.', '.', '.'], [(5, 3), (10, 8), (18, 1)], [False, False, False, False], 94, False, [False, True, True, True], 68, 'East', (18, 12))
Element 4: (0, (18, 12), ['', '.', '.', '%'], [(6, 3), (10, 7), (18, 1)], [False, False, False, True], 92, False, [False, True, True, False], 97, 'North', (18, 13))
Element 5: (0, (18, 13), ['.', '', '%', '%'], [(7, 3), (9, 7), (17, 1)], [False, False, True, True], 90, False, [True, False, False, False], 126, 'West', (17, 13))
Element 6: (0, (17, 13), ['.', '', '%', ''], [(8, 3), (9, 6), (18, 1)], [False, False, True, False], 88, False, [True, False, False, False], 155, 'West', (16, 13))
Element 7: (0, (16, 13), ['.', '', '%', ''], [(9, 3), (9, 5), (18, 1)], [False, False, True, False], 86, False, [True, False, False, False], 184, 'West', (15, 13))
Element 8: (0, (15, 13), ['.', '', '%', ''], [(9, 2), (10, 5), (17, 1)], [False, False, True, False], 84, False, [True, False, False, False], 2193, 'West', (14, 13))
Element 9: (0, (14, 13), ['.', '%', '%', ''], [(10, 2), (10, 4), (18, 1)], [False, True, True, False], 82, False, [True, False, False, False], 2222, 'West', (13, 13))
Element 10: (0, (13, 13), ['.', '.', '%', ''], [(11, 2), (11, 4), (18, 1)], [False, False, True, False], 80, False, [True, True, False, False], 2251, 'South', (13, 12))
Element 11: (0, (13, 12), ['.', '.', '', '%'], [(12, 2), (12, 4), (17, 1)], [False, False, False, True], 78, False, [True, True, False, False], 2280, 'South', (13, 11))
Element 12: (0, (13, 11), ['.', '%', '', '%'], [(13, 2), (13, 4), (18, 1)], [False, True, False, True], 76, False, [True, False, False, False], 2309, 'West', (12, 11))
Element 13: (0, (12, 11), ['%', '%', '.', ''], [(14, 2), (14, 4), (18, 1)], [True, True, False, False], 74, False, [False, False, True, False], 2338, 'North', (12, 12))
