Element 1: (3, (17, 9), ['.', '%', '.', '%'], [(15, 8), (4, 1), (17, 7)], [False, True, False, True], 98, False, [True, False, True, False], 29, 'North', (17, 10))
Element 2: (3, (17, 10), ['.', '', '.', '.'], [(15, 7), (5, 1), (18, 7)], [False, False, False, False], 96, False, [True, False, True, True], 68, 'East', (18, 10))
Element 3: (3, (18, 10), ['', '%', '.', '%'], [(15, 6), (6, 1), (17, 7)], [False, True, False, True], 94, False, [False, False, True, False], 97, 'North', (18, 11))
Element 4: (3, (18, 11), ['.', '', '.', '%'], [(16, 6), (7, 1), (17, 6)], [False, False, False, True], 92, False, [True, False, True, False], 126, 'North', (18, 12))
Element 5: (3, (18, 12), ['.', '', '.', '%'], [(16, 5), (8, 1), (17, 5)], [False, False, False, True], 90, False, [True, False, True, False], 165, 'North', (18, 13))
Element 6: (3, (18, 13), ['.', '', '%', '%'], [(16, 4), (9, 1), (18, 5)], [False, False, True, True], 88, False, [True, False, False, False], 204, 'West', (17, 13))
Element 7: (3, (17, 13), ['.', '.', '%', ''], [(17, 4), (9, 2), (18, 4)], [False, False, True, False], 86, False, [True, True, False, False], 1233, 'South', (17, 12))
Element 8: (3, (17, 12), ['.', '.', '', ''], [(17, 3), (10, 2), (18, 3)], [False, False, False, False], 84, False, [True, True, False, False], 1272, 'South', (17, 11))
Element 9: (3, (17, 11), ['.', '', '', ''], [(16, 3), (11, 2), (17, 3)], [False, False, False, False], 82, False, [True, False, False, False], 1301, 'West', (16, 11))
Element 10: (3, (16, 11), ['%', '.', '.', ''], [(16, 4), (12, 2), (17, 4)], [True, False, False, False], 80, False, [False, True, True, False], 1320, 'North', (16, 12))
Element 11: (3, (16, 12), ['.', '', '.', ''], [(16, 3), (13, 2), (16, 4)], [False, False, False, False], 78, False, [True, False, True, False], 1339, 'North', (16, 13))
Element 12: (3, (16, 13), ['.', '', '%', ''], [(16, 4), (14, 2), (15, 4)], [False, False, True, False], 76, False, [True, False, False, False], 1368, 'West', (15, 13))
Element 13: (3, (15, 13), ['.', '.', '%', ''], [(17, 4), (14, 3), (15, 5)], [False, False, True, False], 74, False, [True, True, False, False], 1397, 'South', (15, 12))
Element 14: (3, (15, 12), ['%', '%', '', ''], [(16, 4), (14, 4), (14, 5)], [True, True, False, False], 72, False, [False, False, False, False], 1426, 'North', (15, 13))
Element 15: (3, (15, 13), ['.', '', '%', ''], [(16, 3), (13, 4), (13, 5)], [False, False, True, False], 70, False, [True, False, False, False], 1445, 'West', (14, 13))
Element 16: (3, (14, 13), ['.', '%', '%', ''], [(16, 4), (13, 3), (13, 6)], [False, True, True, False], 68, False, [True, False, False, False], 1474, 'West', (13, 13))
Element 17: (3, (13, 13), ['.', '.', '%', ''], [(15, 4), (13, 4), (12, 6)], [False, False, True, False], 66, False, [True, True, False, False], 1493, 'South', (13, 12))
Element 18: (3, (13, 12), ['.', '.', '', '%'], [(15, 5), (12, 4), (12, 5)], [False, False, False, True], 64, False, [True, True, False, False], 1522, 'South', (13, 11))
Element 19: (3, (13, 11), ['.', '%', '', '%'], [(14, 5), (11, 4), (12, 4)], [False, True, False, True], 62, False, [True, False, False, False], 1541, 'West', (12, 11))
Element 20: (3, (12, 11), ['%', '%', '.', ''], [(14, 4), (11, 3), (13, 4)], [True, True, False, False], 60, False, [False, False, True, False], 1560, 'North', (12, 12))
Element 21: (3, (12, 12), ['.', '', '.', ''], [(14, 3), (10, 3), (14, 4)], [False, False, False, False], 58, False, [True, False, True, False], 1579, 'North', (12, 13))
Element 22: (3, (12, 13), ['%', '', '%', ''], [(14, 2), (10, 4), (14, 3)], [True, False, True, False], 56, False, [False, False, False, False], 1598, 'South', (12, 12))
Element 23: (3, (12, 12), ['.', '', '', ''], [(14, 1), (10, 5), (14, 2)], [False, False, False, False], 54, False, [True, False, False, False], 2607, 'West', (11, 12))
Element 24: (3, (11, 12), ['.', '%', '%', ''], [(15, 1), (9, 5), (14, 1)], [False, True, True, False], 52, False, [True, False, False, False], 2636, 'West', (10, 12))
Element 25: (3, (10, 12), ['.', '%', '.', ''], [(15, 1), (9, 6), (13, 1)], [False, True, False, False], 50, False, [True, False, True, False], 2665, 'North', (10, 13))
Element 26: (3, (10, 13), ['.', '', '%', '%'], [(14, 1), (9, 7), (12, 1)], [False, False, True, True], 48, False, [True, False, False, False], 2694, 'West', (9, 13))
Element 27: (3, (9, 13), ['%', '.', '%', ''], [(14, 1), (10, 7), (11, 1)], [True, False, True, False], 46, False, [False, True, False, False], 2723, 'South', (9, 12))
Element 28: (3, (9, 12), ['.', '%', '', ''], [(14, 2), (10, 8), (11, 2)], [False, True, False, False], 44, False, [True, False, False, False], 2742, 'West', (8, 12))
Element 29: (3, (8, 12), ['.', '%', '%', ''], [(13, 2), (9, 8), (12, 2)], [False, True, True, False], 42, False, [True, False, False, False], 2761, 'West', (7, 12))
Element 30: (3, (7, 12), ['.', '%', '.', ''], [(13, 3), (8, 8), (13, 2)], [False, True, False, False], 40, False, [True, False, True, False], 2780, 'North', (7, 13))
Element 31: (3, (7, 13), ['.', '', '%', '%'], [(13, 4), (8, 9), (13, 3)], [False, False, True, True], 38, False, [True, False, False, False], 2799, 'West', (6, 13))
Element 32: (3, (6, 13), ['.', '.', '%', ''], [(13, 5), (7, 9), (13, 2)], [False, False, True, False], 36, False, [True, True, False, False], 2818, 'South', (6, 12))
Element 33: (3, (6, 12), ['.', '.', '', ''], [(13, 6), (7, 8), (12, 2)], [False, False, False, False], 34, False, [True, True, False, False], 2837, 'South', (6, 11))
Element 34: (3, (6, 11), ['.', '%', '', '%'], [(12, 6), (6, 8), (11, 2)], [False, True, False, True], 32, False, [True, False, False, False], 2856, 'West', (5, 11))
Element 35: (3, (5, 11), ['.', '%', '.', ''], [(11, 6), (6, 9), (11, 3)], [False, True, False, False], 30, False, [True, False, True, False], 2885, 'North', (5, 12))
Element 36: (3, (5, 12), ['.', '', '.', ''], [(12, 6), (6, 8), (11, 4)], [False, False, False, False], 28, False, [True, False, True, False], 2894, 'North', (5, 13))
Element 37: (3, (5, 13), ['.', '', '%', ''], [(12, 5), (5, 8), (10, 4)], [False, False, True, False], 26, False, [True, False, False, False], 2913, 'West', (4, 13))
Element 38: (3, (4, 13), ['.', '.', '%', ''], [(12, 4), (4, 8), (9, 4)], [False, False, True, False], 24, False, [True, True, False, False], 2942, 'South', (4, 12))
Element 39: (3, (4, 12), ['.', '.', '', ''], [(11, 4), (5, 8), (9, 3)], [False, False, False, False], 22, False, [True, True, False, False], 2961, 'South', (4, 11))
Element 40: (3, (4, 11), ['%', '.', '', ''], [(11, 3), (6, 8), (8, 3)], [True, False, False, False], 20, False, [False, True, False, False], 2980, 'South', (4, 10))
Element 41: (3, (4, 10), ['.', '%', '', '%'], [(11, 2), (7, 8), (8, 4)], [False, True, False, True], 18, False, [True, False, False, False], 2999, 'West', (3, 10))
Element 42: (3, (3, 10), ['.', '%', '%', ''], [(12, 2), (7, 9), (8, 5)], [False, True, True, False], 16, False, [True, False, False, False], 3018, 'West', (2, 10))
Element 43: (3, (2, 10), ['.', '%', 'F', ''], [(12, 1), (6, 9), (8, 6)], [False, True, False, False], 14, False, [True, False, False, False], 3037, 'North', (2, 11))
Element 44: (3, (2, 11), ['F', '', '.', '%'], [(13, 1), (7, 9), (9, 6)], [False, False, False, True], 12, False, [False, False, True, False], 4036, 'West', (1, 11))
Element 45: (3, (1, 11), ['%', '.', '.', ''], [(12, 1), (8, 9), (9, 7)], [True, False, False, False], 10, False, [False, True, True, False], 5035, 'North', (1, 12))
Element 46: (3, (1, 12), ['%', '', '.', '.'], [(11, 1), (8, 8), (10, 7)], [True, False, False, False], 8, False, [False, False, True, True], 5044, 'East', (2, 12))
Element 47: (3, (2, 12), ['', '', '%', '.'], [(12, 1), (7, 8), (10, 8)], [False, False, True, False], 6, False, [False, False, False, True], 5053, 'East', (3, 12))
Element 48: (3, (3, 12), ['', '%', '.', ''], [(12, 2), (8, 8), (9, 8)], [False, True, False, False], 4, False, [False, False, True, False], 5062, 'North', (3, 13))
Element 49: (3, (3, 13), ['%', '', '%', ''], [(11, 2), (7, 8), (8, 8)], [True, False, True, False], 2, False, [False, False, False, False], 5071, 'South', (3, 12))
Element 50: (3, (3, 12), ['', '%', '', ''], [(11, 2), (7, 8), (8, 8)], [False, True, False, False], 0, False, [False, False, False, False], 5070, 'Stop', (3, 12))
Element 51: #0#
