Element 1: (2, (16, 3), ['%', '%', '.', '.'], [(9, 1), (15, 1), (17, 7)], [True, True, False, False], 98, False, [False, False, True, True], 19, 'East', (17, 3))
Element 2: (2, (17, 3), ['', '%', '.', '.'], [(9, 2), (14, 1), (18, 7)], [False, True, False, False], 96, False, [False, False, True, True], 1038, 'East', (18, 3))
Element 3: (2, (18, 3), ['', '%', '.', '%'], [(10, 2), (14, 2), (17, 7)], [False, True, False, True], 94, False, [False, False, True, False], 1067, 'North', (18, 4))
Element 4: (2, (18, 4), ['.', '', '.', '%'], [(11, 2), (14, 3), (17, 6)], [False, False, False, True], 92, False, [True, False, True, False], 1106, 'North', (18, 5))
Element 5: (2, (18, 5), ['G', '', '%', '%'], [(12, 2), (14, 4), (17, 5)], [False, False, True, True], 90, False, [False, False, False, False], 1145, 'South', (18, 4))
Element 6: (2, (18, 4), ['G', '', '', '%'], [(13, 2), (15, 4), (17, 4)], [False, False, False, True], 88, False, [False, False, False, False], 1174, 'South', (18, 3))
Element 7: (2, (18, 3), ['', '%', '', '%'], [(13, 3), (15, 5), (16, 4)], [False, True, False, True], 86, False, [False, False, False, False], 1203, 'North', (18, 4))
Element 8: (2, (18, 4), ['', '', '', '%'], [(13, 4), (15, 6), (16, 5)], [False, False, False, True], 84, False, [False, False, False, False], 1232, 'South', (18, 3))
Element 9: (2, (18, 3), ['', '%', '', '%'], [(13, 5), (15, 7), (16, 6)], [False, True, False, True], 82, False, [False, False, False, False], 1261, 'West', (17, 3))
Element 10: (2, (17, 3), ['', '%', '', ''], [(14, 5), (15, 8), (15, 6)], [False, True, False, False], 80, False, [False, False, False, False], 1280, 'North', (17, 4))
Element 11: (2, (17, 4), ['', '', '', ''], [(15, 5), (14, 8), (15, 7)], [False, False, False, False], 78, False, [False, False, False, False], 1289, 'North', (17, 5))
Element 12: (2, (17, 5), ['G', '', '', ''], [(16, 5), (13, 8), (14, 7)], [False, False, False, False], 76, False, [False, False, False, False], 1308, 'North', (17, 6))
Element 13: (2, (17, 6), ['', 'G', '', '%'], [(17, 5), (13, 8), (14, 8)], [False, False, False, True], 74, False, [False, False, False, False], 1307, 'North', (17, 7))
Element 14: (2, (17, 7), ['%', '', '%', ''], [(18, 5), (14, 8), (15, 8)], [True, False, True, False], 72, False, [False, False, False, False], 1306, 'East', (18, 7))
Element 15: (2, (18, 7), ['', '%', '%', '%'], [(18, 4), (13, 8), (15, 7)], [False, True, True, True], 70, False, [False, False, False, False], 1305, 'West', (17, 7))
Element 16: (2, (17, 7), ['%', '', '%', ''], [(18, 3), (14, 8), (14, 7)], [True, False, True, False], 68, False, [False, False, False, False], 1304, 'South', (17, 6))
Element 17: (2, (17, 6), ['', '', '', '%'], [(17, 3), (13, 8), (15, 7)], [False, False, False, True], 66, False, [False, False, False, False], 1303, 'West', (16, 6))
Element 18: (2, (16, 6), ['', '', '%', ''], [(17, 4), (13, 8), (15, 8)], [False, False, True, False], 64, False, [False, False, False, False], 1302, 'South', (16, 5))
Element 19: (2, (16, 5), ['', 'G', '', ''], [(16, 4), (13, 8), (15, 7)], [False, False, False, False], 62, False, [False, False, False, False], 1301, 'West', (15, 5))
Element 20: (2, (15, 5), ['', '', 'G', ''], [(16, 3), (13, 8), (15, 6)], [False, False, False, False], 60, False, [False, False, False, False], 1300, 'South', (15, 4))
Element 21: (2, (15, 4), ['', '%', 'G', 'G'], [(16, 4), (14, 8), (15, 5)], [False, True, False, False], 58, False, [False, False, False, False], 1299, 'West', (14, 4))
Element 22: (2, (14, 4), ['', '', '', 'G'], [(16, 3), (13, 8), (15, 4)], [False, False, False, False], 56, False, [False, False, False, False], 1298, 'North', (14, 5))
Element 23: (2, (14, 5), ['', 'G', '%', ''], [(16, 4), (14, 8), (14, 4)], [False, False, True, False], 54, False, [False, False, False, False], 1297, 'West', (13, 5))
Element 24: (2, (13, 5), ['.', '', '.', 'G'], [(17, 4), (13, 8), (14, 5)], [False, False, False, False], 52, False, [True, False, True, False], 1296, 'North', (13, 6))
Element 25: (2, (13, 6), ['.', 'G', '%', '%'], [(17, 3), (13, 8), (13, 5)], [False, False, True, True], 50, False, [True, False, False, False], 1305, 'West', (12, 6))
Element 26: (2, (12, 6), ['.', 'G', '%', ''], [(16, 3), (13, 8), (12, 5)], [False, False, True, False], 48, False, [True, False, False, False], 1324, 'West', (11, 6))
Element 27: (2, (11, 6), ['%', '%', '%', ''], [(17, 3), (13, 8), (12, 4)], [True, True, True, False], 46, False, [False, False, False, False], 1343, 'East', (12, 6))
Element 28: (2, (12, 6), ['', '', '%', ''], [(18, 3), (13, 8), (11, 4)], [False, False, True, False], 44, False, [False, False, False, False], 1352, 'East', (13, 6))
Element 29: (2, (13, 6), ['', '', '%', '%'], [(18, 4), (13, 8), (11, 3)], [False, False, True, True], 42, False, [False, False, False, False], 1361, 'South', (13, 5))
Element 30: (2, (13, 5), ['', '', '', ''], [(17, 4), (13, 8), (10, 3)], [False, False, False, False], 40, False, [False, False, False, False], 1370, 'West', (12, 5))
Element 31: (2, (12, 5), ['%', '', '', ''], [(18, 4), (13, 8), (10, 4)], [True, False, False, False], 38, False, [False, False, False, False], 1379, 'South', (12, 4))
Element 32: (2, (12, 4), ['', '%', '', ''], [(18, 5), (13, 8), (10, 5)], [False, True, False, False], 36, False, [False, False, False, False], 2378, 'East', (13, 4))
Element 33: (2, (13, 4), ['', '', '', ''], [(17, 5), (13, 8), (9, 5)], [False, False, False, False], 34, False, [False, False, False, False], 2387, 'South', (13, 3))
Element 34: (2, (13, 3), ['%', '', '', ''], [(17, 6), (13, 8), (9, 6)], [True, False, False, False], 32, False, [False, False, False, False], 2396, 'East', (14, 3))
Element 35: (2, (14, 3), ['', '', '', '%'], [(17, 7), (13, 8), (9, 7)], [False, False, False, True], 30, False, [False, False, False, False], 2405, 'South', (14, 2))
Element 36: (2, (14, 2), ['', '', '', '%'], [(18, 7), (13, 8), (10, 7)], [False, False, False, True], 28, False, [False, False, False, False], 2414, 'South', (14, 1))
Element 37: (2, (14, 1), ['.', '%', '', ''], [(17, 7), (13, 8), (10, 8)], [False, True, False, False], 26, False, [True, False, False, False], 2423, 'West', (13, 1))
Element 38: (2, (13, 1), ['.', '%', '', ''], [(17, 6), (14, 8), (9, 8)], [False, True, False, False], 24, False, [True, False, False, False], 2442, 'West', (12, 1))
Element 39: (2, (12, 1), ['.', '%', '', ''], [(16, 6), (15, 8), (8, 8)], [False, True, False, False], 22, False, [True, False, False, False], 2461, 'West', (11, 1))
Element 40: (2, (11, 1), ['%', '%', '', ''], [(15, 6), (15, 7), (8, 9)], [True, True, False, False], 20, False, [False, False, False, False], 2480, 'North', (11, 2))
Element 41: (2, (11, 2), ['', '', '', ''], [(16, 6), (15, 6), (7, 9)], [False, False, False, False], 18, False, [False, False, False, False], 2489, 'East', (12, 2))
Element 42: (2, (12, 2), ['', '', '%', ''], [(17, 6), (16, 6), (7, 8)], [False, False, True, False], 16, False, [False, False, False, False], 2498, 'East', (13, 2))
Element 43: (2, (13, 2), ['', '', '', ''], [(17, 5), (17, 6), (6, 8)], [False, False, False, False], 14, False, [False, False, False, False], 2507, 'West', (12, 2))
Element 44: (2, (12, 2), ['', '', '%', ''], [(17, 4), (17, 7), (6, 9)], [False, False, True, False], 12, False, [False, False, False, False], 2516, 'West', (11, 2))
